"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.658314416563,YesMr,0.0,0.181818181818
1,0.645580336534,Pclass,2.5,0.181818181818
2,0.73764586217,Pclass,1.5,0.181818181818
3,0.817331560224,YesRev,0.0,0.181818181818
4,0.605313333814,FamilySize,4.5,0.909090909091
5,0.578769843282,AgeGroup,0.75,0.136363636364
6,0.790887797092,nTicketStrings,2.5,0.181818181818
7,0.827337005239,Gender,0.0,0.181818181818
8,1.0,ThisIsAnEndNode,nan,nan
9,0.542005385474,FamilySize,4.5,0.363636363636
10,0.87976604193,FamilySize,4.5,0.636363636364
11,0.550039851324,CabinE,0.0,0.181818181818
12,0.813898023814,CabinA,0.0,0.181818181818
13,0.803451546771,FamilySize,1.5,0.909090909091
14,0.655423421148,TicketNumber,23101290.0,2.27272727273
15,0.877586347079,TicketNumber,227868.454545,22786.5454545
16,0.801485232351,AgeGroup,0.0,0.181818181818
17,nan,,nan,nan
18,nan,,nan,nan
19,0.541373843794,AgeGroup,-0.75,0.181818181818
20,1.0,ThisIsAnEndNode,nan,nan
21,1.0,FamilySize,4.5,0.0909090909091
22,0.87976604193,FamilySize,4.5,0.636363636364
23,0.566666436112,CabinA,0.0,0.181818181818
24,0.790944494457,TicketNumber,14619.0,9825.36363636
25,0.893121450145,FamilySize,2.5,0.454545454545
26,nan,,nan,nan
27,0.788636382119,Fare,0.25,0.136363636364
28,0.803451546771,FamilySize,1.5,0.909090909091
29,0.614358664484,TicketNumber,23101280.0,2.09090909091
30,nan,,nan,nan
31,0.888276292179,TicketNumber,113068.454545,22613.0909091
32,0.762930713204,TicketNumber,237105.0,2710.0
33,1.0,ThisIsAnEndNode,nan,nan
34,0.750984855056,TicketNumber,18769.5,9824.09090909
35,nan,,nan,nan
36,nan,,nan,nan
37,nan,,nan,nan
38,nan,,nan,nan
39,0.780881477444,CabinNumbers,2.5,11.0909090909
40,0.522938804483,EmbarkIsS,0.0,0.181818181818
41,nan,,nan,nan
42,nan,,nan,nan
43,1.0,ThisIsAnEndNode,nan,nan
44,1.0,ThisIsAnEndNode,nan,nan
45,1.0,FamilySize,4.5,0.0909090909091
46,0.87976604193,FamilySize,4.5,0.636363636364
47,0.545929945123,nTicketStrings,1.5,0.0909090909091
48,1.0,ThisIsAnEndNode,nan,nan
49,0.751288230529,TicketNumber,14619.0,1293.18181818
50,0.790944494457,TicketNumber,14619.0,9825.36363636
51,1.0,ThisIsAnEndNode,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,0.80185268695,CabinNumbers,5.0,6.72727272727
56,nan,,nan,nan
57,0.788636382119,Fare,0.25,0.136363636364
58,0.803451546771,FamilySize,1.5,0.909090909091
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,0.923357495536,FamilySize,3.5,0.454545454545
64,0.820473949601,Fare,0.75,0.136363636364
