"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.505857266562,Gender,0.0,0.181818181818
1,0.531554823342,Pclass,1.5,0.181818181818
2,0.508697303029,Pclass,2.5,0.181818181818
3,0.836873941847,CabinC,0.0,0.181818181818
4,0.504428419582,TicketNumber,2100119.27273,2100116.27273
5,0.509497563963,Fare,0.25,0.181818181818
6,0.516172878571,CabinNumbers,18.5,6.72727272727
7,1.0,ThisIsAnEndNode,nan,nan
8,0.727426080715,CabinNumbers,50.2727272727,10.8181818182
9,0.504114578525,EmbarkIsC,0.0,0.181818181818
10,0.506399473228,TicketNumber,2300884.72727,2080039.72727
11,0.512863957359,Fare,-0.75,0.0909090909091
12,0.605974425901,FamilySize,1.5,0.454545454545
13,0.514892350362,AgeGroup,0.75,0.181818181818
14,1.0,ThisIsAnEndNode,nan,nan
15,nan,,nan,nan
16,nan,,nan,nan
17,0.599746429609,TicketNumber,28439.0,9274.0
18,0.845542037709,CabinNumbers,52.3636363636,7.36363636364
19,0.504136516265,CabinNumbers,89.0,11.0909090909
20,0.587209188884,Pclass,2.5,0.0909090909091
21,0.505272705058,FamilySize,6.5,0.545454545455
22,0.507907058028,TicketNumber,2400942.90909,2070033.90909
23,1.0,ThisIsAnEndNode,nan,nan
24,0.510598640484,AgeGroup,0.25,0.181818181818
25,0.904661880093,CabinB,0.0,0.181818181818
26,0.541932181935,CabinNumbers,91.3636363636,11.5454545455
27,0.513560416992,Fare,0.25,0.136363636364
28,1.0,ThisIsAnEndNode,nan,nan
29,nan,,nan,nan
30,nan,,nan,nan
31,nan,,nan,nan
32,nan,,nan,nan
33,nan,,nan,nan
34,nan,,nan,nan
35,0.779915760108,TicketNumber,17676.0,2287.36363636
36,nan,,nan,nan
37,nan,,nan,nan
38,0.850833953251,CabinNumbers,56.0,7.0
39,0.504375912936,AgeGroup,-0.25,0.181818181818
40,1.0,ThisIsAnEndNode,nan,nan
41,1.0,ThisIsAnEndNode,nan,nan
42,0.576455905239,FamilySize,3.5,0.272727272727
43,0.505272705058,FamilySize,6.5,0.545454545455
44,0.839233071541,FamilySize,6.5,0.0909090909091
45,0.506481158344,FamilySize,6.5,0.545454545455
46,0.679238012493,AgeGroup,-0.25,0.136363636364
47,nan,,nan,nan
48,nan,,nan,nan
49,0.647351251629,TicketNumber,135677.727273,22612.4545455
50,0.530126667853,Fare,-0.25,0.0454545454545
51,1.0,ThisIsAnEndNode,nan,nan
52,nan,,nan,nan
53,0.53016400026,CabinB,0.0,0.181818181818
54,0.819741421145,CabinNumbers,91.5,4.0
55,0.51873935458,AgeGroup,0.25,0.136363636364
56,0.566692934454,TicketBeginLetter,0.0,0.181818181818
57,nan,,nan,nan
58,nan,,nan,nan
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,nan,,nan,nan
64,nan,,nan,nan
65,nan,,nan,nan
66,nan,,nan,nan
67,nan,,nan,nan
68,nan,,nan,nan
69,nan,,nan,nan
70,nan,,nan,nan
71,nan,,nan,nan
72,0.69806943704,TicketBeginLetter,0.0,0.181818181818
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,1.0,ThisIsAnEndNode,nan,nan
79,0.607303872079,TicketNumber,283885.272727,281741.272727
80,0.505810628145,AgeGroup,0.75,0.0909090909091
81,nan,,nan,nan
82,nan,,nan,nan
83,nan,,nan,nan
84,nan,,nan,nan
85,0.587091397057,FamilySize,2.5,0.181818181818
86,1.0,ThisIsAnEndNode,nan,nan
87,0.505272705058,FamilySize,6.5,0.545454545455
88,0.839233071541,FamilySize,6.5,0.0909090909091
89,1.0,ThisIsAnEndNode,nan,nan
90,nan,,nan,nan
91,0.506481158344,FamilySize,6.5,0.545454545455
92,0.839233071541,FamilySize,6.5,0.0909090909091
93,1.0,ThisIsAnEndNode,nan,nan
94,nan,,nan,nan
95,nan,,nan,nan
96,nan,,nan,nan
97,nan,,nan,nan
98,nan,,nan,nan
99,0.590018597077,TicketNumber,10348.5454545,10345.5454545
100,1.0,FamilySize,2.5,0.272727272727
101,0.613206507569,TicketNumber,227929.272727,22717.7272727
102,0.532695059685,TicketBeginLetter,0.0,0.181818181818
103,nan,,nan,nan
104,nan,,nan,nan
105,nan,,nan,nan
106,nan,,nan,nan
107,0.588049517116,CabinNumbers,7.54545454545,8.54545454545
108,0.658046116504,TicketBeginLetter,0.0,0.181818181818
109,nan,,nan,nan
110,0.732360500733,TicketNumber,66878.0,8759.09090909
111,0.512937315144,TicketNumber,2100117.63636,2100117.63636
112,0.611508395797,nTicketStrings,2.5,0.181818181818
113,nan,,nan,nan
114,1.0,ThisIsAnEndNode,nan,nan
115,nan,,nan,nan
116,nan,,nan,nan
117,nan,,nan,nan
118,nan,,nan,nan
119,nan,,nan,nan
120,nan,,nan,nan
121,nan,,nan,nan
122,nan,,nan,nan
123,nan,,nan,nan
124,nan,,nan,nan
125,nan,,nan,nan
126,nan,,nan,nan
127,nan,,nan,nan
128,nan,,nan,nan
129,nan,,nan,nan
130,nan,,nan,nan
131,nan,,nan,nan
132,nan,,nan,nan
133,nan,,nan,nan
134,nan,,nan,nan
135,nan,,nan,nan
136,nan,,nan,nan
137,nan,,nan,nan
138,nan,,nan,nan
139,nan,,nan,nan
140,nan,,nan,nan
141,nan,,nan,nan
142,nan,,nan,nan
143,nan,,nan,nan
144,nan,,nan,nan
145,1.0,ThisIsAnEndNode,nan,nan
146,nan,,nan,nan
147,nan,,nan,nan
148,nan,,nan,nan
149,nan,,nan,nan
150,nan,,nan,nan
151,nan,,nan,nan
152,nan,,nan,nan
153,nan,,nan,nan
154,nan,,nan,nan
155,nan,,nan,nan
156,nan,,nan,nan
157,nan,,nan,nan
158,nan,,nan,nan
159,0.635388294732,TicketNumber,321191.545455,35449.7272727
160,0.56207592539,TicketNumber,305899.818182,279539.818182
161,0.505335835034,CabinNumbers,19.5,3.09090909091
162,0.798418868381,TicketBeginLetter,0.0,0.181818181818
163,nan,,nan,nan
164,nan,,nan,nan
165,nan,,nan,nan
166,nan,,nan,nan
167,nan,,nan,nan
