"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.51072529318,Gender,0.0,0.181818181818
1,0.579591199841,Pclass,2.5,0.181818181818
2,0.511028737173,AgeGroup,0.75,0.181818181818
3,0.714162283394,Pclass,1.5,0.0909090909091
4,0.513156984275,EmbarkIsQ,0.0,0.181818181818
5,0.506226992666,FamilySize,4.5,0.909090909091
6,0.719758101012,Pclass,1.5,0.181818181818
7,0.855180959846,CabinC,0.0,0.181818181818
8,0.619605860232,AgeGroup,-0.25,0.181818181818
9,0.517881616644,FamilySize,7.5,0.909090909091
10,0.562791843988,FamilySize,2.5,0.454545454545
11,0.508520057051,YesMaster,0.0,0.181818181818
12,0.715781281489,FamilySize,4.5,0.636363636364
13,0.665353699582,CabinNumbers,23.0,8.0
14,1.0,ThisIsAnEndNode,nan,nan
15,1.0,ThisIsAnEndNode,nan,nan
16,0.741667256891,CabinNumbers,58.3636363636,11.2727272727
17,1.0,ThisIsAnEndNode,nan,nan
18,0.587575947559,Parch,1.5,0.272727272727
19,0.51368110177,AgeGroup,-0.75,0.181818181818
20,0.695705656229,TicketBeginLetter,0.0,0.181818181818
21,0.580502138023,AgeGroup,-0.25,0.0454545454545
22,nan,,nan,nan
23,0.507317034126,TicketDashes,1.5,0.363636363636
24,0.995105398331,SibSp,1.5,0.272727272727
25,1.0,CabinNumbers,1.5,9.0
26,0.715781281489,FamilySize,4.5,0.636363636364
27,0.612254207478,Parch,0.5,0.363636363636
28,0.772990688978,CabinNumbers,23.3636363636,6.36363636364
29,nan,,nan,nan
30,nan,,nan,nan
31,nan,,nan,nan
32,nan,,nan,nan
33,0.61827934339,CabinNumbers,50.0,6.0
34,0.871645072028,CabinNumbers,56.0,7.0
35,nan,,nan,nan
36,nan,,nan,nan
37,0.567088519471,TicketBeginLetter,0.0,0.181818181818
38,1.0,ThisIsAnEndNode,nan,nan
39,0.635550875187,EmbarkIsS,0.0,0.181818181818
40,0.532090005325,CabinNumbers,2.5,11.0909090909
41,0.534628320849,AgeGroup,-0.75,0.136363636364
42,1.0,ThisIsAnEndNode,nan,nan
43,1.0,ThisIsAnEndNode,nan,nan
44,0.553772617223,SibSp,0.5,0.0909090909091
45,nan,,nan,nan
46,nan,,nan,nan
47,0.502272458029,CabinE,0.0,0.181818181818
48,0.851805242338,CabinNumbers,4.5,6.54545454545
49,1.0,ThisIsAnEndNode,nan,nan
50,nan,,nan,nan
51,0.866928721854,AgeGroup,-0.25,0.0909090909091
52,1.0,CabinNumbers,1.5,9.0
53,1.0,CabinNumbers,1.5,9.0
54,0.715781281489,FamilySize,4.5,0.636363636364
55,0.626142967477,CabinNumbers,12.0,2.18181818182
56,1.0,ThisIsAnEndNode,nan,nan
57,nan,,nan,nan
58,0.806515483217,CabinNumbers,25.1818181818,6.18181818182
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,nan,,nan,nan
64,nan,,nan,nan
65,nan,,nan,nan
66,nan,,nan,nan
67,0.581704559187,FamilySize,3.5,0.454545454545
