"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.52603529789,YesMr,0.0,0.181818181818
1,0.582636571205,Pclass,2.5,0.181818181818
2,0.520163958873,AgeGroup,0.75,0.136363636364
3,0.70512321066,Fare,0.25,0.181818181818
4,0.525509524917,FamilySize,4.5,0.909090909091
5,0.519801579103,TicketDashes,1.5,0.363636363636
6,0.789538710283,TicketDashes,1.0,0.181818181818
7,0.618755182427,AgeGroup,-0.25,0.181818181818
8,0.925571835866,YesFancy,0.0,0.181818181818
9,0.5209554785,AgeGroup,-0.75,0.181818181818
10,0.641853884574,FamilySize,4.5,0.636363636364
11,0.510467386492,FamilySize,5.0,0.909090909091
12,0.895873593941,CabinNumbers,4.5,6.54545454545
13,0.904888385659,CabinE,0.0,0.181818181818
14,nan,,nan,nan
15,1.0,ThisIsAnEndNode,nan,nan
16,0.538901846964,YesRev,0.0,0.181818181818
17,0.962020264951,FamilySize,3.5,0.454545454545
18,nan,,nan,nan
19,0.771502659574,CabinNumbers,2.5,11.0909090909
20,0.511360990262,TicketDots,0.5,0.0909090909091
21,1.0,FamilySize,4.5,0.0909090909091
22,0.641853884574,FamilySize,4.5,0.636363636364
23,0.507521316838,CabinD,0.0,0.181818181818
24,1.0,ThisIsAnEndNode,nan,nan
25,0.856368060771,TicketNumber,281940.181818,281937.181818
26,0.895873593941,CabinNumbers,4.5,6.54545454545
27,1.0,ThisIsAnEndNode,nan,nan
28,nan,,nan,nan
29,nan,,nan,nan
30,nan,,nan,nan
31,nan,,nan,nan
32,nan,,nan,nan
33,0.539431306736,CabinNumbers,84.9090909091,9.54545454545
34,1.0,ThisIsAnEndNode,nan,nan
35,1.0,ThisIsAnEndNode,nan,nan
36,0.852969436512,YesMrs,0.0,0.181818181818
37,nan,,nan,nan
38,nan,,nan,nan
39,0.735152341401,FamilySize,4.5,0.272727272727
40,0.771502659574,CabinNumbers,2.5,11.0909090909
41,0.516506998984,nTicketStrings,1.5,0.0909090909091
42,0.828597536444,TicketNumber,11746679.0,2099515.90909
43,1.0,ThisIsAnEndNode,nan,nan
44,1.0,ThisIsAnEndNode,nan,nan
45,1.0,FamilySize,4.5,0.0909090909091
46,0.641853884574,FamilySize,4.5,0.636363636364
47,0.507275905219,Pclass,1.5,0.181818181818
48,0.757569348758,TicketNumber,26520.0,21540.6363636
49,nan,,nan,nan
50,nan,,nan,nan
51,0.925271901682,TicketNumber,94276.8181818,47136.9090909
52,0.796632851082,TicketNumber,294903.818182,280640.818182
53,0.856368060771,TicketNumber,281940.181818,281937.181818
54,0.895873593941,CabinNumbers,4.5,6.54545454545
55,nan,,nan,nan
56,nan,,nan,nan
57,nan,,nan,nan
58,nan,,nan,nan
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,nan,,nan,nan
64,nan,,nan,nan
65,nan,,nan,nan
66,nan,,nan,nan
67,0.552071251727,CabinNumbers,35.5,7.09090909091
68,nan,,nan,nan
69,nan,,nan,nan
70,nan,,nan,nan
71,nan,,nan,nan
72,nan,,nan,nan
73,1.0,ThisIsAnEndNode,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,0.818547943706,FamilySize,2.5,0.181818181818
80,1.0,ThisIsAnEndNode,nan,nan
81,0.735152341401,FamilySize,4.5,0.272727272727
82,0.771502659574,CabinNumbers,2.5,11.0909090909
83,0.514608527566,FamilySize,2.5,0.363636363636
84,1.0,ThisIsAnEndNode,nan,nan
85,1.0,ThisIsAnEndNode,nan,nan
86,nan,,nan,nan
87,nan,,nan,nan
88,nan,,nan,nan
89,nan,,nan,nan
90,nan,,nan,nan
91,1.0,ThisIsAnEndNode,nan,nan
92,1.0,ThisIsAnEndNode,nan,nan
93,1.0,FamilySize,4.5,0.0909090909091
94,0.641853884574,FamilySize,4.5,0.636363636364
95,0.545391162666,nTicketStrings,1.5,0.0909090909091
96,0.512441305436,CabinNumbers,0.5,6.72727272727
97,0.823157373478,TicketNumber,17665.5,2292.36363636
98,0.757569348758,TicketNumber,26520.0,21540.6363636
99,nan,,nan,nan
100,nan,,nan,nan
101,nan,,nan,nan
102,nan,,nan,nan
103,1.0,ThisIsAnEndNode,nan,nan
104,nan,,nan,nan
105,0.886539982619,TicketNumber,60103.5454545,45840.5454545
106,0.740941457822,AgeGroup,0.25,0.0909090909091
107,0.925271901682,TicketNumber,94276.8181818,47136.9090909
108,0.796632851082,TicketNumber,294903.818182,280640.818182
109,0.856368060771,TicketNumber,281940.181818,281937.181818
110,0.895873593941,CabinNumbers,4.5,6.54545454545
111,nan,,nan,nan
112,nan,,nan,nan
113,nan,,nan,nan
114,nan,,nan,nan
115,nan,,nan,nan
116,nan,,nan,nan
117,nan,,nan,nan
118,nan,,nan,nan
119,nan,,nan,nan
120,nan,,nan,nan
121,nan,,nan,nan
122,nan,,nan,nan
123,nan,,nan,nan
124,nan,,nan,nan
125,nan,,nan,nan
126,nan,,nan,nan
127,nan,,nan,nan
128,nan,,nan,nan
129,nan,,nan,nan
130,nan,,nan,nan
131,nan,,nan,nan
132,nan,,nan,nan
133,nan,,nan,nan
134,nan,,nan,nan
135,0.575375357567,YesFancy,0.0,0.181818181818
136,0.810651917122,CabinNumbers,35.5,4.0
137,nan,,nan,nan
138,nan,,nan,nan
139,nan,,nan,nan
140,nan,,nan,nan
141,nan,,nan,nan
142,nan,,nan,nan
143,nan,,nan,nan
144,nan,,nan,nan
145,nan,,nan,nan
146,nan,,nan,nan
147,nan,,nan,nan
148,nan,,nan,nan
149,nan,,nan,nan
150,nan,,nan,nan
151,nan,,nan,nan
152,nan,,nan,nan
153,nan,,nan,nan
154,nan,,nan,nan
155,nan,,nan,nan
156,nan,,nan,nan
157,nan,,nan,nan
158,nan,,nan,nan
159,nan,,nan,nan
160,1.0,ThisIsAnEndNode,nan,nan
161,nan,,nan,nan
162,nan,,nan,nan
163,0.818547943706,FamilySize,2.5,0.181818181818
164,1.0,ThisIsAnEndNode,nan,nan
165,0.735152341401,FamilySize,4.5,0.272727272727
166,0.771502659574,CabinNumbers,2.5,11.0909090909
167,0.525959289785,Fare,-0.25,0.0454545454545
168,0.599307398185,EmbarkIsC,0.0,0.181818181818
169,nan,,nan,nan
170,nan,,nan,nan
171,nan,,nan,nan
172,nan,,nan,nan
173,nan,,nan,nan
174,nan,,nan,nan
175,nan,,nan,nan
176,nan,,nan,nan
177,nan,,nan,nan
178,nan,,nan,nan
179,nan,,nan,nan
180,nan,,nan,nan
181,nan,,nan,nan
182,nan,,nan,nan
183,nan,,nan,nan
184,nan,,nan,nan
185,nan,,nan,nan
186,nan,,nan,nan
187,1.0,ThisIsAnEndNode,nan,nan
188,1.0,ThisIsAnEndNode,nan,nan
189,1.0,FamilySize,4.5,0.0909090909091
190,0.641853884574,FamilySize,4.5,0.636363636364
191,0.608693418981,AgeGroup,0.25,0.0909090909091
192,0.704396498272,CabinE,0.0,0.181818181818
193,0.509811967694,Fare,0.25,0.136363636364
194,0.512441305436,CabinNumbers,0.5,6.72727272727
195,1.0,ThisIsAnEndNode,nan,nan
196,0.792478669185,nTicketStrings,1.5,0.0909090909091
197,0.823157373478,TicketNumber,17665.5,2292.36363636
198,0.757569348758,TicketNumber,26520.0,21540.6363636
199,nan,,nan,nan
200,nan,,nan,nan
201,nan,,nan,nan
202,nan,,nan,nan
203,nan,,nan,nan
204,nan,,nan,nan
205,nan,,nan,nan
206,nan,,nan,nan
207,nan,,nan,nan
208,nan,,nan,nan
209,nan,,nan,nan
210,nan,,nan,nan
211,1.0,ThisIsAnEndNode,nan,nan
212,0.840670558459,TicketDots,0.5,0.0909090909091
213,1.0,ThisIsAnEndNode,nan,nan
214,0.709215792099,Pclass,2.5,0.0909090909091
215,1.0,ThisIsAnEndNode,nan,nan
216,nan,,nan,nan
217,0.886539982619,TicketNumber,60103.5454545,45840.5454545
218,0.740941457822,AgeGroup,0.25,0.0909090909091
219,0.925271901682,TicketNumber,94276.8181818,47136.9090909
220,0.796632851082,TicketNumber,294903.818182,280640.818182
221,0.856368060771,TicketNumber,281940.181818,281937.181818
222,0.895873593941,CabinNumbers,4.5,6.54545454545
223,nan,,nan,nan
224,nan,,nan,nan
225,nan,,nan,nan
226,nan,,nan,nan
227,nan,,nan,nan
228,nan,,nan,nan
229,nan,,nan,nan
230,nan,,nan,nan
231,nan,,nan,nan
232,nan,,nan,nan
233,nan,,nan,nan
234,nan,,nan,nan
235,nan,,nan,nan
236,nan,,nan,nan
237,nan,,nan,nan
238,nan,,nan,nan
239,nan,,nan,nan
240,nan,,nan,nan
241,nan,,nan,nan
242,nan,,nan,nan
243,nan,,nan,nan
244,nan,,nan,nan
245,nan,,nan,nan
246,nan,,nan,nan
247,nan,,nan,nan
248,nan,,nan,nan
249,nan,,nan,nan
250,nan,,nan,nan
251,nan,,nan,nan
252,nan,,nan,nan
253,nan,,nan,nan
254,nan,,nan,nan
