"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,9.97774962242e-08,0.00275464218501,1.78579502944e-07,0.00275464218501
253,0,1,7.0263460633e-05,2.0118682912e-07,7.11164447422e-05,2.0118682912e-07
252,1,nan,2.32676941504e-06,nan,2.32676941504e-06,nan
251,0,1,8.50186552774e-05,3.38285862747e-06,9.15007433047e-05,3.9954938803e-06
124,1,nan,2.69095941044e-05,nan,2.69095941044e-05,nan
248,1,0,2.5686248951e-05,7.83721199627e-06,2.69650905533e-05,1.11002120239e-05
247,0,1,0.000185438638155,1.01742464521e-05,0.000260405395341,1.01742464521e-05
60,1,nan,0.000311215305729,nan,0.000311215305729,nan
120,nan,1,nan,0.000334804357753,nan,0.000440233499371
240,1,1,3.05897472489e-05,5.55907729804e-05,5.42035610851e-05,5.55907729804e-05
239,0,1,0.000385283512718,0.000898493695754,0.000385283512718,0.00176312306529
238,1,0,0.00105476002288,0.00131162933772,0.00108118190153,0.00156931973914
237,0,1,5.76373336952e-05,0.000106915452045,5.76373336952e-05,0.000117638453741
117,0,nan,0.00013850823527,nan,0.00013850823527,nan
234,1,1,0.000149469824122,5.42795525591e-05,0.000149469824122,6.44700539735e-05
233,0,0,5.28257180167e-05,1.98539079281e-05,5.28257180167e-05,3.59013509077e-05
232,0,0,0.00509261152236,0.00336177482754,0.00585832874048,0.00568851431557
115,1,nan,0.00103865176356,nan,0.00104774415098,nan
56,nan,1,nan,0.00209366393776,nan,0.0021644010799
113,nan,1,nan,0.000213460294342,nan,0.000286057133905
227,0,nan,0.000318175878046,nan,0.000318175878046,nan
112,nan,1,nan,0.000333531517433,nan,0.000547886479676
224,0,0,0.00291546949815,0.0047218410466,0.00291546949815,0.00780053949252
223,1,1,0.0158809037711,0.00268793912329,0.0275831496911,0.00268793912329
26,0,nan,0.000945356504521,nan,0.000945356504521,nan
106,nan,0,nan,0.000821505973555,nan,0.00104922909812
213,1,nan,1.605614835e-05,nan,1.605614835e-05,nan
52,0,nan,0.000906276758819,nan,0.00141072737095,nan
51,1,nan,0.00244141602853,nan,0.00244141602853,nan
206,0,1,3.09897557745e-06,2.20256578983e-05,3.1283991458e-06,2.20256578983e-05
102,0,nan,3.61005101002e-06,nan,4.78759133911e-06,nan
50,0,nan,7.81546275632e-06,nan,1.07141409141e-05,nan
100,1,nan,1.33644891568e-05,nan,1.33644891568e-05,nan
99,nan,0,nan,1.63287737343e-05,nan,2.24719320133e-05
199,1,0,1.01547584959e-05,1.24071270885e-05,1.01547584959e-05,1.24071270885e-05
23,1,nan,0.0185883485438,nan,0.0185883485438,nan
10,0,nan,0.00279310917826,nan,0.00279310917826,nan
4,0,nan,0.00127021159899,nan,0.00201821678148,nan
8,nan,0,nan,0.00209329325035,nan,0.00279048648084
17,0,nan,0.00166036840778,nan,0.00166036840778,nan
142,1,nan,0.00327198710681,nan,0.00327198710681,nan
141,0,1,0.0116758114495,0.00675572409627,0.0222733143608,0.00926065810069
140,0,1,0.000189078586353,0.00125742798328,0.000189078586353,0.00125742798328
139,0,0,1.41696810961e-05,0.000569738610147,2.22492413992e-05,0.000569738610147
138,1,1,7.26677514834e-05,0.00149184404604,0.000111249034373,0.00149184404604
137,1,1,0.000117929424578,8.30679852078e-05,0.000159211241922,8.30679852078e-05
136,0,nan,0.0034469873057,nan,0.0034469873057,nan
135,0,0,0.362174254273,0.00589420077703,0.715261493653,0.00664985210804
134,1,0,0.000734157742019,0.000780891114361,0.00132788671121,0.000780891114361
133,1,0,0.000734173174463,0.000301380018589,0.0013279146242,0.000301380018589
132,1,0,0.000733583488044,0.000366826365035,0.00132684804584,0.000366826365035
131,1,0,0.000734778293651,0.000216034348982,0.00132900911614,0.000216034348982
64,nan,1,nan,0.000202744019655,nan,0.000342888031609
129,1,nan,0.000477072644748,nan,0.000477072644748,nan
63,1,nan,0.00729958110942,nan,0.00729958110942,nan
