"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.511073463633,Gender,0.0,0.181818181818
1,0.585206012826,Pclass,2.5,0.181818181818
2,0.506218808535,EmbarkIsQ,0.0,0.181818181818
3,0.732516283284,Fare,0.25,0.136363636364
4,0.508490542444,AgeGroup,0.25,0.181818181818
5,0.505548585478,TicketDashes,2.5,0.363636363636
6,0.861683187766,SibSp,1.5,0.363636363636
7,0.612033421394,CabinNumbers,36.8181818182,9.45454545455
8,0.926737196345,FamilySize,3.5,0.454545454545
9,0.507674096486,TicketDashes,1.5,0.181818181818
10,0.584227715794,EmbarkIsQ,0.0,0.181818181818
11,0.50429513314,FamilySize,4.5,0.909090909091
12,1.0,ThisIsAnEndNode,nan,nan
13,1.0,ThisIsAnEndNode,nan,nan
14,nan,,nan,nan
15,0.675392987386,SibSp,0.5,0.272727272727
16,0.855580363869,AgeGroup,0.75,0.136363636364
17,1.0,ThisIsAnEndNode,nan,nan
18,0.850133875025,CabinC,0.0,0.181818181818
19,0.503407163713,YesMiss,0.0,0.181818181818
20,1.0,ThisIsAnEndNode,nan,nan
21,0.562779615851,FamilySize,1.5,0.636363636364
22,1.0,ThisIsAnEndNode,nan,nan
23,0.509611927286,YesMaster,0.0,0.181818181818
24,0.684268772602,FamilySize,4.5,0.636363636364
25,nan,,nan,nan
26,nan,,nan,nan
27,nan,,nan,nan
28,nan,,nan,nan
29,nan,,nan,nan
30,nan,,nan,nan
31,0.846912985257,TicketNumber,227917.363636,22737.6363636
32,0.587358756461,YesMrs,0.0,0.181818181818
33,1.0,ThisIsAnEndNode,nan,nan
34,nan,,nan,nan
35,nan,,nan,nan
36,nan,,nan,nan
37,1.0,ThisIsAnEndNode,nan,nan
38,nan,,nan,nan
39,0.531067745338,SibSp,0.5,0.0909090909091
40,0.504396207247,EmbarkIsC,0.0,0.181818181818
41,nan,,nan,nan
42,nan,,nan,nan
43,0.653279798381,FamilySize,1.5,0.0909090909091
44,0.562779615851,FamilySize,1.5,0.636363636364
45,nan,,nan,nan
46,nan,,nan,nan
47,0.50443797853,SibSp,0.5,0.181818181818
48,0.992865588496,SibSp,1.5,0.272727272727
49,0.824716003787,CabinNumbers,1.5,9.0
50,0.684268772602,FamilySize,4.5,0.636363636364
51,nan,,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,nan,,nan,nan
56,nan,,nan,nan
57,nan,,nan,nan
58,nan,,nan,nan
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,0.832395338413,TicketNumber,226170.090909,22562.9090909
64,0.810828646557,TicketNumber,238355.454545,2459.90909091
65,1.0,ThisIsAnEndNode,nan,nan
66,0.573700268586,FamilySize,3.5,0.363636363636
67,nan,,nan,nan
68,nan,,nan,nan
69,nan,,nan,nan
70,nan,,nan,nan
71,nan,,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,0.588993936481,FamilySize,1.5,0.272727272727
80,0.814292284893,TicketNumber,359801.0,2099874.54545
81,0.503595958563,SibSp,0.5,0.727272727273
82,0.580494915898,SibSp,1.5,0.181818181818
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
86,nan,,nan,nan
87,0.599899240765,TicketNumber,348158.5,32762.0
88,1.0,ThisIsAnEndNode,nan,nan
89,0.653279798381,FamilySize,1.5,0.0909090909091
90,0.562779615851,FamilySize,1.5,0.636363636364
91,nan,,nan,nan
92,nan,,nan,nan
93,nan,,nan,nan
94,nan,,nan,nan
95,0.506129487575,TicketDots,0.5,0.0909090909091
96,0.554861524979,AgeGroup,-0.25,0.136363636364
97,1.0,ThisIsAnEndNode,nan,nan
98,nan,,nan,nan
99,0.903580071591,AgeGroup,-0.75,0.136363636364
100,0.824716003787,CabinNumbers,1.5,9.0
101,0.824716003787,CabinNumbers,1.5,9.0
102,0.684268772602,FamilySize,4.5,0.636363636364
103,nan,,nan,nan
104,nan,,nan,nan
105,nan,,nan,nan
106,nan,,nan,nan
107,nan,,nan,nan
108,nan,,nan,nan
109,nan,,nan,nan
110,nan,,nan,nan
111,nan,,nan,nan
112,nan,,nan,nan
113,nan,,nan,nan
114,nan,,nan,nan
115,nan,,nan,nan
116,nan,,nan,nan
117,nan,,nan,nan
118,nan,,nan,nan
119,nan,,nan,nan
120,nan,,nan,nan
121,nan,,nan,nan
122,nan,,nan,nan
123,nan,,nan,nan
124,nan,,nan,nan
125,nan,,nan,nan
126,nan,,nan,nan
127,0.830674458046,TicketNumber,133271.363636,22121.7272727
128,0.716038440724,TicketNumber,239592.272727,2285.18181818
129,0.775032667891,TicketNumber,235835.0,1279.54545455
130,0.896964136331,TicketNumber,238106.818182,1254.81818182
131,nan,,nan,nan
132,nan,,nan,nan
133,0.545571377653,TicketNumber,228046.636364,22604.3636364
134,1.0,ThisIsAnEndNode,nan,nan
135,nan,,nan,nan
136,nan,,nan,nan
137,nan,,nan,nan
138,nan,,nan,nan
139,nan,,nan,nan
140,nan,,nan,nan
141,nan,,nan,nan
142,nan,,nan,nan
143,nan,,nan,nan
144,nan,,nan,nan
145,nan,,nan,nan
146,nan,,nan,nan
147,nan,,nan,nan
148,nan,,nan,nan
149,nan,,nan,nan
150,nan,,nan,nan
151,nan,,nan,nan
152,nan,,nan,nan
153,nan,,nan,nan
154,nan,,nan,nan
155,nan,,nan,nan
156,nan,,nan,nan
157,nan,,nan,nan
158,nan,,nan,nan
159,nan,,nan,nan
160,0.74084797989,TicketNumber,6113.5,35404.1818182
161,0.792538478555,TicketNumber,359801.0,34896.9090909
162,0.814292284893,TicketNumber,359801.0,2099874.54545
163,0.514733118084,SibSp,0.5,0.0909090909091
164,0.503595958563,SibSp,0.5,0.727272727273
165,0.572032676564,TicketNumber,2659.0,5.81818181818
166,1.0,ThisIsAnEndNode,nan,nan
167,nan,,nan,nan
168,nan,,nan,nan
169,nan,,nan,nan
170,nan,,nan,nan
171,nan,,nan,nan
172,nan,,nan,nan
173,nan,,nan,nan
174,nan,,nan,nan
175,0.599899240765,TicketNumber,348158.5,32762.0
176,nan,,nan,nan
177,nan,,nan,nan
178,nan,,nan,nan
179,0.599899240765,TicketNumber,348158.5,32762.0
180,1.0,ThisIsAnEndNode,nan,nan
181,0.653279798381,FamilySize,1.5,0.0909090909091
182,0.562779615851,FamilySize,1.5,0.636363636364
183,nan,,nan,nan
184,nan,,nan,nan
185,nan,,nan,nan
186,nan,,nan,nan
187,nan,,nan,nan
188,nan,,nan,nan
189,nan,,nan,nan
190,nan,,nan,nan
191,0.518747797797,AgeGroup,-0.25,0.136363636364
192,0.623121435877,AgeGroup,-0.25,0.136363636364
193,1.0,ThisIsAnEndNode,nan,nan
194,0.544914366255,TicketDashes,1.5,0.181818181818
195,nan,,nan,nan
196,nan,,nan,nan
197,nan,,nan,nan
198,nan,,nan,nan
199,nan,,nan,nan
200,1.0,ThisIsAnEndNode,nan,nan
201,0.903580071591,AgeGroup,-0.75,0.136363636364
202,0.824716003787,CabinNumbers,1.5,9.0
203,0.903580071591,AgeGroup,-0.75,0.136363636364
204,0.824716003787,CabinNumbers,1.5,9.0
205,0.824716003787,CabinNumbers,1.5,9.0
206,0.684268772602,FamilySize,4.5,0.636363636364
207,nan,,nan,nan
208,nan,,nan,nan
209,nan,,nan,nan
210,nan,,nan,nan
211,nan,,nan,nan
212,nan,,nan,nan
213,nan,,nan,nan
214,nan,,nan,nan
215,nan,,nan,nan
216,nan,,nan,nan
217,nan,,nan,nan
218,nan,,nan,nan
219,nan,,nan,nan
220,nan,,nan,nan
221,nan,,nan,nan
222,nan,,nan,nan
223,nan,,nan,nan
224,nan,,nan,nan
225,nan,,nan,nan
226,nan,,nan,nan
227,nan,,nan,nan
228,nan,,nan,nan
229,nan,,nan,nan
230,nan,,nan,nan
231,nan,,nan,nan
232,nan,,nan,nan
233,nan,,nan,nan
234,nan,,nan,nan
235,nan,,nan,nan
236,nan,,nan,nan
237,nan,,nan,nan
238,nan,,nan,nan
239,nan,,nan,nan
240,nan,,nan,nan
241,nan,,nan,nan
