"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,0,0,6.59429907027e-07,0.000399655734227,6.59429907027e-07,0.000703628699582
253,0,0,3.0475010803e-06,4.07008319479e-05,3.0475010803e-06,7.83662217583e-05
252,1,0,4.58218653501e-05,1.73943528984e-05,7.74827542688e-05,1.73943528984e-05
251,0,nan,1.71312959436e-05,nan,1.71312959436e-05,nan
250,1,0,2.78496369673e-05,1.35246694486e-05,4.70925083719e-05,1.35246694486e-05
249,1,0,2.78949963612e-05,7.11936357575e-06,4.71692091073e-05,7.11936357575e-06
123,0,nan,9.63023685781e-05,nan,9.63023685781e-05,nan
246,1,0,1.69264667269e-05,1.15375201748e-05,2.86219090388e-05,1.15375201748e-05
245,1,0,1.69540352827e-05,4.33400872921e-06,2.86685262514e-05,4.33400872921e-06
244,0,nan,8.66097002932e-06,nan,8.66097002932e-06,nan
121,1,nan,3.39356840229e-05,nan,5.73837456419e-05,nan
59,0,nan,0.000541357455566,nan,0.000541357455566,nan
238,1,0,1.02875766816e-05,1.07426640002e-05,1.7395838645e-05,1.07426640002e-05
237,1,0,1.03043323127e-05,2.63838634802e-06,1.74241716785e-05,2.63838634802e-06
236,0,nan,5.2724824784e-06,nan,5.2724824784e-06,nan
117,1,nan,2.06254475468e-05,nan,3.48767225372e-05,nan
116,0,nan,1.05363914977e-05,nan,1.05363914977e-05,nan
57,1,nan,4.12844882712e-05,nan,6.98102496567e-05,nan
27,0,nan,0.00304320828923,nan,0.00304320828923,nan
12,1,nan,0.00272820287686,nan,0.00272820287686,nan
206,0,nan,0.000852358034192,nan,0.000852358034192,nan
205,1,1,0.00129743777994,0.000613229664785,0.00148416594639,0.000613229664785
101,0,nan,0.00614745289108,nan,0.00614745289108,nan
202,0,0,0.0135455968028,0.00402421469174,0.0260200089722,0.00459135154537
201,0,0,0.0467958345127,3.17359938186e-05,0.0896413467509,3.17359938186e-05
200,0,nan,0.000140317004116,nan,0.000140317004116,nan
199,0,1,0.200459034735,0.00771119618128,0.381665597836,0.0126434948576
11,1,nan,0.00531412019348,nan,0.00666322910137,nan
22,nan,1,nan,0.0104272969315,nan,0.0128690238744
182,0,nan,0.00154007926382,nan,0.00154007926382,nan
90,1,nan,0.000236748648444,nan,0.000237084163333,nan
180,0,1,0.000379318160391,0.00838419188881,0.000379318160391,0.0128186450809
179,0,1,0.0582382190735,0.000544445989881,0.109787665783,0.000544445989881
178,1,0,0.00259812069629,0.000795689493728,0.00414483804478,0.000795689493728
177,0,1,0.00556135416595,8.71031613837e-05,0.00603294714478,8.71031613837e-05
176,1,0,0.0119894215833,0.01013382849,0.0178718689049,0.0159404311409
175,1,1,0.0135336650516,0.00439635186427,0.0161301363455,0.00784108931961
9,0,nan,0.00552878235166,nan,0.00552878235166,nan
18,1,nan,0.00511843119375,nan,0.00511843119375,nan
36,1,nan,0.00291677349921,nan,0.00291677349921,nan
146,1,nan,0.00183190424157,nan,0.00183190424157,nan
145,0,1,0.00137274660719,0.0132562322284,0.001479279165,0.0203472540939
144,0,1,0.00156474165453,0.002614422565,0.00205104227808,0.002614422565
143,0,1,0.0042018787522,0.000337525594916,0.00740516425592,0.000337525594916
16,nan,0,nan,0.00242918585321,nan,0.00293017505955
33,1,nan,0.00218825904456,nan,0.00218825904456,nan
15,1,nan,0.0320991552364,nan,0.0320991552364,nan
