"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
6,nan,0,nan,0.00259723360251,nan,0.00514483034899
13,0,nan,0.00644072693771,nan,0.00644072693771,nan
12,0,nan,0.00350537705718,nan,0.00350537705718,nan
206,1,0,6.52266710202e-08,0.00753987919362,6.81368924386e-08,0.0100260606966
205,1,0,6.89133959039e-07,1.09389689763e-06,7.19881080981e-07,1.09389689763e-06
204,0,nan,1.19743446407e-06,nan,1.19743446407e-06,nan
203,1,1,1.37777461052e-06,6.5922094375e-06,1.73337175994e-06,6.5922094375e-06
100,0,nan,1.31077188248e-06,nan,1.31077188248e-06,nan
200,1,1,5.63756084594e-06,7.51941570464e-05,7.09258879548e-06,7.51941570464e-05
99,1,nan,1.13428802282e-05,nan,1.40004106154e-05,nan
98,0,nan,0.00254594579775,nan,0.00254594579775,nan
196,0,nan,0.00183331184534,nan,0.00183331184534,nan
195,0,1,0.0961532910404,0.191603923349,0.17938409107,0.362326067282
47,nan,1,nan,0.000134443512115,nan,0.000135865246806
95,1,nan,0.00620097331044,nan,0.00620097331044,nan
10,0,nan,0.00212336364674,nan,0.00212336364674,nan
20,nan,1,nan,0.00268542453935,nan,0.00293562135932
41,0,nan,2.91866974903e-05,nan,2.91866974903e-05,nan
40,nan,1,nan,4.71127112166e-05,nan,5.15021291109e-05
81,0,nan,2.86746501659e-05,nan,2.86746501659e-05,nan
80,nan,1,nan,8.26538793274e-07,nan,9.03546124753e-07
161,0,nan,2.81715861279e-05,nan,2.81715861279e-05,nan
160,0,1,2.76773477748e-05,1.45006805838e-08,2.76773477748e-05,1.58516863992e-08
159,1,1,0.0861840315391,2.5894072471e-10,0.170818103567,2.83065828557e-10
78,1,nan,0.00177786125886,nan,0.00177786125886,nan
38,1,nan,0.0012407689781,nan,0.00235329711356,nan
37,nan,0,nan,0.00125073038831,nan,0.00200113715512
75,1,nan,0.00124999838492,nan,0.00124999838492,nan
17,1,nan,0.0295273966792,nan,0.0295273966792,nan
16,1,nan,0.0118970538327,nan,0.0118970538327,nan
15,nan,0,nan,0.00313881977591,nan,0.00446145713102
130,1,1,0.00890993351849,0.000991464899833,0.0173554418228,0.001783352217
129,1,nan,0.00168994404494,nan,0.00168994404494,nan
128,1,nan,0.00503729044924,nan,0.00503729044924,nan
127,1,1,0.00130893942909,0.00483157943509,0.00130893942909,0.00788052237821
