"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.511999406509,Gender,0.0,0.181818181818
1,0.57482242275,Pclass,2.5,0.181818181818
2,0.509141869591,FamilySize,4.5,0.909090909091
3,0.724095534142,Fare,0.25,0.136363636364
4,0.512921915678,FamilySize,4.5,0.909090909091
5,0.513842147632,YesMaster,0.0,0.181818181818
6,0.705350262398,FamilySize,4.5,0.636363636364
7,0.638092950591,SibSp,0.5,0.272727272727
8,0.926358678522,FamilySize,3.5,0.454545454545
9,0.510154665745,TicketDashes,1.5,0.181818181818
10,0.736478930216,EmbarkIsC,0.0,0.181818181818
11,0.510809699128,TicketDashes,1.5,0.363636363636
12,0.996162433003,SibSp,1.5,0.272727272727
13,1.0,CabinNumbers,1.5,9.0
14,0.705350262398,FamilySize,4.5,0.636363636364
15,0.894408446119,CabinNumbers,46.2727272727,9.45454545455
16,0.56835364479,AgeGroup,-0.25,0.181818181818
17,1.0,ThisIsAnEndNode,nan,nan
18,0.832482182156,CabinC,0.0,0.181818181818
19,0.50536260989,TicketNumber,2102503.90909,2099877.90909
20,1.0,ThisIsAnEndNode,nan,nan
21,0.750267830422,TicketNumber,283885.0,281741.0
22,1.0,ThisIsAnEndNode,nan,nan
23,0.507005999222,TicketDashes,0.5,0.0909090909091
24,0.822358664323,AgeGroup,0.75,0.136363636364
25,1.0,ThisIsAnEndNode,nan,nan
26,nan,,nan,nan
27,0.865637987966,TicketNumber,31877.5,31616.9090909
28,1.0,CabinNumbers,1.5,9.0
29,1.0,CabinNumbers,1.5,9.0
30,0.705350262398,FamilySize,4.5,0.636363636364
31,0.934393779603,CabinNumbers,37.5,4.54545454545
32,0.822978721145,TicketNumber,25906.5,20599.0909091
33,1.0,ThisIsAnEndNode,nan,nan
34,0.58751128775,FamilySize,3.5,0.363636363636
35,nan,,nan,nan
36,nan,,nan,nan
37,1.0,ThisIsAnEndNode,nan,nan
38,nan,,nan,nan
39,0.504242316883,AgeGroup,0.25,0.181818181818
40,0.515535480879,EmbarkIsQ,0.0,0.181818181818
41,nan,,nan,nan
42,nan,,nan,nan
43,0.744573205637,TicketNumber,176842.5,34591.6363636
44,0.674089077486,FamilySize,6.5,0.181818181818
45,nan,,nan,nan
46,nan,,nan,nan
47,0.510400359818,TicketNumber,2100117.0,2100117.0
48,0.593922385583,AgeGroup,0.25,0.0909090909091
49,1.0,ThisIsAnEndNode,nan,nan
50,nan,,nan,nan
51,nan,,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,1.0,ThisIsAnEndNode,nan,nan
56,0.865637987966,TicketNumber,31877.5,31616.9090909
57,0.865637987966,TicketNumber,31877.5,31616.9090909
58,1.0,CabinNumbers,1.5,9.0
59,0.865637987966,TicketNumber,31877.5,31616.9090909
60,1.0,CabinNumbers,1.5,9.0
61,1.0,CabinNumbers,1.5,9.0
62,0.705350262398,FamilySize,4.5,0.636363636364
63,1.0,ThisIsAnEndNode,nan,nan
64,nan,,nan,nan
65,nan,,nan,nan
66,0.686519970801,CabinNumbers,75.0,5.54545454545
67,nan,,nan,nan
68,nan,,nan,nan
69,0.61991243805,TicketBeginLetter,0.0,0.181818181818
70,1.0,ThisIsAnEndNode,nan,nan
71,nan,,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,0.50597844893,FamilySize,4.5,0.363636363636
80,0.531451870707,YesMrs,0.0,0.181818181818
81,0.526238110631,CabinNumbers,2.5,11.0909090909
82,0.56702461238,SibSp,0.5,0.181818181818
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
86,nan,,nan,nan
87,1.0,ThisIsAnEndNode,nan,nan
88,0.616793944569,FamilySize,6.5,0.181818181818
89,1.0,ThisIsAnEndNode,nan,nan
90,0.511743591038,AgeGroup,-0.75,0.136363636364
91,nan,,nan,nan
92,nan,,nan,nan
93,nan,,nan,nan
94,nan,,nan,nan
95,0.508903292113,TicketNumber,563875.818182,281937.909091
96,0.518067277073,FamilySize,1.5,0.272727272727
97,0.596918016436,AgeGroup,-0.25,0.0454545454545
