"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.528752737409,YesMr,0.0,0.181818181818
1,0.606324356235,Pclass,2.5,0.181818181818
2,0.526842844846,FamilySize,4.5,0.909090909091
3,0.739935035391,YesRev,0.0,0.181818181818
4,0.553552894966,FamilySize,4.5,0.909090909091
5,0.523658822313,nTicketStrings,2.5,0.181818181818
6,0.832015478652,Pclass,2.5,0.181818181818
7,0.757820377975,Fare,0.25,0.136363636364
8,1.0,ThisIsAnEndNode,nan,nan
9,0.518309316164,Gender,0.0,0.181818181818
10,0.828804118516,EmbarkIsC,0.0,0.181818181818
11,0.530495555525,TicketNumber,2100117.0,2100117.0
12,0.624326434552,TicketNumber,23101280.3636,2.27272727273
13,nan,,nan,nan
14,1.0,ThisIsAnEndNode,nan,nan
15,0.634813815198,YesFancy,0.0,0.181818181818
16,0.940051524812,TicketDots,0.5,0.0909090909091
17,nan,,nan,nan
18,nan,,nan,nan
19,0.509082590502,TicketDots,0.5,0.0909090909091
20,0.888473080635,TicketNumber,3397.0,35434.6363636
21,0.837960160349,Gender,0.0,0.181818181818
22,1.0,ThisIsAnEndNode,nan,nan
23,0.529709655718,TicketNumber,563875.636364,281937.818182
24,0.553431350627,CabinE,0.0,0.181818181818
25,nan,,nan,nan
26,0.658423544855,TicketNumber,23101288.5,1.27272727273
27,nan,,nan,nan
28,nan,,nan,nan
29,nan,,nan,nan
30,nan,,nan,nan
31,0.673244291026,CabinNumbers,46.2727272727,9.45454545455
32,0.801307328396,CabinNumbers,7.5,9.54545454545
33,0.969419452163,FamilySize,3.5,0.454545454545
34,nan,,nan,nan
35,nan,,nan,nan
36,nan,,nan,nan
37,nan,,nan,nan
38,nan,,nan,nan
39,0.512924250512,TicketBeginLetter,0.0,0.181818181818
40,0.783276544674,TicketNumber,23101275.0,2099516.63636
41,nan,,nan,nan
42,0.888473080635,TicketNumber,3397.0,35434.6363636
43,0.959014404923,FamilySize,5.5,0.636363636364
44,0.703915114654,TicketNumber,347079.5,281741.0
45,nan,,nan,nan
46,nan,,nan,nan
47,0.523760762436,TicketNumber,284276.727273,47379.4545455
48,0.577724327584,TicketNumber,566476.0,253484.0
49,0.558140258955,TicketNumber,2200539.72727,2090074.72727
50,nan,,nan,nan
51,nan,,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,nan,,nan,nan
56,nan,,nan,nan
57,nan,,nan,nan
58,nan,,nan,nan
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,0.683675003724,TicketNumber,114227.818182,22737.3636364
64,0.798946542887,TicketNumber,25906.5,20599.0909091
65,0.803037833163,EmbarkIsC,0.0,0.181818181818
66,0.801307328396,CabinNumbers,7.5,9.54545454545
67,1.0,ThisIsAnEndNode,nan,nan
68,0.800626888718,CabinC,0.0,0.181818181818
69,nan,,nan,nan
70,nan,,nan,nan
71,nan,,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,0.511626513321,TicketNumber,566020.909091,281697.454545
80,1.0,ThisIsAnEndNode,nan,nan
81,0.783276544674,TicketNumber,23101275.0,2099516.63636
82,nan,,nan,nan
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
