"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,2.7079497586e-08,0.00902771060353,5.07669880809e-08,0.0100344844425
253,0,1,0.000278065676464,7.69362149768e-07,0.000372873766108,7.69362149768e-07
252,1,nan,1.12846093537e-06,nan,1.12846093537e-06,nan
251,0,0,1.84527396367e-05,0.00028855231097,1.84527396367e-05,0.000395043364733
124,1,nan,4.54614307998e-06,nan,4.54614307998e-06,nan
248,0,0,0.000258493957005,8.38049069385e-05,0.0004063987359,8.38049069385e-05
247,0,nan,2.40697810402e-05,nan,2.40697810402e-05,nan
60,1,nan,4.32674034397e-05,nan,4.32674034397e-05,nan
242,0,nan,0.000108851463192,nan,0.000108851463192,nan
241,0,0,0.000171192596534,0.000400380184722,0.000326761812986,0.000769103245131
119,0,nan,7.11110004552e-05,nan,7.11110004552e-05,nan
28,1,nan,0.000490206029345,nan,0.000490206029345,nan
114,0,nan,0.000317086085925,nan,0.000317086085925,nan
228,1,0,0.00296582408178,0.000683948336018,0.00562313858019,0.000683948336018
227,1,0,0.00179919180767,0.000198971433422,0.00222249400228,0.000198971433422
55,0,nan,0.000595535609399,nan,0.000595535609399,nan
12,1,nan,0.00546936271795,nan,0.00546936271795,nan
206,1,0,0.000295048104596,0.0112859843969,0.000575437962499,0.0114570805755
205,0,1,0.000813422806154,0.000443194945969,0.00121045649976,0.000492891435704
204,0,1,0.000132851976927,0.00101967646056,0.000132851976927,0.00114774496027
203,0,1,0.00285261851649,0.000601836681534,0.00414733136969,0.000601836681534
202,0,1,0.000542055073851,0.00250986383855,0.000762158583827,0.00250986383855
201,0,1,0.000286542142727,0.000314190721091,0.000286542142727,0.00042545699544
200,1,nan,0.00288540424104,nan,0.00288540424104,nan
199,0,1,0.0196674920548,0.00080375948829,0.0334034512875,0.0010376628887
48,0,nan,0.000523935853937,nan,0.000523935853937,nan
194,0,nan,0.00320815070362,nan,0.00320815070362,nan
193,0,1,0.0597843037155,0.211609097125,0.110889562268,0.388426808936
192,0,0,0.000517794277499,0.00438108109219,0.000910535197513,0.00438108109219
95,0,nan,0.00165660459473,nan,0.00277130998724,nan
46,0,nan,0.00172705234176,nan,0.00172705234176,nan
45,1,nan,0.000224999672182,nan,0.000224999672182,nan
182,0,nan,0.000343953056486,nan,0.000343953056486,nan
181,0,1,0.00357165937074,0.00336868089372,0.00516977138237,0.0041537970022
89,1,nan,0.00223230964531,nan,0.00223230964531,nan
43,1,nan,0.0104665930111,nan,0.0104665930111,nan
20,1,nan,0.00305687986251,nan,0.00305687986251,nan
40,1,nan,0.00269238660609,nan,0.00269238660609,nan
39,nan,0,nan,0.00248371761531,nan,0.0025980772451
160,1,1,0.00117143909522,0.00516054688143,0.00133173436878,0.00778642994807
159,1,1,0.0938391195848,5.11279486202e-05,0.18244859574,5.11279486202e-05
38,1,nan,0.00612734314388,nan,0.00612734314388,nan
18,1,nan,0.000147089590914,nan,0.00026232058118,nan
36,1,nan,0.000945996379766,nan,0.000945996379766,nan
35,nan,0,nan,0.00257333332995,nan,0.00452660957589
7,1,nan,0.0236079663608,nan,0.0236079663608,nan
