"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.509805649034,CabinNumbers,12.5454545455,13.5454545455
1,0.507331956099,CabinNumbers,1.36363636364,2.36363636364
2,0.608649826096,YesMr,0.0,0.181818181818
3,0.504945617992,SibSp,4.5,0.727272727273
4,0.63244892565,CabinG,0.0,0.181818181818
5,0.810429314698,CabinG,0.0,0.181818181818
6,0.518307169271,Fare,-0.75,0.181818181818
7,0.502707110808,Gender,0.0,0.181818181818
8,0.68150998735,nTicketStrings,1.5,0.0909090909091
9,0.69793651451,YesMr,0.0,0.181818181818
10,nan,,nan,nan
11,0.834909794014,EmbarkIsQ,0.0,0.181818181818
12,nan,,nan,nan
13,1.0,ThisIsAnEndNode,nan,nan
14,0.518197047139,CabinE,0.0,0.181818181818
15,0.526191248484,Pclass,2.5,0.181818181818
16,0.505554653769,AgeGroup,0.75,0.181818181818
17,0.607690896521,Parch,1.5,0.0909090909091
18,1.0,ThisIsAnEndNode,nan,nan
19,1.0,ThisIsAnEndNode,nan,nan
20,0.667215002912,CabinE,0.0,0.181818181818
21,nan,,nan,nan
22,nan,,nan,nan
23,0.865862371294,Parch,1.5,0.181818181818
24,nan,,nan,nan
25,nan,,nan,nan
26,nan,,nan,nan
27,nan,,nan,nan
28,nan,,nan,nan
29,0.515917497907,CabinNumbers,40.3636363636,13.4545454545
30,0.863533041251,CabinNumbers,29.4545454545,5.36363636364
31,0.64581909787,nTicketStrings,1.5,0.181818181818
32,0.508691603487,EmbarkIsS,0.0,0.181818181818
33,0.505580939307,nTicketStrings,1.5,0.181818181818
34,0.770780774051,nTicketStrings,1.5,0.0909090909091
35,1.0,ThisIsAnEndNode,nan,nan
36,0.51394335335,TicketNumber,347079.5,250382.181818
37,nan,,nan,nan
38,nan,,nan,nan
39,nan,,nan,nan
40,nan,,nan,nan
41,0.587987954598,CabinNumbers,19.6363636364,2.18181818182
42,1.0,ThisIsAnEndNode,nan,nan
43,nan,,nan,nan
44,nan,,nan,nan
45,nan,,nan,nan
46,nan,,nan,nan
47,0.945499025882,Fare,-0.25,0.136363636364
48,0.983842387985,TicketNumber,113770.5,9822.36363636
49,nan,,nan,nan
50,nan,,nan,nan
51,nan,,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,nan,,nan,nan
56,nan,,nan,nan
57,nan,,nan,nan
58,nan,,nan,nan
59,0.550633202203,CabinNumbers,33.0909090909,4.72727272727
60,0.581721000494,TicketNumber,113033.727273,33760.9090909
61,0.898948700133,TicketNumber,17474.5,35122.1818182
62,0.731228622065,AgeGroup,0.75,0.0909090909091
63,0.566580562506,AgeGroup,-0.25,0.181818181818
64,1.0,ThisIsAnEndNode,nan,nan
65,0.532089398899,Parch,0.5,0.272727272727
66,0.531609847466,AgeGroup,-0.75,0.181818181818
67,0.514050932805,AgeGroup,-0.25,0.136363636364
68,0.613009458878,AgeGroup,-0.25,0.136363636364
69,1.0,ThisIsAnEndNode,nan,nan
70,0.523643794379,TicketNumber,17603.0,46404.9090909
71,nan,,nan,nan
72,nan,,nan,nan
73,0.619680610734,TicketNumber,347079.5,0.454545454545
74,0.51394335335,TicketNumber,347079.5,250382.181818
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,nan,,nan,nan
80,nan,,nan,nan
81,nan,,nan,nan
82,nan,,nan,nan
83,0.618461329015,CabinNumbers,5.5,1.81818181818
84,nan,,nan,nan
85,nan,,nan,nan
86,nan,,nan,nan
87,nan,,nan,nan
88,nan,,nan,nan
89,nan,,nan,nan
90,nan,,nan,nan
91,nan,,nan,nan
92,nan,,nan,nan
93,nan,,nan,nan
94,nan,,nan,nan
95,0.808802634545,TicketNumber,27909.0,35644.8181818
96,1.0,ThisIsAnEndNode,nan,nan
97,0.983842387985,TicketNumber,113770.5,9822.36363636
98,0.966334617559,TicketNumber,113770.5,306.181818182
99,nan,,nan,nan
100,nan,,nan,nan
101,nan,,nan,nan
102,nan,,nan,nan
103,nan,,nan,nan
104,nan,,nan,nan
105,nan,,nan,nan
106,nan,,nan,nan
107,nan,,nan,nan
108,nan,,nan,nan
109,nan,,nan,nan
110,nan,,nan,nan
111,nan,,nan,nan
112,nan,,nan,nan
113,nan,,nan,nan
114,nan,,nan,nan
115,nan,,nan,nan
116,nan,,nan,nan
117,nan,,nan,nan
118,nan,,nan,nan
119,0.557536082233,CabinNumbers,3.36363636364,3.36363636364
120,0.747209613149,TicketNumber,113033.727273,33760.9090909
121,0.543131270786,TicketNumber,21028.4545455,9277.45454545
122,0.618985633062,Fare,0.25,0.136363636364
123,0.711804700111,TicketNumber,17474.5,1292.54545455
124,0.898948700133,TicketNumber,17474.5,35122.1818182
125,nan,,nan,nan
126,1.0,ThisIsAnEndNode,nan,nan
127,1.0,ThisIsAnEndNode,nan,nan
128,0.554797593469,SibSp,0.5,0.181818181818
129,nan,,nan,nan
130,nan,,nan,nan
131,0.55630229664,TicketNumber,348101.454545,34547.5454545
132,0.870814349352,TicketNumber,2673.0,32927.1818182
133,0.79773019587,SibSp,2.0,0.363636363636
134,0.533120879436,TicketNumber,2102066.36364,2099922.36364
135,0.807385657378,YesMaster,0.0,0.181818181818
136,0.505313894831,YesFancy,0.0,0.181818181818
137,0.732608326165,Fare,0.25,0.0909090909091
138,0.671776009103,nTicketStrings,2.5,0.0909090909091
139,nan,,nan,nan
140,nan,,nan,nan
141,0.530873851929,TicketNumber,17603.0,2166.18181818
142,0.523643794379,TicketNumber,17603.0,46404.9090909
143,nan,,nan,nan
144,nan,,nan,nan
145,nan,,nan,nan
146,nan,,nan,nan
147,nan,,nan,nan
148,1.0,ThisIsAnEndNode,nan,nan
149,0.619680610734,TicketNumber,347079.5,0.454545454545
150,0.51394335335,TicketNumber,347079.5,250382.181818
151,nan,,nan,nan
152,nan,,nan,nan
153,nan,,nan,nan
154,nan,,nan,nan
155,nan,,nan,nan
156,nan,,nan,nan
157,nan,,nan,nan
158,nan,,nan,nan
159,nan,,nan,nan
160,nan,,nan,nan
161,nan,,nan,nan
162,nan,,nan,nan
163,nan,,nan,nan
164,nan,,nan,nan
165,nan,,nan,nan
166,nan,,nan,nan
167,0.778880794814,CabinNumbers,3.5,0.636363636364
168,0.597625841219,AgeGroup,0.75,0.0909090909091
169,nan,,nan,nan
170,nan,,nan,nan
171,nan,,nan,nan
172,nan,,nan,nan
173,nan,,nan,nan
174,nan,,nan,nan
175,nan,,nan,nan
176,nan,,nan,nan
177,nan,,nan,nan
178,nan,,nan,nan
179,nan,,nan,nan
180,nan,,nan,nan
181,nan,,nan,nan
182,nan,,nan,nan
183,nan,,nan,nan
184,nan,,nan,nan
185,nan,,nan,nan
186,nan,,nan,nan
187,nan,,nan,nan
188,nan,,nan,nan
189,nan,,nan,nan
190,nan,,nan,nan
191,0.730554682025,TicketNumber,27909.0,3114.27272727
192,0.808802634545,TicketNumber,27909.0,35644.8181818
193,nan,,nan,nan
194,nan,,nan,nan
195,0.983842387985,TicketNumber,113770.5,9822.36363636
196,0.966334617559,TicketNumber,113770.5,306.181818182
197,0.966334617559,TicketNumber,113770.5,306.181818182
198,0.962958601447,TicketNumber,113770.5,1.90909090909
199,nan,,nan,nan
200,nan,,nan,nan
201,nan,,nan,nan
202,nan,,nan,nan
203,nan,,nan,nan
204,nan,,nan,nan
205,nan,,nan,nan
206,nan,,nan,nan
207,nan,,nan,nan
208,nan,,nan,nan
209,nan,,nan,nan
210,nan,,nan,nan
211,nan,,nan,nan
212,nan,,nan,nan
213,nan,,nan,nan
214,nan,,nan,nan
215,nan,,nan,nan
216,nan,,nan,nan
217,nan,,nan,nan
218,nan,,nan,nan
219,nan,,nan,nan
220,nan,,nan,nan
221,nan,,nan,nan
222,nan,,nan,nan
223,nan,,nan,nan
224,nan,,nan,nan
225,nan,,nan,nan
226,nan,,nan,nan
227,nan,,nan,nan
228,nan,,nan,nan
229,nan,,nan,nan
230,nan,,nan,nan
231,nan,,nan,nan
232,nan,,nan,nan
233,nan,,nan,nan
234,nan,,nan,nan
235,nan,,nan,nan
236,nan,,nan,nan
237,nan,,nan,nan
238,nan,,nan,nan
239,nan,,nan,nan
240,0.53966993099,Parch,1.5,0.363636363636
241,0.628234272253,CabinNumbers,32.0,2.0
242,0.869086339158,TicketNumber,113638.0,24777.9090909
243,0.62225938881,nTicketStrings,1.5,0.0909090909091
244,0.541735510407,TicketNumber,21936.6363636,9186.63636364
245,0.648792032567,CabinNumbers,62.1818181818,10.7272727273
246,0.923147333717,Parch,0.5,0.181818181818
247,nan,,nan,nan
248,1.0,ThisIsAnEndNode,nan,nan
249,0.711804700111,TicketNumber,17474.5,1292.54545455
250,0.898948700133,TicketNumber,17474.5,35122.1818182
251,nan,,nan,nan
252,nan,,nan,nan
253,nan,,nan,nan
254,nan,,nan,nan
