"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
30,0,nan,0.00506890048466,nan,0.00506890048466,nan
29,nan,1,nan,0.000985726956641,nan,0.00162978047258
59,nan,1,nan,0.000437672481701,nan,0.000749964377577
119,nan,1,nan,0.000194330894521,nan,0.000349348312781
239,0,1,0.000637959580507,0.000155191297153,0.000637959580507,0.000190193253164
13,nan,1,nan,0.000974982218476,nan,0.00169890694211
27,0,nan,0.00972632543935,nan,0.00972632543935,nan
12,nan,0,nan,0.00162502224454,nan,0.00188222847644
25,0,nan,0.00340631430223,nan,0.00340631430223,nan
206,0,1,2.48469693026e-06,0.00111742668823,2.48469693026e-06,0.00189696212784
205,0,1,3.16328242268e-06,0.00021813379568,3.16328242268e-06,0.00022840207847
101,0,nan,0.000938839734949,nan,0.000938839734949,nan
49,nan,1,nan,0.000557231253581,nan,0.000653689059455
99,0,nan,0.00667962669983,nan,0.00667962669983,nan
98,nan,1,nan,0.00503094134979,nan,0.00592626756359
197,1,1,0.0316890281534,0.00470818988144,0.0561645613389,0.00551731941492
97,0,nan,0.00430578581759,nan,0.00430578581759,nan
194,0,0,0.00182649089058,0.00108664259431,0.00255817607606,0.00137811661702
193,0,0,0.00640276447501,0.00397242546321,0.00862555971366,0.00639256856373
192,1,nan,0.00420433452102,nan,0.00420433452102,nan
191,0,0,0.213913650907,0.00247424148749,0.396069738433,0.00247424148749
10,0,nan,0.00234502989708,nan,0.00234502989708,nan
86,nan,0,nan,0.0023606270312,nan,0.00278006441053
42,1,nan,0.00223389204753,nan,0.00357485448733,nan
41,1,nan,0.00729781684386,nan,0.00729781684386,nan
19,1,nan,0.0288129541736,nan,0.0288129541736,nan
8,1,nan,0.00460908804352,nan,0.00460908804352,nan
16,0,nan,0.00284111951095,nan,0.00284111951095,nan
32,1,nan,0.00322932485294,nan,0.00322932485294,nan
130,0,1,0.00823202409025,1.65979423035e-05,0.0123664836129,1.65979423035e-05
129,0,1,0.0819903676984,0.0024451869204,0.163907272934,0.00244551152787
128,1,0,0.0269010850795,0.00591080295264,0.0465543436463,0.00690689367923
127,1,nan,0.00969320597961,nan,0.00969320597961,nan
