"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.517971350962,Gender,0.0,0.181818181818
1,0.620341415786,Pclass,2.5,0.181818181818
2,0.510141161978,FamilySize,4.5,0.909090909091
3,0.81041183932,TicketNumber,227868.454545,22786.5454545
4,0.509070661732,FamilySize,4.5,0.909090909091
5,0.515202687913,YesMaster,0.0,0.181818181818
6,0.728417951603,FamilySize,4.5,0.636363636364
7,0.824451853574,TicketNumber,226133.909091,22613.0909091
8,0.628214051122,TicketNumber,237105.0,2710.0
9,0.507025103286,TicketDots,0.5,0.0909090909091
10,0.642105877737,TicketNumber,565626.0,281741.0
11,0.509028981278,TicketDashes,1.5,0.363636363636
12,0.993186260242,FamilySize,3.5,0.272727272727
13,0.926212830256,CabinNumbers,1.5,9.0
14,0.728417951603,FamilySize,4.5,0.636363636364
15,0.839172014521,TicketNumber,222152.090909,22214.9090909
16,0.660702788393,TicketNumber,236064.272727,2536.54545455
17,0.770136843543,TicketNumber,236248.636364,1540.36363636
18,0.529749797125,TicketNumber,237522.363636,1459.18181818
19,0.515347922951,nTicketStrings,1.5,0.0909090909091
20,0.748850623691,TicketNumber,23101275.0,2099516.63636
21,0.724229449138,SibSp,2.5,0.727272727273
22,0.632955438516,FamilySize,6.5,0.272727272727
23,0.507881127264,EmbarkIsQ,0.0,0.181818181818
24,0.738881929544,TicketDots,0.5,0.0909090909091
25,1.0,ThisIsAnEndNode,nan,nan
26,nan,,nan,nan
27,0.974726170419,YesMr,0.0,0.181818181818
28,0.926212830256,CabinNumbers,1.5,9.0
29,0.926212830256,CabinNumbers,1.5,9.0
30,0.728417951603,FamilySize,4.5,0.636363636364
31,0.862973942758,Fare,-0.25,0.136363636364
32,0.701432288558,TicketNumber,235813.545455,2138.36363636
33,0.770136843543,TicketNumber,236248.636364,1540.36363636
34,0.583105858539,Parch,0.5,0.0909090909091
35,0.853842642676,TicketNumber,236141.363636,1529.63636364
36,0.665000567719,TicketNumber,237669.5,270.090909091
37,0.680668547614,TicketNumber,237669.5,289.545454545
38,0.520072312555,SibSp,0.5,0.181818181818
39,0.510065055365,TicketNumber,566020.909091,281697.454545
40,1.0,ThisIsAnEndNode,nan,nan
41,0.748850623691,TicketNumber,23101275.0,2099516.63636
42,nan,,nan,nan
43,0.693105950255,TicketNumber,347079.5,34591.6363636
44,0.940391723174,SibSp,2.5,0.545454545455
45,0.904047980957,FamilySize,5.5,0.181818181818
46,nan,,nan,nan
47,0.503780697339,YesRev,0.0,0.181818181818
48,0.879439416949,FamilySize,2.5,0.181818181818
49,1.0,ThisIsAnEndNode,nan,nan
50,0.604601456125,TicketNumber,563877.363636,281937.181818
51,nan,,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,nan,,nan,nan
56,1.0,ThisIsAnEndNode,nan,nan
57,0.974726170419,YesMr,0.0,0.181818181818
58,0.926212830256,CabinNumbers,1.5,9.0
59,0.974726170419,YesMr,0.0,0.181818181818
60,0.926212830256,CabinNumbers,1.5,9.0
61,0.926212830256,CabinNumbers,1.5,9.0
62,0.728417951603,FamilySize,4.5,0.636363636364
63,0.669585043641,TicketNumber,43807.7272727,21902.3636364
64,0.929440145274,CabinC,0.0,0.181818181818
65,0.770136843543,TicketNumber,236248.636364,1540.36363636
