"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,4.7247666616e-09,0.016489462882,6.53690468276e-09,0.018248833329
253,0,1,2.2655109632e-06,4.72956222639e-08,2.26813352784e-06,4.72956222639e-08
252,0,1,9.4833136849e-07,5.18891376633e-07,9.5906234554e-07,5.18891376633e-07
251,0,0,1.58899276047e-06,1.43083540654e-07,1.6366850901e-06,1.43083540654e-07
250,0,1,6.57487770851e-07,5.79114217586e-06,7.01396647958e-07,5.79114217586e-06
249,0,0,6.15398659406e-07,5.85467434462e-07,9.0554526207e-07,5.85467434462e-07
248,0,nan,1.65479225278e-06,nan,1.65479225278e-06,nan
123,0,nan,1.7393912522e-06,nan,2.29096341228e-06,nan
246,0,1,1.44211475583e-06,6.54067760932e-05,1.62178054766e-06,6.54067760932e-05
245,1,0,1.89719203196e-06,2.39560829463e-06,2.13552886987e-06,2.39560829463e-06
244,0,nan,6.77105815508e-06,nan,6.77105815508e-06,nan
121,1,nan,3.35560853516e-06,nan,4.0292548043e-06,nan
120,0,nan,1.91380321408e-05,nan,1.91380321408e-05,nan
59,1,nan,6.37905193825e-06,nan,8.28307693037e-06,nan
238,0,1,5.41741914621e-06,0.000744717458047,6.15257337657e-06,0.000744717458047
237,1,0,1.3068846045e-05,9.80231993022e-06,1.31611511669e-05,9.80231993022e-06
236,0,nan,2.77057307119e-05,nan,2.77057307119e-05,nan
117,1,nan,2.19414382826e-05,nan,2.22023337513e-05,nan
116,0,nan,7.83087595327e-05,nan,7.83087595327e-05,nan
57,1,nan,3.88083421892e-05,nan,3.95457492164e-05,nan
56,0,nan,0.00022133550215,nan,0.00022133550215,nan
27,1,nan,7.37751224162e-05,nan,7.58593637656e-05,nan
12,nan,1,nan,0.00186574894586,nan,0.00187569622655
25,1,nan,0.0125370848384,nan,0.0125370848384,nan
50,nan,1,nan,0.00556648358928,nan,0.00795092922009
101,0,nan,0.00526250724671,nan,0.00526250724671,nan
49,0,nan,0.0147971723503,nan,0.0147971723503,nan
48,0,nan,0.00415363631494,nan,0.00415363631494,nan
194,0,0,0.0056210580932,0.00196278185994,0.00602202866376,0.00372313518625
96,1,nan,0.00146222978546,nan,0.00189174119478,nan
192,0,0,0.0155540067111,0.00754990222877,0.0268260586313,0.00754990222877
191,0,1,0.210772473125,0.00877598621637,0.402505760135,0.0120447482385
46,0,nan,0.00655212496232,nan,0.00655212496232,nan
92,0,nan,0.00373541478084,nan,0.00373541478084,nan
184,0,1,0.00278005226473,0.00300470666711,0.00278005226473,0.00429021710752
183,0,0,0.00278484748028,0.00379790140162,0.00483479670909,0.00455607297328
21,nan,0,nan,7.05723392274e-05,nan,8.52708216115e-05
88,0,nan,1.3098916688e-05,nan,1.3098916688e-05,nan
176,0,1,4.68895155501e-05,9.63462778176e-05,6.93775536488e-05,9.63462778176e-05
175,1,0,4.7021953331e-05,6.50549672433e-05,4.7021953331e-05,8.44978035518e-05
42,0,nan,6.67038353722e-05,nan,6.67038353722e-05,nan
170,0,1,2.47526118923e-05,4.60881793933e-05,2.47526118923e-05,6.70287824731e-05
169,0,0,2.48911785493e-05,1.77052817617e-05,2.48911785493e-05,2.52725785667e-05
168,0,0,3.01381275396e-05,3.76815403465e-05,4.3676905605e-05,3.76815403465e-05
83,0,nan,6.26156690917e-05,nan,9.92219053205e-05,nan
19,nan,0,nan,0.00395205099674,nan,0.00477516601024
162,0,1,0.00487196242289,0.00378804355672,0.00487196242289,0.00656328715667
161,1,1,0.0436912186188,0.0037246281351,0.0873262890293,0.0037246281351
160,0,1,0.00318189599045,0.00174216808745,0.00425736031465,0.00205551933936
159,1,1,0.015332716237,0.00397429408378,0.019338610396,0.00724153563275
18,1,nan,0.00647081272606,nan,0.00647081272606,nan
150,0,0,0.00151833272652,0.00286191435159,0.0023751003788,0.00487665700478
149,1,0,0.00277918860871,0.0031765303159,0.00277918860871,0.00482900673165
73,nan,0,nan,0.00122426083862,nan,0.00157093892457
147,1,nan,0.000631583121455,nan,0.000631583121455,nan
35,nan,0,nan,0.000250233696248,nan,0.000402447720046
71,nan,0,nan,8.30076193316e-05,nan,0.000146598623553
143,1,0,0.00193007974253,4.12032919396e-05,0.00193007974253,5.71270720738e-05
70,nan,0,nan,0.00111697212164,nan,0.00139374953762
69,nan,0,nan,2.92186928936e-05,nan,4.88622700535e-05
139,1,0,0.000822201771378,2.81985528511e-05,0.000822201771378,4.22561255242e-05
68,nan,0,nan,0.000148216034534,nan,0.000182634764743
137,1,nan,8.86544127762e-05,nan,8.86544127762e-05,nan
67,nan,1,nan,1.6469530535e-05,nan,1.85744421486e-05
135,1,nan,0.0019864978168,nan,0.0019864978168,nan
134,1,0,5.527284854e-05,0.000261499112066,5.527284854e-05,0.000271590184104
133,1,1,0.000523451854378,5.21331063868e-05,0.000523451854378,5.74329053561e-05
65,1,nan,0.000694358756616,nan,0.000694358756616,nan
130,1,nan,0.0110882315918,nan,0.0110882315918,nan
129,1,1,0.00357923155066,0.0172532243564,0.00357923155066,0.0233690810132
128,0,1,0.00358506555852,0.00383960989714,0.00531939841675,0.00383960989714
127,1,1,0.0578245650523,0.012674004341,0.0578245650523,0.0150903599886
