"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
14,1,nan,0.00134510371416,nan,0.00134510371416,nan
13,0,nan,0.00174217229822,nan,0.00174217229822,nan
26,1,nan,0.00220574502712,nan,0.00220574502712,nan
12,1,nan,0.00213347759711,nan,0.00276784477128,nan
11,1,nan,0.011600922939,nan,0.011600922939,nan
190,0,0,0.000252125007479,0.0208226899775,0.000322335253371,0.029462346927
189,1,nan,0.00310400535225,nan,0.00310400535225,nan
188,0,nan,0.000434621976926,nan,0.000434621976926,nan
187,0,1,5.47847505048e-05,0.000168842805973,5.75628156264e-05,0.000168842805973
92,0,nan,0.000405136267546,nan,0.000405136267546,nan
184,1,nan,0.000454143277051,nan,0.000454143277051,nan
183,0,1,0.000118652320549,8.19383557076e-05,0.000138930106724,8.19383557076e-05
21,nan,0,nan,0.000451238323149,nan,0.000822494756174
43,1,nan,0.000918831069807,nan,0.000918831069807,nan
86,0,nan,0.00130402484835,nan,0.00130402484835,nan
42,0,nan,0.000540376248057,nan,0.000551098194602,nan
170,1,nan,0.000789142618509,nan,0.000789142618509,nan
84,1,nan,0.000241500041159,nan,0.000242877634816,nan
168,1,nan,0.000171337168092,nan,0.000171337168092,nan
83,0,nan,0.000280784674537,nan,0.000298984221493,nan
82,0,nan,0.00277181205726,nan,0.00277181205726,nan
164,0,0,0.00146435578076,0.00156652176158,0.00257971222173,0.00156652176158
163,0,0,0.00203359014708,0.000361499297652,0.00318753584581,0.000361499297652
80,nan,1,nan,0.000162424302167,nan,0.000164940161079
161,1,nan,0.00591401370542,nan,0.00591401370542,nan
160,0,1,0.00703568566939,0.002476612513,0.00703568566939,0.00454631011765
159,1,0,0.27279803533,0.00266152832041,0.515702694267,0.00266152832041
18,0,nan,0.00182705848952,nan,0.00182705848952,nan
36,nan,1,nan,0.00102795887888,nan,0.00160436903435
148,1,1,0.00128386207128,0.000838735738133,0.00128386207128,0.0011097852187
73,1,nan,0.00164354896955,nan,0.00194826919304,nan
35,1,nan,0.0276931107842,nan,0.0276931107842,nan
142,1,0,0.000964786491069,0.00337711581704,0.000964786491069,0.00387325106305
141,1,0,0.00096548492654,0.00337350257823,0.00096548492654,0.00384856639309
140,1,0,0.00371323897384,0.0117374595844,0.00495654611445,0.0179698349656
139,1,1,0.000180641344748,5.05192985388e-05,0.000322175978249,5.05192985388e-05
138,1,0,5.42054274658e-05,9.72482593683e-05,5.42054274658e-05,0.000157013220587
137,0,0,9.78235133829e-05,7.79745133652e-05,0.000131158749227,9.35063141885e-05
136,1,1,0.0587777402108,0.00895437252194,0.11670799966,0.0135206929438
135,1,nan,0.00232165872653,nan,0.00232165872653,nan
66,1,nan,0.00289767526344,nan,0.00289767526344,nan
132,1,0,0.0133678473522,0.00404454343347,0.0166664961825,0.00528986700694
131,0,1,0.0122156630203,0.00242941596217,0.020239900355,0.00242941596217
31,1,nan,0.00717359817523,nan,0.00717359817523,nan
