"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
30,nan,0,nan,0.00465734827864,nan,0.00469068891093
61,0,nan,0.000137016101928,nan,0.000137016101928,nan
60,0,nan,0.00417791860762,nan,0.00417791860762,nan
120,0,nan,6.23998329362e-05,nan,6.23998329362e-05,nan
119,nan,0,nan,0.00655704988666,nan,0.00860848390056
28,0,nan,0.0003358502257,nan,0.0003358502257,nan
27,1,nan,0.0204917978481,nan,0.0204917978481,nan
26,nan,0,nan,0.00614483534285,nan,0.0115642454606
214,0,0,9.24367524291e-06,0.00407428404778,1.10673931812e-05,0.00770936017884
213,1,0,0.00024027915442,6.16444075715e-05,0.000449418719608,6.80227308091e-05
212,0,0,0.00140135024741,0.00183931281283,0.00179998773305,0.00202384671175
211,0,1,0.00531236716979,0.000121505023497,0.00670977515509,0.000240517237154
210,0,0,0.00957239152002,0.055589839629,0.0120199391601,0.0610035548873
209,0,1,0.0396286332129,0.000836406673378,0.0485906442775,0.00165565353948
103,nan,1,nan,0.00397293169854,nan,0.00786435431253
207,0,0,0.153680753245,0.0187011698045,0.184917452556,0.0278739589781
206,1,0,0.000704303757854,0.00579570279626,0.00110191580672,0.00579570279626
205,1,0,0.00279895388682,0.00672358061898,0.00486837491396,0.00773649948199
101,0,nan,0.00698621924611,nan,0.00698621924611,nan
24,0,nan,0.00282454141586,nan,0.00548868458288,nan
198,1,0,0.0128880240171,0.0114668357454,0.0188005401239,0.0159786396035
197,0,0,0.0117316703123,0.00212994529641,0.0117316703123,0.00346772648354
196,1,0,0.00146188021674,0.00638881603176,0.00146188021674,0.00919313641674
195,1,0,0.0147141838421,0.00506478830097,0.0201400311888,0.00730646103865
47,0,nan,0.00585297920843,nan,0.00585297920843,nan
190,1,0,3.51545712811e-08,0.0184462696707,3.51545712811e-08,0.0236913427506
189,1,0,3.71415687882e-07,0.000261942518805,3.71415687882e-07,0.000261942518805
188,0,nan,0.000286735432107,nan,0.000286735432107,nan
187,1,nan,4.2955031729e-06,nan,4.2955031729e-06,nan
92,0,nan,0.000313874999755,nan,0.000313874999755,nan
91,1,nan,4.96784279996e-05,nan,4.96784279996e-05,nan
44,0,nan,0.000343583333066,nan,0.000343583333066,nan
43,1,nan,0.000574541819474,nan,0.000574541819474,nan
20,0,nan,0.00105963091705,nan,0.00105963091705,nan
40,1,nan,0.0023584587034,nan,0.0023584587034,nan
80,nan,0,nan,0.00657204877983,nan,0.00804547799898
161,1,0,0.00320279647832,0.00298137327744,0.00453468224307,0.0056583558964
160,1,1,0.0177037312659,0.00241232861468,0.0248552567433,0.00397062412442
159,0,1,0.0302502747148,0.0071307392889,0.0585008956808,0.00994011309153
38,1,nan,0.00603350062681,nan,0.00603350062681,nan
18,1,nan,0.00224362146912,nan,0.00344969044306,nan
17,1,nan,0.0765279237178,nan,0.0765279237178,nan
34,1,nan,0.00452701343622,nan,0.00452701343622,nan
16,0,nan,0.00217683004178,nan,0.00243537174522,nan
66,1,nan,0.0102363169221,nan,0.0102363169221,nan
65,nan,1,nan,0.00207558715453,nan,0.00256303952308
131,1,1,0.0226268304089,0.0149725825721,0.0247236909865,0.0199601598039
31,1,nan,0.0151442597755,nan,0.0151442597755,nan
