"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.578823477413,YesMr,0.0,0.181818181818
1,0.648037414031,Pclass,2.5,0.181818181818
2,0.590962260355,CabinE,0.0,0.181818181818
3,0.804521086015,YesRev,0.0,0.181818181818
4,0.566229975518,FamilySize,4.5,0.909090909091
5,0.601131330838,EmbarkIsC,0.0,0.181818181818
6,0.631253913684,AgeGroup,0.75,0.0909090909091
7,0.808749331822,Fare,0.25,0.181818181818
8,1.0,ThisIsAnEndNode,nan,nan
9,0.53257268548,FamilySize,4.5,0.363636363636
10,0.723458399101,FamilySize,4.5,0.636363636364
11,0.629260493517,Parch,0.5,0.454545454545
12,0.534981967855,CabinD,0.0,0.181818181818
13,0.649655708036,TicketBeginLetter,0.0,0.181818181818
14,nan,,nan,nan
15,0.736320562417,Pclass,1.5,0.0909090909091
16,0.923481210874,FamilySize,2.5,0.454545454545
17,nan,,nan,nan
18,nan,,nan,nan
19,0.54383959272,YesMaster,0.0,0.181818181818
20,1.0,ThisIsAnEndNode,nan,nan
21,1.0,FamilySize,4.5,0.0909090909091
22,0.723458399101,FamilySize,4.5,0.636363636364
23,0.605099736396,Fare,-0.75,0.181818181818
24,0.945491299819,Fare,0.75,0.136363636364
25,0.554795318769,TicketBeginLetter,0.0,0.181818181818
26,nan,,nan,nan
27,nan,,nan,nan
28,0.799774231656,TicketNumber,17474.5,35122.1818182
29,nan,,nan,nan
30,nan,,nan,nan
31,0.589360558096,CabinD,0.0,0.181818181818
32,0.7949521071,AgeGroup,-0.25,0.181818181818
33,1.0,ThisIsAnEndNode,nan,nan
34,0.778321859548,EmbarkIsS,0.0,0.181818181818
35,nan,,nan,nan
36,nan,,nan,nan
37,nan,,nan,nan
38,nan,,nan,nan
39,0.515813676823,TicketDots,0.5,0.0909090909091
40,1.0,ThisIsAnEndNode,nan,nan
41,nan,,nan,nan
42,nan,,nan,nan
43,1.0,ThisIsAnEndNode,nan,nan
44,1.0,ThisIsAnEndNode,nan,nan
45,1.0,FamilySize,4.5,0.0909090909091
46,0.723458399101,FamilySize,4.5,0.636363636364
47,1.0,ThisIsAnEndNode,nan,nan
48,0.597039349499,TicketDashes,1.5,0.363636363636
49,1.0,ThisIsAnEndNode,nan,nan
50,nan,,nan,nan
51,0.561783689406,Fare,-0.25,0.181818181818
52,0.73949623746,FamilySize,1.5,0.272727272727
53,nan,,nan,nan
54,nan,,nan,nan
55,nan,,nan,nan
56,nan,,nan,nan
57,nan,,nan,nan
58,0.799774231656,TicketNumber,17474.5,35122.1818182
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,0.536946597381,CabinB,0.0,0.181818181818
64,1.0,ThisIsAnEndNode,nan,nan
65,1.0,ThisIsAnEndNode,nan,nan
66,0.723087876254,TicketNumber,227864.818182,22786.1818182
67,nan,,nan,nan
68,nan,,nan,nan
69,1.0,ThisIsAnEndNode,nan,nan
70,0.734540124278,TicketNumber,113770.5,19555.4545455
71,nan,,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,0.534363368644,TicketBeginLetter,0.0,0.181818181818
80,0.778838586597,TicketNumber,23101275.0,2099516.45455
81,nan,,nan,nan
82,nan,,nan,nan
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
86,nan,,nan,nan
87,nan,,nan,nan
88,nan,,nan,nan
89,nan,,nan,nan
90,nan,,nan,nan
91,1.0,ThisIsAnEndNode,nan,nan
92,1.0,ThisIsAnEndNode,nan,nan
93,1.0,FamilySize,4.5,0.0909090909091
94,0.723458399101,FamilySize,4.5,0.636363636364
95,nan,,nan,nan
96,nan,,nan,nan
97,0.587974648902,AgeGroup,0.75,0.136363636364
98,0.897195382327,AgeGroup,0.75,0.136363636364
99,nan,,nan,nan
100,nan,,nan,nan
101,nan,,nan,nan
102,nan,,nan,nan
103,0.615743224499,AgeGroup,0.25,0.0909090909091
104,0.571675281956,TicketNumber,24024.1818182,21371.1818182
105,0.605046109929,TicketNumber,17604.5,1419.45454545
106,1.0,ThisIsAnEndNode,nan,nan
107,nan,,nan,nan
108,nan,,nan,nan
109,nan,,nan,nan
110,nan,,nan,nan
111,nan,,nan,nan
112,nan,,nan,nan
113,nan,,nan,nan
114,nan,,nan,nan
115,nan,,nan,nan
116,nan,,nan,nan
117,nan,,nan,nan
118,0.799774231656,TicketNumber,17474.5,35122.1818182
119,nan,,nan,nan
120,nan,,nan,nan
121,nan,,nan,nan
122,nan,,nan,nan
123,nan,,nan,nan
124,nan,,nan,nan
125,nan,,nan,nan
126,nan,,nan,nan
127,0.553376431401,TicketNumber,17598.0,9276.81818182
128,nan,,nan,nan
129,nan,,nan,nan
130,nan,,nan,nan
131,nan,,nan,nan
132,nan,,nan,nan
133,0.74895373775,Parch,0.5,0.272727272727
134,0.709347898719,TicketNumber,235893.727273,2459.54545455
135,nan,,nan,nan
136,nan,,nan,nan
137,nan,,nan,nan
138,nan,,nan,nan
139,nan,,nan,nan
140,nan,,nan,nan
141,0.777993811911,TicketNumber,113770.5,9822.36363636
142,0.718988310976,TicketNumber,113770.5,10039.2727273
143,nan,,nan,nan
144,nan,,nan,nan
145,nan,,nan,nan
146,nan,,nan,nan
