"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,5.27865997811e-05,0.000956866939407,9.60776957213e-05,0.000991474152014
126,0,nan,7.37178221336e-05,nan,0.000127139130668,nan
62,0,nan,0.000141671758534,nan,0.000249156716126,nan
30,0,nan,0.000273386632349,nan,0.000489648952112,nan
29,nan,0,nan,0.000333492232526,nan,0.000548457486509
59,nan,0,nan,9.80863253682e-05,nan,0.000205576359178
119,nan,0,nan,4.85685477493e-05,nan,0.000102318038298
239,0,0,0.00054465715464,4.77806134139e-05,0.000623351854778,4.77806134139e-05
28,nan,0,nan,0.00190741610301,nan,0.00323546866328
116,nan,1,nan,0.00934687350136,nan,0.0129661477081
232,0,1,0.00140646101163,0.00394071000477,0.00204393834877,0.00394071000477
231,0,1,0.00455324869621,0.000663750595819,0.00728449926594,0.000663750595819
230,1,0,0.000897766221623,0.00240584530669,0.000897766221623,0.00240584530669
229,1,0,0.000898984412863,0.000831900618575,0.000898984412863,0.000831900618575
113,nan,0,nan,0.00161321721575,nan,0.00163388121578
227,1,1,0.00135525045362,0.000423274918026,0.00135525045362,0.000473314657048
55,nan,0,nan,0.00322536233154,nan,0.00326669693819
111,nan,1,nan,0.000910780755266,nan,0.00101084423999
223,1,nan,0.00264870683361,nan,0.00264870683361,nan
222,0,1,0.00290704764618,0.00124329873306,0.00392917880923,0.00124329873306
221,1,nan,0.00458753810926,nan,0.00458753810926,nan
220,1,0,0.000624728894409,0.000433490446799,0.000624728894409,0.000839727178293
219,1,1,0.00487462336796,0.000508236742865,0.00608318631623,0.000552206242352
53,1,nan,0.000162408030648,nan,0.000162408030648,nan
25,1,nan,0.00109900686021,nan,0.00109900686021,nan
11,1,nan,0.022927255085,nan,0.022927255085,nan
10,0,nan,0.00466939432012,nan,0.00466939432012,nan
9,nan,0,nan,0.000857579029907,nan,0.00162753972962
18,nan,1,nan,0.00270193142984,nan,0.0044730624886
37,nan,1,nan,0.00259994309726,nan,0.00486676596742
75,0,nan,0.0165353327534,nan,0.0165353327534,nan
36,1,nan,0.0036955038781,nan,0.0036955038781,nan
35,nan,0,nan,0.00183860150473,nan,0.00198319427372
71,nan,0,nan,0.00325450135639,nan,0.00505716766132
143,0,1,0.00125043809282,0.00358079373034,0.00178821935532,0.00421150990946
142,0,0,0.000729672377913,0.00142667669247,0.000975836163038,0.00163381355822
141,1,nan,0.00231377770758,nan,0.00231377770758,nan
69,nan,1,nan,0.000581420632922,nan,0.000907925351209
139,1,nan,0.0026009302503,nan,0.0026009302503,nan
33,1,nan,0.00639356812628,nan,0.00639356812628,nan
32,nan,0,nan,0.00424511454633,nan,0.00497734209288
132,1,0,0.000214934343818,0.00658383828273,0.00026036880619,0.00947119090665
131,1,1,0.276020345569,0.00594279378822,0.544856485681,0.0059444551135
130,1,0,0.0192448312824,0.0112545841149,0.0361440210812,0.0117134791871
129,1,0,0.0332337695036,0.00363969898392,0.049430767786,0.00363969898392
63,nan,1,nan,0.00258437931354,nan,0.00378175517535
127,1,nan,0.0163639794638,nan,0.0163639794638,nan
