"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
14,nan,1,nan,0.00545930521031,nan,0.00621956547267
246,1,0,0.00111787979463,0.00170297616021,0.00186853561484,0.00170297616021
245,0,1,0.000854189213083,0.00102070454519,0.0010130025948,0.00136456561589
244,1,1,0.000754966451125,0.000901744982885,0.00148880230897,0.00116684504801
121,0,nan,0.00144788269379,nan,0.00221689052108,nan
242,1,1,0.00679276258275,0.00239211662907,0.00811440027261,0.0038290834522
120,1,nan,0.00138549308666,nan,0.00188039305287,nan
59,0,nan,0.00066641552775,nan,0.00100924614668,nan
238,1,1,0.000466742677719,0.00406618521192,0.000466742677719,0.00555029532041
237,1,0,0.0018886765745,0.000467881550404,0.0018886765745,0.000467881550404
236,1,0,0.00217054559256,0.0102842506647,0.00331716576116,0.0106778214309
235,0,1,0.00463165755761,0.00771614085846,0.00463165755761,0.0115504602207
57,0,nan,0.00420730327522,nan,0.00420730327522,nan
114,0,nan,0.00101103641828,nan,0.00101103641828,nan
56,1,nan,0.000152055012177,nan,0.00027054838496,nan
112,1,nan,0.003281500324,nan,0.003281500324,nan
224,0,1,0.000501658240073,0.000383020708794,0.000501658240073,0.000496239160411
223,1,0,0.00203543299623,0.00225894559634,0.00219571776641,0.00304259051735
26,nan,0,nan,0.00368450792724,nan,0.00502777805469
52,nan,1,nan,0.000794342804682,nan,0.000939570603953
105,1,nan,0.00645785854199,nan,0.00645785854199,nan
51,nan,0,nan,0.00127986212238,nan,0.00194584015126
103,1,nan,0.000433230656547,nan,0.000433230656547,nan
11,1,nan,0.0371301367885,nan,0.0371301367885,nan
10,nan,1,nan,0.00310876922456,nan,0.00560367249744
20,nan,0,nan,0.00111526932041,nan,0.00191036293133
41,1,nan,0.000820655509054,nan,0.000820655509054,nan
82,nan,1,nan,0.00187380354869,nan,0.00211695688303
81,1,nan,0.00557832689691,nan,0.00557832689691,nan
80,1,nan,0.000368246562485,nan,0.000368246562485,nan
39,1,nan,0.000146861347223,nan,0.000277931445383,nan
18,1,nan,0.0040951054263,nan,0.0040951054263,nan
8,1,nan,0.00235954070933,nan,0.00355782325481,nan
16,0,nan,0.00485091536113,nan,0.00485091536113,nan
134,0,nan,0.003004724265,nan,0.003004724265,nan
66,1,nan,0.000474087032304,nan,0.000636929709713,nan
132,0,nan,0.00298030256131,nan,0.00298030256131,nan
131,1,0,0.252676066697,0.0796008607707,0.498445203168,0.143162567747
130,1,0,0.00296248631304,0.00405642896516,0.00386948652106,0.00405642896516
129,1,nan,0.000178678600805,nan,0.000178678600805,nan
128,1,0,0.0108771960781,2.98410728605e-05,0.0108771960781,2.98410728605e-05
127,1,0,0.00210807951265,0.00297932892695,0.00210807951265,0.0050028603904
