"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.503863229139,SibSp,3.5,0.727272727273
1,0.503600445262,YesMrs,0.0,0.181818181818
2,0.771808321837,Gender,0.0,0.181818181818
3,0.502520897253,AgeGroup,0.75,0.181818181818
4,0.582312666273,Pclass,2.5,0.181818181818
5,0.673601708951,FamilySize,7.5,0.636363636364
6,1.0,ThisIsAnEndNode,nan,nan
7,0.50353996763,SibSp,1.5,0.363636363636
8,0.586857977727,CabinA,0.0,0.181818181818
9,0.724113848476,TicketNumber,227864.818182,22786.1818182
10,0.510670707925,FamilySize,2.5,0.636363636364
11,0.708715327031,TicketNumber,12041.5,281739.727273
12,0.720146979759,FamilySize,7.5,0.363636363636
13,nan,,nan,nan
14,nan,,nan,nan
15,0.504296570813,YesMaster,0.0,0.181818181818
16,0.80030464992,YesMiss,0.0,0.181818181818
17,0.6074091316,TicketNumber,139923.818182,46410.2727273
18,nan,,nan,nan
19,0.765853053358,TicketNumber,113064.363636,22612.2727273
20,0.649651582581,SibSp,0.5,0.181818181818
21,0.509396894019,FamilySize,1.5,0.181818181818
22,0.523332501217,EmbarkIsC,0.0,0.181818181818
23,1.0,Pclass,2.5,0.181818181818
24,0.708715327031,TicketNumber,12041.5,281739.727273
25,nan,,nan,nan
26,1.0,ThisIsAnEndNode,nan,nan
27,nan,,nan,nan
28,nan,,nan,nan
29,nan,,nan,nan
30,nan,,nan,nan
31,0.503582994426,TicketDashes,1.5,0.363636363636
32,1.0,ThisIsAnEndNode,nan,nan
33,0.99749988642,CabinNumbers,1.5,7.18181818182
34,0.624971939854,CabinNumbers,1.5,6.09090909091
35,0.567584728873,TicketDots,0.5,0.0909090909091
36,0.756796711868,CabinNumbers,8.0,9.45454545455
37,nan,,nan,nan
38,nan,,nan,nan
39,0.864364692304,CabinE,0.0,0.181818181818
40,0.618285562567,SibSp,0.5,0.181818181818
41,1.0,ThisIsAnEndNode,nan,nan
42,0.702896867721,TicketNumber,244049.5,2709.63636364
43,nan,,nan,nan
44,0.531682333416,EmbarkIsC,0.0,0.181818181818
45,0.515478211763,FamilySize,4.5,0.545454545455
46,nan,,nan,nan
47,1.0,ThisIsAnEndNode,nan,nan
48,1.0,ThisIsAnEndNode,nan,nan
49,1.0,Pclass,2.5,0.181818181818
50,0.708715327031,TicketNumber,12041.5,281739.727273
51,nan,,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,nan,,nan,nan
56,nan,,nan,nan
57,nan,,nan,nan
58,nan,,nan,nan
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,0.503848419848,CabinNumbers,12.5454545455,13.5454545455
64,0.710227957507,CabinNumbers,4.5,6.54545454545
65,nan,,nan,nan
66,nan,,nan,nan
67,0.997034211679,Pclass,2.5,0.0909090909091
68,0.99749988642,CabinNumbers,1.5,7.18181818182
69,0.573423800706,EmbarkIsC,0.0,0.181818181818
70,0.624971939854,CabinNumbers,1.5,6.09090909091
71,0.6499597696,SibSp,0.5,0.181818181818
72,nan,,nan,nan
73,1.0,ThisIsAnEndNode,nan,nan
74,0.557144377786,TicketNumber,113282.0,306.727272727
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,0.933675330814,FamilySize,3.5,0.454545454545
80,nan,,nan,nan
81,1.0,ThisIsAnEndNode,nan,nan
82,0.569737065653,CabinNumbers,31.5,11.2727272727
83,nan,,nan,nan
84,nan,,nan,nan
85,0.8389911401,AgeGroup,0.25,0.0909090909091
86,nan,,nan,nan
87,nan,,nan,nan
88,nan,,nan,nan
89,0.515625574677,SibSp,0.5,0.0909090909091
90,nan,,nan,nan
91,0.513342849848,SibSp,0.5,0.272727272727
92,0.685937996541,SibSp,0.5,0.272727272727
93,nan,,nan,nan
