"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
14,nan,1,nan,0.00599049758782,nan,0.00828445555291
29,0,nan,0.00853804918024,nan,0.00853804918024,nan
13,0,nan,0.0186061459206,nan,0.0186061459206,nan
12,nan,0,nan,0.00260124766846,nan,0.00446859411436
25,nan,0,nan,0.00396898389848,nan,0.00578662625043
51,0,nan,0.0211662893534,nan,0.0211662893534,nan
24,1,nan,0.00624257366415,nan,0.00624257366415,nan
98,nan,1,nan,0.00773832109503,nan,0.00898949751633
97,nan,0,nan,0.00249462500391,nan,0.00256315825995
195,1,1,0.00121809384647,0.00155779135578,0.00200304956339,0.00155779135578
96,0,nan,0.00672866845431,nan,0.00672866845431,nan
192,0,0,0.203134936952,0.0197124095713,0.347215159915,0.0272510498601
191,1,0,0.00323922351875,0.0100225050434,0.00479202473567,0.0100225050434
22,1,nan,0.000315017097285,nan,0.000315017097285,nan
182,0,0,0.00132836833404,0.00496889915841,0.00132836833404,0.00983669460841
181,0,0,0.0061426719108,0.00107595851294,0.0061426719108,0.0017101436477
89,0,nan,0.000788172126452,nan,0.000788172126452,nan
88,nan,1,nan,0.000377005000338,nan,0.000535259108728
177,0,0,0.000217502386998,0.000196390527004,0.000217502386998,0.000340149121107
176,0,nan,0.0103592169611,nan,0.0103592169611,nan
87,0,nan,0.000312740107216,nan,0.000485902507897,nan
174,0,0,0.00117277540206,0.000437153115099,0.0017764961002,0.000437153115099
173,1,1,0.0136894919974,0.00511066653467,0.0171326605877,0.00893703900904
85,0,nan,0.00428618932639,nan,0.00428618932639,nan
170,0,nan,0.00918123300583,nan,0.00918123300583,nan
169,0,1,0.0330551884188,0.00535569787824,0.0535974575371,0.009997776331
83,nan,1,nan,0.00489331776557,nan,0.00667074867579
167,1,0,0.00549891913961,0.00666703048855,0.00943600280172,0.0111924700608
40,0,nan,0.000104715445793,nan,0.000104715445793,nan
80,nan,0,nan,0.00181293569952,nan,0.00269909651161
161,1,nan,0.00292250645931,nan,0.00292250645931,nan
79,1,nan,0.00923138433837,nan,0.00923138433837,nan
8,0,nan,0.0037057262176,nan,0.0037057262176,nan
34,nan,1,nan,0.00443451335381,nan,0.00566740564071
69,1,nan,0.0768029828425,nan,0.0768029828425,nan
16,1,nan,0.00309794644896,nan,0.00488506224865,nan
32,1,nan,0.0283338172991,nan,0.0283338172991,nan
64,nan,1,nan,0.00460439276197,nan,0.00612522859801
129,0,nan,0.00523377802465,nan,0.00523377802465,nan
128,0,1,0.00342886660914,0.00282914320029,0.00368415742273,0.00282914320029
127,1,1,0.0236149838873,0.0115508838414,0.0270822085565,0.0199586168845
