"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
6,nan,1,nan,0.00309359191624,nan,0.00531270417971
13,nan,0,nan,0.00282282621646,nan,0.0049581338005
27,0,nan,0.0206055116095,nan,0.0206055116095,nan
222,0,0,2.19011927096e-07,0.00254959236801,2.19011927096e-07,0.00462412209793
221,0,1,2.82907551938e-06,0.000127143404704,2.82907551938e-06,0.00012788782759
220,0,1,4.70406827964e-07,9.52111358761e-05,4.70406827964e-07,0.000107633553853
219,0,1,4.85191540646e-05,3.97246109316e-05,4.85191540646e-05,4.01929588798e-05
218,0,1,0.000150772564955,6.89380252695e-05,0.000150772564955,0.000125889564419
217,0,1,8.03660118598e-06,3.21083935657e-05,8.03660118598e-06,3.96057178079e-05
107,nan,1,nan,4.21592457366e-05,nan,5.08698651078e-05
215,0,nan,0.0008395792889,nan,0.0008395792889,nan
214,0,0,5.01567651405e-07,0.00098569723686,5.01567651405e-07,0.00105886032341
213,0,nan,0.00261084644124,nan,0.00261084644124,nan
212,0,0,5.14557061532e-05,0.000106598718413,5.14557061532e-05,0.000140674965425
211,0,nan,0.0001109381069,nan,0.0001109381069,nan
51,nan,0,nan,0.000150837054427,nan,0.000195580148428
103,0,nan,0.0145385375597,nan,0.0145385375597,nan
24,0,nan,0.00746476470742,nan,0.00746476470742,nan
198,1,1,0.000404371517046,0.00338224140766,0.000404371517046,0.005785754051
197,1,0,0.000933588334339,0.00035163820135,0.000933588334339,0.000631332546377
196,0,1,0.00047762050315,0.00125068228414,0.000740573997242,0.00125068228414
195,1,nan,0.00388983477705,nan,0.00388983477705,nan
194,0,0,0.0674013388712,0.00336154542904,0.120690608351,0.00336154542904
193,0,1,0.107251258097,0.00347239603178,0.189754858177,0.00522991173165
192,0,1,0.0146705114941,0.00210673418666,0.0185185768205,0.00210673418666
191,1,1,0.0172116699405,0.0248823544526,0.0181465055685,0.0490604544553
190,1,0,2.88910705962e-08,0.0196742529089,2.88910705962e-08,0.0271790982161
189,1,0,3.05240441516e-07,0.000137261305342,3.05240441516e-07,0.000137261305342
188,0,nan,0.000150253116135,nan,0.000150253116135,nan
187,1,nan,3.53017206275e-06,nan,3.53017206275e-06,nan
92,0,nan,0.000164474604494,nan,0.000164474604494,nan
91,1,nan,4.08272073344e-05,nan,4.08272073344e-05,nan
44,0,nan,0.000180042159652,nan,0.000180042159652,nan
43,1,nan,0.000472175528302,nan,0.000472175528302,nan
42,nan,1,nan,0.0022869082493,nan,0.0033881959584
85,0,nan,0.00501646015058,nan,0.00501646015058,nan
84,1,nan,0.0036203508307,nan,0.0036203508307,nan
168,0,1,0.0126917662937,0.00535827106662,0.0175040315035,0.00793661050106
167,1,1,0.047851070354,0.00791724152031,0.0874211579679,0.0094870025104
166,1,1,0.000390197624577,0.00140109248233,0.000396356684571,0.00210351039009
165,1,0,0.000915883912143,1.22862902212e-05,0.00126800273378,1.22862902212e-05
164,0,nan,3.67953756236e-05,nan,3.67953756236e-05,nan
163,1,1,0.000620618452328,0.00191693098829,0.00114925279725,0.00191693098829
80,0,nan,0.000110195969891,nan,0.000110195969891,nan
160,1,nan,0.00543256675428,nan,0.00543256675428,nan
79,1,nan,0.00185864802648,nan,0.00265228430338,nan
8,nan,0,nan,0.00312318397517,nan,0.00547430503892
36,nan,1,nan,0.00168125850274,nan,0.00331064566027
73,1,nan,0.00794494929623,nan,0.00794494929623,nan
35,1,nan,0.0621263351013,nan,0.0621263351013,nan
34,0,nan,0.00334398209983,nan,0.00334398209983,nan
33,nan,1,nan,0.00442575194951,nan,0.00455154894506
136,1,0,0.000784201292296,0.00556632365887,0.000784201292296,0.00666381074639
135,1,0,0.0333160666451,0.00545198064847,0.0505453832714,0.0068897697872
15,1,nan,0.021096749055,nan,0.021096749055,nan
