"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,0,0,0.000172844657583,0.00386756719708,0.000264865347469,0.00386756719708
253,0,0,0.000172853067709,0.000295770886083,0.000264879947598,0.000295770886083
252,0,0,0.000172531698101,0.000461147006843,0.000264322041945,0.000461147006843
125,0,nan,0.000245448929953,nan,0.000337718536308,nan
250,0,0,0.000172211036038,0.000748824620212,0.000263765451803,0.000748824620212
124,0,nan,0.000245196485439,nan,0.000337228931869,nan
61,0,nan,0.000490904466669,nan,0.000675449886124,nan
246,0,0,0.00017220573126,0.00128983363698,0.000263751813233,0.00128983363698
122,0,nan,0.000245206169004,nan,0.00033723023813,nan
60,0,nan,0.000490923765389,nan,0.000675452386495,nan
59,nan,0,nan,0.000980690253852,nan,0.00134884503698
119,0,nan,0.00284695413362,nan,0.00284695413362,nan
13,1,nan,0.0203438086299,nan,0.0203438086299,nan
222,1,0,0.000126096057287,0.00899612328064,0.000126096057287,0.0152929898099
221,1,0,0.000106711486795,0.000231138659362,0.000106711486795,0.000422786683699
109,nan,1,nan,0.000405309501106,nan,0.000769122196949
219,1,nan,0.000863665035342,nan,0.000863665035342,nan
53,nan,0,nan,0.000698645874564,nan,0.00105297165446
216,1,1,0.00615846161053,0.00606481514964,0.00999718174108,0.00606481514964
107,0,nan,0.000620525017377,nan,0.000800398458201,nan
52,0,nan,0.00364918571125,nan,0.00364918571125,nan
104,nan,1,nan,0.00269144443359,nan,0.00467983415103
209,0,1,0.0263474577971,0.00266381126596,0.0383888194578,0.00481151303858
103,0,nan,0.00325692298607,nan,0.00325692298607,nan
24,0,nan,0.0326475173825,nan,0.0326475173825,nan
198,0,0,0.00609632724048,0.00120106565271,0.00609632724048,0.00122268099602
98,1,nan,0.000561726176382,nan,0.000637972102283,nan
196,1,1,0.000875681956454,0.00575901179748,0.000977763846861,0.00575901179748
195,1,1,0.000875732685725,0.0014903210286,0.0010886548715,0.0014903210286
194,0,1,0.0910017751818,0.00506443882906,0.137947530493,0.00634148267185
193,0,0,0.12754498267,0.013975694863,0.172935455634,0.013975694863
95,0,nan,0.012924314711,nan,0.012924314711,nan
10,0,nan,0.00363943086896,nan,0.00363943086896,nan
9,1,nan,0.0836231138172,nan,0.0836231138172,nan
78,nan,1,nan,0.0042470465626,nan,0.00716281048294
77,0,nan,0.0042222996641,nan,0.0042222996641,nan
154,0,0,0.00072827129117,0.00122159303561,0.00128546420481,0.00122159303561
153,0,0,0.000729694907238,0.000461008346978,0.0012897970776,0.000461008346978
152,0,0,0.000728932628299,0.000574313029144,0.00128761884684,0.000574313029144
151,0,0,0.00158590258396,0.00128142872381,0.00316011049733,0.00128142872381
150,1,1,3.09290162416e-06,4.14133534877e-05,5.90529946349e-06,4.14133534877e-05
149,1,1,3.49021467033e-06,9.79207901752e-06,6.57152188476e-06,9.79207901752e-06
148,0,1,1.33602021565e-06,1.44012849769e-05,2.17027492523e-06,1.44012849769e-05
147,1,1,6.59452637031e-06,2.04108403755e-06,1.17157419155e-05,2.04108403755e-06
146,0,1,5.79283366572e-07,2.17188644748e-05,7.78692568069e-07,2.17188644748e-05
145,0,1,2.22050156669e-06,3.24604127467e-06,3.7967698486e-06,3.24604127467e-06
144,1,nan,3.87875963486e-06,nan,3.87875963486e-06,nan
71,1,nan,1.40361832603e-05,nan,2.47682829363e-05,nan
34,0,nan,4.62018130312e-05,nan,4.62018130312e-05,nan
138,1,0,0.00151417595962,0.00440321194461,0.00229269443103,0.00697191304686
137,1,0,0.0239972584957,0.00255233528756,0.0297220175656,0.00341521435912
136,1,1,0.00811673349733,0.0143079839741,0.00811673349733,0.019819179551
135,1,nan,0.0152474310368,nan,0.0152474310368,nan
66,nan,0,nan,0.0026815601174,nan,0.00392629731865
133,0,nan,0.00810593357582,nan,0.00810593357582,nan
32,1,nan,0.00475229029473,nan,0.00634834958791,nan
130,1,nan,0.00408155792793,nan,0.00408155792793,nan
129,1,1,0.0392710583202,0.0118288645298,0.0740680110717,0.0160996657436
63,nan,1,nan,0.00225307765109,nan,0.00369184980881
127,1,1,0.00245569800073,0.0126720214716,0.0038167087968,0.0143446210065
