"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
14,0,nan,0.0120738579765,nan,0.0120738579765,nan
238,0,0,0.000460390800921,0.00604513804214,0.000470008724439,0.00604513804214
118,0,nan,0.000335142880841,nan,0.000478791222425,nan
58,0,nan,0.000372146018103,nan,0.000706613778894,nan
28,1,nan,0.000829747479726,nan,0.00149355261604,nan
56,0,nan,0.00168062107907,nan,0.00168062107907,nan
55,nan,1,nan,0.0034143577445,nan,0.00417657754399
111,nan,1,nan,0.00223213976741,nan,0.00350224554834
223,0,nan,0.00305568431058,nan,0.00305568431058,nan
222,1,0,7.78627872898e-09,0.0120787912872,9.45384560105e-09,0.0145816070866
221,0,1,3.699183848e-06,8.2263727441e-08,3.699183848e-06,8.2263727441e-08
220,0,1,1.49791807609e-06,9.35962481464e-07,1.49791807609e-06,9.35962481464e-07
219,0,0,1.27181516205e-06,1.46405173725e-06,1.28725057186e-06,1.46405173725e-06
218,0,1,8.47183643809e-07,1.07092541143e-05,8.47183643809e-07,1.07092541143e-05
217,0,0,4.92559415756e-07,1.0547759998e-06,6.07914869741e-07,1.0547759998e-06
216,0,nan,2.9812677019e-06,nan,2.9812677019e-06,nan
107,0,nan,1.39219272883e-06,nan,1.5707065988e-06,nan
214,0,1,1.42084565318e-06,0.000122992751025,1.42084565318e-06,0.000122992751025
213,1,0,8.62100904899e-07,2.40433565046e-06,1.05286351356e-06,2.40433565046e-06
212,0,nan,6.79572555749e-06,nan,6.79572555749e-06,nan
105,1,nan,1.3341109026e-06,nan,1.87329116841e-06,nan
104,0,nan,1.92077532286e-05,nan,1.92077532286e-05,nan
51,1,nan,2.06455171353e-06,nan,3.58851577061e-06,nan
24,nan,1,nan,2.39537290179e-05,nan,3.63136272588e-05
49,1,nan,0.00802249295768,nan,0.00802249295768,nan
198,0,0,3.46795136483e-05,0.0021795185471,3.46795136483e-05,0.00414144257832
197,0,0,0.000390688861411,0.000175157886596,0.000390688861411,0.000295399933506
196,0,0,0.00181213036473,0.00122098341836,0.00181213036473,0.0013485948382
195,0,nan,0.00676534635963,nan,0.00676534635963,nan
96,nan,1,nan,0.00190712164932,nan,0.00328353222975
193,1,nan,0.00268111956662,nan,0.00268111956662,nan
192,0,1,0.00448416259899,0.00241392376419,0.00448416259899,0.00446887612908
191,0,1,0.251704770328,0.00521540587962,0.487121503205,0.00723774583405
10,nan,0,nan,0.00253233450779,nan,0.00331283461696
90,1,nan,0.00216225176721,nan,0.00216225176721,nan
44,1,nan,0.0174263370571,nan,0.0289856419633,nan
43,1,nan,0.00351034025141,nan,0.00351034025141,nan
42,0,nan,0.00317770564823,nan,0.00317770564823,nan
41,nan,1,nan,0.000745595413041,nan,0.00124514507343
166,0,1,0.00714749698929,0.00311780963712,0.0121311266717,0.00311780963712
165,0,0,0.00677519903034,0.0074828569793,0.0126530828109,0.0117713180652
164,0,0,0.00175444891834,0.0213282178312,0.00327653657875,0.0333675760709
163,0,0,0.0185361342242,0.00108168201117,0.0346173212451,0.00154973661081
162,1,1,0.000875960646432,0.00179503085697,0.0010679320458,0.0031298999466
80,0,nan,0.00195730945268,nan,0.00327079662535,nan
79,1,nan,0.00291445406929,nan,0.00291445406929,nan
38,1,nan,0.0045068669199,nan,0.0045068669199,nan
76,nan,0,nan,0.00192985124266,nan,0.00310506898124
153,1,nan,0.00804006269739,nan,0.00804006269739,nan
152,1,1,0.00648760470957,0.002513893518,0.0123154723555,0.002513893518
151,0,1,0.00496971771901,0.00295562650559,0.00958869685992,0.0045151609413
17,1,nan,0.00646092495659,nan,0.00646092495659,nan
70,1,nan,0.00953536399534,nan,0.00953536399534,nan
34,1,nan,0.000198323154626,nan,0.000367232343835,nan
138,1,nan,0.000715758697174,nan,0.000715758697174,nan
68,0,nan,0.00103892366165,nan,0.00136519144431,nan
67,nan,0,nan,0.00334017899611,nan,0.00415735097537
135,1,0,0.00254863703652,0.00148101883682,0.00254863703652,0.00183136862126
15,1,nan,0.0382794396262,nan,0.0382794396262,nan
