"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,6.34461010817e-10,0.00794123004617,6.97922950617e-10,0.00794123004617
253,0,0,3.34822883856e-07,1.54594459934e-07,3.41526102362e-07,1.54594459934e-07
252,0,nan,1.73288611874e-07,nan,1.73288611874e-07,nan
251,1,0,7.48821569271e-08,3.67741627101e-07,7.66131161476e-08,3.70383649412e-07
124,0,nan,2.36665488395e-07,nan,2.36665488395e-07,nan
123,nan,0,nan,4.18641725805e-07,nan,4.49197288189e-07
247,1,1,1.6414337078e-07,7.01885052812e-07,1.84162290461e-07,7.01885052812e-07
60,0,nan,8.02342865467e-07,nan,8.02342865467e-07,nan
59,nan,0,nan,6.44388510275e-07,nan,9.9777023176e-07
240,1,nan,8.11745321948e-06,nan,8.11745321948e-06,nan
119,1,nan,1.89835376641e-06,nan,2.12987692446e-06,nan
28,0,nan,7.16140069639e-06,nan,7.16140069639e-06,nan
27,nan,1,nan,4.08693643108e-06,nan,6.94486083293e-06
112,1,nan,9.3880111147e-05,nan,9.3880111147e-05,nan
55,1,nan,2.19548739941e-05,nan,2.46324896481e-05,nan
12,nan,1,nan,0.000265796812498,nan,0.000267278212864
25,1,nan,0.00645399681204,nan,0.00645399681204,nan
24,nan,1,nan,0.00363717754795,nan,0.0046231979109
49,nan,1,nan,0.00250936217096,nan,0.00427013444288
99,nan,1,nan,0.00260779727283,nan,0.00416693505304
199,0,1,0.0181230758171,0.00240713642516,0.0181230758171,0.00402839186429
198,0,1,1.71054843406e-05,0.00139067643053,1.71054843406e-05,0.00214131468181
197,0,nan,0.00122176795998,nan,0.00122176795998,nan
196,0,1,0.000786034368762,0.00058022708821,0.000786034368762,0.00076424854923
195,0,nan,0.00547303748799,nan,0.00547303748799,nan
96,0,nan,0.00187817354612,nan,0.00187817354612,nan
192,0,1,0.00320502733709,0.0076048325289,0.00549069593693,0.00865727553512
191,0,1,0.00927071362741,0.253666660598,0.0146314579788,0.485213996688
46,nan,1,nan,0.000543440885816,nan,0.000867890021225
93,1,nan,0.00502022507653,nan,0.00502022507653,nan
186,0,nan,2.56853687356e-06,nan,2.56853687356e-06,nan
185,0,1,1.05340971339e-05,2.21271524567e-06,1.44413308496e-05,2.21271524567e-06
184,0,0,1.98078688344e-06,0.000155199546454,2.20413167512e-06,0.000228861526344
183,1,1,0.000195362072747,0.000271526678991,0.000201746462853,0.00027229944526
90,0,nan,0.000241657570359,nan,0.000241657570359,nan
180,1,nan,0.000195832594961,nan,0.000195832594961,nan
179,1,0,0.000551293853762,0.000827491324455,0.00104345227314,0.00108388693675
178,1,1,0.000242237513221,0.000752226973172,0.000242237513221,0.001393166343
177,0,1,0.000481566240438,0.00173752506989,0.000926080447257,0.002930529512
176,0,0,2.11390745849e-05,4.56601544865e-05,2.11390745849e-05,8.51432943008e-05
175,1,nan,0.00033426689936,nan,0.00033426689936,nan
42,0,nan,0.00418661655012,nan,0.00418661655012,nan
84,0,nan,0.00236139942766,nan,0.00236139942766,nan
168,1,nan,0.00353512084658,nan,0.00353512084658,nan
167,1,1,0.0787546390868,0.00076800310012,0.151455346355,0.000994079316548
40,1,nan,0.00990248140533,nan,0.00990248140533,nan
162,1,nan,0.00270621197447,nan,0.00270621197447,nan
161,1,0,0.0101247506319,0.0112569830929,0.0163010417922,0.0188540067749
79,1,nan,0.00521531354058,nan,0.00521531354058,nan
8,nan,0,nan,0.00237882269554,nan,0.00394884719457
17,nan,1,nan,0.00242321926278,nan,0.00474194122503
35,1,nan,0.00828278169604,nan,0.00828278169604,nan
7,1,nan,0.0288921204327,nan,0.0288921204327,nan
