"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,0,0,7.55672605693e-05,0.0181026417083,8.2165694964e-05,0.0216500292202
253,0,0,6.98965284441e-05,0.000105218759385,0.000107995185187,0.0001158966228
252,0,nan,0.000133910143199,nan,0.000133910143199,nan
251,1,0,0.000408299612369,0.000423470894197,0.000566038169846,0.000423470894197
250,0,0,0.00180874920613,0.000694323626116,0.00354956612893,0.000694323626116
249,0,nan,0.000160817939782,nan,0.000160817939782,nan
248,0,nan,9.21685685918e-05,nan,9.21685685918e-05,nan
247,1,1,0.000209823220986,4.75790806352e-05,0.000209823220986,8.36822222203e-05
246,1,0,0.00660668636736,0.0026869627577,0.0126094145896,0.0026869627577
245,0,nan,0.000797604559067,nan,0.000797604559067,nan
121,0,nan,0.00352885150432,nan,0.00352885150432,nan
120,0,nan,0.00051034723926,nan,0.00051034723926,nan
119,nan,1,nan,0.000196231361214,nan,0.000343973426507
239,1,nan,0.000774895998857,nan,0.000774895998857,nan
58,0,nan,0.0013559012375,nan,0.0013559012375,nan
28,1,nan,0.000338637345529,nan,0.000487039483686,nan
27,nan,1,nan,0.00385438187265,nan,0.0042120591659
226,0,nan,0.00401966843213,nan,0.00401966843213,nan
225,0,0,0.00242815230346,0.00220315340952,0.00471211258222,0.00220315340952
224,0,0,0.179033072769,0.00706256692316,0.314239136805,0.00706256692316
223,1,1,0.00564333607289,0.000281524120524,0.00564333607289,0.000288950193975
26,nan,1,nan,0.00339611927725,nan,0.005216298669
53,1,nan,0.00550912514272,nan,0.00550912514272,nan
52,0,nan,0.010058735242,nan,0.010058735242,nan
104,0,nan,0.00439692212258,nan,0.00439692212258,nan
208,1,0,0.00477945393202,0.00347141202842,0.00480159295439,0.00515682944909
207,0,0,0.0117334236466,0.00136350331918,0.0180624847526,0.00223944799164
24,nan,1,nan,0.00224874688925,nan,0.00342739178059
49,nan,0,nan,0.00254705213156,nan,0.00298607152137
99,nan,0,nan,0.00119158667804,nan,0.00141541592767
199,0,0,0.00100806555309,0.000783086157455,0.00124088074133,0.000783086157455
198,1,0,0.00847950953637,0.00182207719053,0.0101242848148,0.00182207719053
197,1,1,0.00701507400113,0.00703884781433,0.00937799142813,0.00703884781433
97,0,nan,0.0012440484456,nan,0.0012440484456,nan
96,nan,1,nan,0.00586551868904,nan,0.00770242438104
193,0,1,0.00226223141765,0.0138009000807,0.00226223141765,0.0207931871816
95,nan,0,nan,0.0191012947714,nan,0.0351411046125
22,0,nan,0.00418971050251,nan,0.00418971050251,nan
90,nan,1,nan,0.00315148223192,nan,0.00568677765066
89,0,nan,0.0013833071561,nan,0.0013833071561,nan
88,nan,1,nan,0.000583130203465,nan,0.0010940061318
177,0,nan,0.00107284976735,nan,0.00107284976735,nan
176,0,1,0.00044403918521,0.000291585218458,0.00044403918521,0.000500790621954
175,1,0,0.00051431499574,0.000644539045563,0.000950386140055,0.000644539045563
86,0,nan,0.00208440462882,nan,0.00208440462882,nan
172,1,0,0.00451924930642,0.0031848739052,0.0070468657294,0.00348367877279
171,1,0,0.00925313349307,0.000167293743451,0.00925313349307,0.000167293743451
84,0,nan,0.009759503409,nan,0.009759503409,nan
168,0,0,0.0288376364592,0.00519209514643,0.0564299828939,0.00756728190147
167,1,1,0.00464020251049,0.00512466743719,0.00813097731599,0.00512466743719
166,0,nan,0.00401504536082,nan,0.00401504536082,nan
165,1,1,0.00347821004844,0.00366938775533,0.00569034689543,0.00555082712918
164,1,0,0.00542320859833,0.000107630531101,0.00542320859833,0.000107630531101
81,0,nan,0.00247696905163,nan,0.00441055584931,nan
162,0,1,0.000474165386171,0.00192390658045,0.000862440946281,0.00192390658045
80,1,nan,0.00103707840927,nan,0.00154709070158,nan
79,nan,1,nan,0.00122778452659,nan,0.00180974990027
159,1,0,0.00666654435004,0.000344629825786,0.00666654435004,0.00041238069292
78,nan,0,nan,0.00562797603093,nan,0.00817956524256
156,0,1,0.00126405329592,0.00357650090343,0.00152876441878,0.0065669624026
155,1,nan,0.00229365622115,nan,0.00229365622115,nan
37,1,nan,0.00385776908327,nan,0.00385776908327,nan
36,1,nan,0.00243326786436,nan,0.00243326786436,nan
35,nan,0,nan,0.000808422558463,nan,0.00113129780255
71,1,nan,0.000879456129751,nan,0.000879456129751,nan
34,1,nan,0.0010346805311,nan,0.0010346805311,nan
68,nan,0,nan,0.000676932234414,nan,0.000852967618687
137,1,1,8.06376140197e-05,0.000247127144911,0.000134691580364,0.000247127144911
67,nan,1,nan,0.000385504562776,nan,0.000636241578433
135,1,nan,0.000500219687974,nan,0.000500219687974,nan
66,nan,0,nan,0.00012211189728,nan,0.000143912835012
133,1,0,0.000337686688101,6.25057802882e-05,0.000337686688101,0.000113563409154
65,1,nan,0.000567338791914,nan,0.000567338791914,nan
130,1,nan,0.00817244343436,nan,0.00817244343436,nan
129,1,0,0.00276460042799,0.00515716309339,0.00276460042799,0.00604315408366
128,1,1,0.000655534238381,0.0154179509839,0.0006794424082,0.0171490624693
127,1,nan,0.0544305832186,nan,0.0544305832186,nan
