"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.510903189608,YesMr,0.0,0.181818181818
1,0.561134781508,Pclass,1.5,0.181818181818
2,0.50768741525,SibSp,1.5,0.727272727273
3,0.815384577078,Gender,0.0,0.181818181818
4,0.51266202568,FamilySize,7.5,0.909090909091
5,0.507015902673,AgeGroup,0.75,0.136363636364
6,0.558166806965,AgeGroup,-0.25,0.136363636364
7,0.942801380021,FamilySize,3.5,0.454545454545
8,0.619373268362,CabinA,0.0,0.181818181818
9,0.512019852982,YesRev,0.0,0.181818181818
10,0.705209018003,TicketNumber,174710.0,281739.727273
11,0.5096117592,TicketDashes,1.5,0.363636363636
12,0.719670805728,TicketDashes,1.0,0.181818181818
13,1.0,ThisIsAnEndNode,nan,nan
14,0.547674533516,nTicketStrings,1.5,0.0909090909091
15,1.0,ThisIsAnEndNode,nan,nan
16,0.782317463822,CabinB,0.0,0.181818181818
17,0.741822462681,CabinNumbers,44.0,9.54545454545
18,1.0,ThisIsAnEndNode,nan,nan
19,0.516457743365,Pclass,2.5,0.0909090909091
20,1.0,ThisIsAnEndNode,nan,nan
21,0.697461626744,TicketNumber,174710.0,31358.0
22,0.705209018003,TicketNumber,174710.0,281739.727273
23,0.502622443011,SibSp,1.5,0.181818181818
24,1.0,ThisIsAnEndNode,nan,nan
25,0.864196656842,FamilySize,2.5,0.454545454545
26,nan,,nan,nan
27,nan,,nan,nan
28,nan,,nan,nan
29,0.546577829957,CabinB,0.0,0.181818181818
30,0.873784388491,CabinNumbers,16.0,7.90909090909
31,nan,,nan,nan
32,nan,,nan,nan
33,nan,,nan,nan
34,1.0,ThisIsAnEndNode,nan,nan
35,0.704181121751,TicketNumber,18791.5,9824.09090909
36,nan,,nan,nan
37,nan,,nan,nan
38,nan,,nan,nan
39,0.603645151193,AgeGroup,-0.25,0.181818181818
40,0.515079960779,TicketDots,0.5,0.0909090909091
41,nan,,nan,nan
42,nan,,nan,nan
43,1.0,ThisIsAnEndNode,nan,nan
44,1.0,TicketNumber,347079.5,0.454545454545
45,0.697461626744,TicketNumber,174710.0,31358.0
46,0.705209018003,TicketNumber,174710.0,281739.727273
47,0.502279703668,CabinG,0.0,0.181818181818
48,1.0,ThisIsAnEndNode,nan,nan
49,nan,,nan,nan
50,nan,,nan,nan
51,1.0,ThisIsAnEndNode,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,nan,,nan,nan
56,nan,,nan,nan
57,nan,,nan,nan
58,nan,,nan,nan
59,0.549141376935,AgeGroup,0.25,0.0909090909091
60,1.0,ThisIsAnEndNode,nan,nan
61,1.0,ThisIsAnEndNode,nan,nan
62,nan,,nan,nan
63,nan,,nan,nan
64,nan,,nan,nan
65,nan,,nan,nan
66,nan,,nan,nan
67,nan,,nan,nan
68,nan,,nan,nan
69,nan,,nan,nan
70,nan,,nan,nan
71,nan,,nan,nan
72,0.79538341611,TicketNumber,18791.5,9144.18181818
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,1.0,ThisIsAnEndNode,nan,nan
80,0.551794830414,nTicketStrings,1.5,0.181818181818
81,0.511843375196,nTicketStrings,1.5,0.0909090909091
82,0.76082797115,TicketNumber,11746679.0,2099516.63636
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
86,nan,,nan,nan
87,nan,,nan,nan
88,nan,,nan,nan
89,1.0,ThisIsAnEndNode,nan,nan
90,1.0,ThisIsAnEndNode,nan,nan
91,1.0,ThisIsAnEndNode,nan,nan
92,1.0,TicketNumber,347079.5,0.454545454545
93,0.697461626744,TicketNumber,174710.0,31358.0
94,0.705209018003,TicketNumber,174710.0,281739.727273
95,0.501080321414,Pclass,1.5,0.181818181818
96,1.0,ThisIsAnEndNode,nan,nan
97,nan,,nan,nan
98,nan,,nan,nan
99,nan,,nan,nan
100,nan,,nan,nan
101,nan,,nan,nan
102,nan,,nan,nan
103,nan,,nan,nan
104,nan,,nan,nan
105,nan,,nan,nan
106,nan,,nan,nan
107,nan,,nan,nan
108,nan,,nan,nan
109,nan,,nan,nan
110,nan,,nan,nan
111,nan,,nan,nan
112,nan,,nan,nan
113,nan,,nan,nan
114,nan,,nan,nan
115,nan,,nan,nan
116,nan,,nan,nan
117,nan,,nan,nan
118,nan,,nan,nan
119,0.593194070309,EmbarkIsQ,0.0,0.181818181818
120,0.733866982717,CabinNumbers,91.3636363636,11.5454545455
121,nan,,nan,nan
122,nan,,nan,nan
123,nan,,nan,nan
124,nan,,nan,nan
125,nan,,nan,nan
126,nan,,nan,nan
127,nan,,nan,nan
128,nan,,nan,nan
129,nan,,nan,nan
130,nan,,nan,nan
131,nan,,nan,nan
132,nan,,nan,nan
133,nan,,nan,nan
134,nan,,nan,nan
135,nan,,nan,nan
136,nan,,nan,nan
137,nan,,nan,nan
138,nan,,nan,nan
139,nan,,nan,nan
140,nan,,nan,nan
141,nan,,nan,nan
142,nan,,nan,nan
143,nan,,nan,nan
144,nan,,nan,nan
145,nan,,nan,nan
146,0.79538341611,TicketNumber,18791.5,9144.18181818
147,nan,,nan,nan
148,nan,,nan,nan
149,nan,,nan,nan
150,nan,,nan,nan
151,nan,,nan,nan
152,nan,,nan,nan
153,nan,,nan,nan
154,nan,,nan,nan
155,nan,,nan,nan
156,nan,,nan,nan
157,nan,,nan,nan
158,nan,,nan,nan
159,nan,,nan,nan
160,nan,,nan,nan
161,0.542667290206,Parch,1.5,0.272727272727
162,0.87416129861,CabinNumbers,16.5,7.09090909091
163,0.509287924081,AgeGroup,0.25,0.181818181818
164,1.0,TicketNumber,2229.0,3229.72727273
165,1.0,ThisIsAnEndNode,nan,nan
166,nan,,nan,nan
167,nan,,nan,nan
168,nan,,nan,nan
169,nan,,nan,nan
170,nan,,nan,nan
171,nan,,nan,nan
172,nan,,nan,nan
173,nan,,nan,nan
174,nan,,nan,nan
175,nan,,nan,nan
176,nan,,nan,nan
177,nan,,nan,nan
178,nan,,nan,nan
179,nan,,nan,nan
180,nan,,nan,nan
181,nan,,nan,nan
182,nan,,nan,nan
183,nan,,nan,nan
184,nan,,nan,nan
185,1.0,ThisIsAnEndNode,nan,nan
186,1.0,ThisIsAnEndNode,nan,nan
187,1.0,ThisIsAnEndNode,nan,nan
188,1.0,TicketNumber,347079.5,0.454545454545
189,0.697461626744,TicketNumber,174710.0,31358.0
190,0.705209018003,TicketNumber,174710.0,281739.727273
191,0.516400629369,AgeGroup,0.25,0.0909090909091
192,0.50392872284,CabinNumbers,-0.5,3.54545454545
193,nan,,nan,nan
194,nan,,nan,nan
195,nan,,nan,nan
196,nan,,nan,nan
197,nan,,nan,nan
198,nan,,nan,nan
199,nan,,nan,nan
200,nan,,nan,nan
201,nan,,nan,nan
202,nan,,nan,nan
203,nan,,nan,nan
204,nan,,nan,nan
205,nan,,nan,nan
206,nan,,nan,nan
207,nan,,nan,nan
208,nan,,nan,nan
209,nan,,nan,nan
210,nan,,nan,nan
211,nan,,nan,nan
212,nan,,nan,nan
213,nan,,nan,nan
214,nan,,nan,nan
215,nan,,nan,nan
216,nan,,nan,nan
217,nan,,nan,nan
218,nan,,nan,nan
219,nan,,nan,nan
220,nan,,nan,nan
221,nan,,nan,nan
222,nan,,nan,nan
223,nan,,nan,nan
224,nan,,nan,nan
225,nan,,nan,nan
226,nan,,nan,nan
227,nan,,nan,nan
228,nan,,nan,nan
229,nan,,nan,nan
230,nan,,nan,nan
231,nan,,nan,nan
232,nan,,nan,nan
233,nan,,nan,nan
234,nan,,nan,nan
235,nan,,nan,nan
236,nan,,nan,nan
237,nan,,nan,nan
238,nan,,nan,nan
239,0.576718114701,FamilySize,2.5,0.181818181818
240,1.0,ThisIsAnEndNode,nan,nan
241,0.709686567689,CabinNumbers,9.0,8.54545454545
242,nan,,nan,nan
243,nan,,nan,nan
244,nan,,nan,nan
245,nan,,nan,nan
246,nan,,nan,nan
247,nan,,nan,nan
248,nan,,nan,nan
249,nan,,nan,nan
250,nan,,nan,nan
251,nan,,nan,nan
252,nan,,nan,nan
253,nan,,nan,nan
254,nan,,nan,nan
