"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
30,nan,1,nan,0.011303171774,nan,0.0168754892349
122,0,nan,0.00272018270328,nan,0.00272018270328,nan
244,0,1,0.00310328420273,0.00331483242261,0.00310328420273,0.00423456552015
243,1,1,0.00376413610037,0.00212372570641,0.00392276218488,0.00352270323877
59,nan,1,nan,0.00185946266666,nan,0.00223247786553
240,0,nan,0.0179273038416,nan,0.0179273038416,nan
239,1,0,0.00689889609039,0.0221852652683,0.0121122103761,0.0301329903555
118,nan,0,nan,0.00153578085403,nan,0.00260118307326
237,0,nan,0.00199938117022,nan,0.00199938117022,nan
117,nan,0,nan,0.000395277976442,nan,0.00113615633242
235,1,0,0.0048106185928,0.00413170735771,0.00619862043167,0.00556424952896
57,0,nan,0.00803905973448,nan,0.00803905973448,nan
114,0,nan,0.000275108078689,nan,0.000275108078689,nan
228,0,nan,0.000274917187005,nan,0.000274917187005,nan
227,1,0,0.00664631545514,0.00182597037344,0.0132535918417,0.00344831100234
226,1,0,0.0175959806654,0.0105124979611,0.0295912401215,0.0176783597203
225,1,1,0.00204829035116,0.000649508184487,0.00356925415318,0.000765589436953
224,0,1,0.000251314636566,0.015847127309,0.000251314636566,0.0284885636399
223,1,0,0.150476948954,0.000554787254967,0.261026399472,0.00109214981386
5,nan,1,nan,0.00938525994342,nan,0.0104808673829
11,nan,1,nan,0.00223837646304,nan,0.00376318746015
23,0,nan,0.0240698996976,nan,0.0240698996976,nan
22,0,nan,0.00425936216412,nan,0.00425936216412,nan
21,nan,1,nan,0.000901030639484,nan,0.00136915250083
42,0,nan,0.00291450495187,nan,0.00291450495187,nan
170,0,nan,0.00255186310628,nan,0.00255186310628,nan
169,1,0,0.0280610059229,0.0572393859694,0.0457384857476,0.105805361166
168,1,0,0.0121058061151,0.00205178988605,0.0121058061151,0.0033030405408
167,1,1,0.0192677491298,0.0049238181204,0.0375221606932,0.0049238181204
166,0,1,0.00164714793761,0.00105771142907,0.00164714793761,0.00149975904685
165,1,0,0.00105773118819,0.000972083242493,0.00149224682337,0.000972083242493
81,1,nan,0.000195447898174,nan,0.000195447898174,nan
162,1,1,0.000936824725082,0.00111564359841,0.000938386439082,0.00175831127428
161,1,0,0.00294315798062,0.000531251687937,0.00294885088195,0.00080587713062
79,nan,0,nan,0.000970403004444,nan,0.00149798821602
159,1,0,0.0131908852997,2.64451809502e-05,0.0131908852997,2.64451809502e-05
18,nan,1,nan,0.00369613011879,nan,0.00508915312932
37,1,nan,0.0525889991413,nan,0.0525889991413,nan
8,0,nan,0.001858905004,nan,0.00281460243957,nan
7,nan,0,nan,0.00402921534146,nan,0.00559905249579
134,0,1,7.88450146147e-08,0.00954780287168,1.02315861942e-07,0.0112055740356
66,1,nan,2.26573834309e-05,nan,2.50952712827e-05,nan
32,0,nan,7.78173802322e-05,nan,0.000123623286275,nan
15,0,nan,0.00248393077701,nan,0.00324672879994,nan
