"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.504746653409,YesMr,0.0,0.181818181818
1,0.530756514925,Fare,0.25,0.181818181818
2,0.5028030418,AgeGroup,0.75,0.136363636364
3,0.510729248284,CabinNumbers,87.7272727273,11.0909090909
4,0.787638470897,FamilySize,2.5,0.909090909091
5,0.503475480596,TicketDashes,1.5,0.363636363636
6,0.612849108166,TicketDashes,1.0,0.181818181818
7,0.508568389342,YesRev,0.0,0.181818181818
8,1.0,ThisIsAnEndNode,nan,nan
9,0.891562540034,YesFancy,0.0,0.181818181818
10,0.726827988219,Pclass,2.5,0.181818181818
11,0.502546538103,AgeGroup,0.25,0.0909090909091
12,0.82965133979,CabinNumbers,4.5,6.54545454545
13,0.709996559754,CabinNumbers,11.3636363636,6.18181818182
14,nan,,nan,nan
15,0.508850904459,CabinNumbers,34.4545454545,7.09090909091
16,1.0,ThisIsAnEndNode,nan,nan
17,nan,,nan,nan
18,nan,,nan,nan
19,1.0,ThisIsAnEndNode,nan,nan
20,0.665842173887,FamilySize,2.5,0.181818181818
21,0.755646280408,FamilySize,2.5,0.363636363636
22,1.0,ThisIsAnEndNode,nan,nan
23,0.506967344895,TicketDashes,0.5,0.0909090909091
24,0.526661238947,Fare,-0.75,0.181818181818
25,0.745841517812,TicketNumber,281940.181818,281937.181818
26,0.82965133979,CabinNumbers,4.5,6.54545454545
27,0.723352764736,Pclass,1.5,0.181818181818
28,0.572509996389,SibSp,0.5,0.0909090909091
29,nan,,nan,nan
30,nan,,nan,nan
31,0.511889036692,TicketBeginLetter,0.0,0.181818181818
32,0.721185679205,AgeGroup,0.25,0.136363636364
33,nan,,nan,nan
34,nan,,nan,nan
35,nan,,nan,nan
36,nan,,nan,nan
37,nan,,nan,nan
38,nan,,nan,nan
39,nan,,nan,nan
40,nan,,nan,nan
41,1.0,ThisIsAnEndNode,nan,nan
42,nan,,nan,nan
43,1.0,ThisIsAnEndNode,nan,nan
44,0.662394229927,CabinC,0.0,0.181818181818
45,nan,,nan,nan
46,nan,,nan,nan
47,0.508881254801,TicketBeginLetter,0.0,0.181818181818
48,0.880188698535,FamilySize,1.5,0.909090909091
49,1.0,ThisIsAnEndNode,nan,nan
50,0.531316494484,TicketBeginLetter,0.0,0.181818181818
51,0.851215792625,TicketNumber,94276.8181818,47136.9090909
52,0.711426720637,AgeGroup,0.25,0.0909090909091
53,0.745841517812,TicketNumber,281940.181818,281937.181818
54,0.82965133979,CabinNumbers,4.5,6.54545454545
55,0.698933492244,TicketNumber,65409.5,10283.0909091
56,1.0,ThisIsAnEndNode,nan,nan
57,0.802468877433,TicketNumber,112147.5,9274.18181818
58,nan,,nan,nan
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,0.50627758479,YesFancy,0.0,0.181818181818
64,0.659703674086,TicketDots,0.5,0.0909090909091
65,1.0,ThisIsAnEndNode,nan,nan
66,nan,,nan,nan
67,nan,,nan,nan
68,nan,,nan,nan
69,nan,,nan,nan
70,nan,,nan,nan
71,nan,,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,nan,,nan,nan
80,nan,,nan,nan
81,nan,,nan,nan
82,nan,,nan,nan
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
86,nan,,nan,nan
87,nan,,nan,nan
88,nan,,nan,nan
89,0.805322793885,AgeGroup,0.75,0.181818181818
90,0.639932565264,CabinNumbers,26.5,8.54545454545
91,nan,,nan,nan
92,nan,,nan,nan
93,nan,,nan,nan
94,nan,,nan,nan
95,0.523510744223,AgeGroup,-0.25,0.0454545454545
96,0.609597719707,AgeGroup,-0.25,0.0454545454545
97,0.687528621686,nTicketStrings,2.5,0.0909090909091
98,0.880188698535,FamilySize,1.5,0.909090909091
99,nan,,nan,nan
100,nan,,nan,nan
101,0.538110638514,CabinNumbers,57.6363636364,11.7272727273
102,0.651284808293,nTicketStrings,2.5,0.0909090909091
103,1.0,ThisIsAnEndNode,nan,nan
104,nan,,nan,nan
105,1.0,ThisIsAnEndNode,nan,nan
106,0.776303923928,TicketNumber,455293.5,280584.636364
107,0.851215792625,TicketNumber,94276.8181818,47136.9090909
108,0.711426720637,AgeGroup,0.25,0.0909090909091
109,0.745841517812,TicketNumber,281940.181818,281937.181818
110,0.82965133979,CabinNumbers,4.5,6.54545454545
111,1.0,ThisIsAnEndNode,nan,nan
