"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.509180098744,Pclass,2.5,0.181818181818
1,0.553049827055,Gender,0.0,0.181818181818
2,0.507391996116,FamilySize,4.5,0.909090909091
3,0.706879910621,Fare,0.25,0.136363636364
4,0.51698410429,Fare,-0.75,0.181818181818
5,0.505526993578,CabinE,0.0,0.181818181818
6,0.660381092298,EmbarkIsC,0.0,0.181818181818
7,0.60321861639,AgeGroup,-0.25,0.181818181818
8,0.925385525277,FamilySize,3.5,0.454545454545
9,1.0,ThisIsAnEndNode,nan,nan
10,0.512168170195,YesRev,0.0,0.181818181818
11,0.504751129296,AgeGroup,0.75,0.181818181818
12,1.0,ThisIsAnEndNode,nan,nan
13,0.668137758738,TicketNumber,283885.0,281741.0
14,1.0,ThisIsAnEndNode,nan,nan
15,1.0,ThisIsAnEndNode,nan,nan
16,0.561516068989,CabinNumbers,41.0,9.27272727273
17,1.0,ThisIsAnEndNode,nan,nan
18,0.856353710867,TicketNumber,113770.5,19883.8181818
19,nan,,nan,nan
20,nan,,nan,nan
21,0.511095929586,TicketDashes,2.5,0.363636363636
22,1.0,ThisIsAnEndNode,nan,nan
23,0.505119400849,CabinNumbers,22.0,6.72727272727
24,1.0,ThisIsAnEndNode,nan,nan
25,nan,,nan,nan
26,nan,,nan,nan
27,0.706463931753,TicketNumber,36735.6363636,34591.6363636
28,0.631245601766,FamilySize,6.5,0.272727272727
29,nan,,nan,nan
30,nan,,nan,nan
31,nan,,nan,nan
32,nan,,nan,nan
33,0.568703122014,TicketDashes,1.0,0.272727272727
34,0.847639855323,TicketNumber,28331.0,22611.8181818
35,nan,,nan,nan
36,nan,,nan,nan
37,0.815550307448,CabinNumbers,26.5,9.0
38,0.501059462824,YesMrs,0.0,0.181818181818
39,nan,,nan,nan
40,nan,,nan,nan
41,nan,,nan,nan
42,nan,,nan,nan
43,0.512064699325,YesMaster,0.0,0.181818181818
44,1.0,ThisIsAnEndNode,nan,nan
45,nan,,nan,nan
46,nan,,nan,nan
47,0.504850115414,Gender,0.0,0.181818181818
48,1.0,ThisIsAnEndNode,nan,nan
49,nan,,nan,nan
50,nan,,nan,nan
51,nan,,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,0.954657286625,TicketDashes,1.5,0.181818181818
56,0.684378589795,TicketNumber,347079.5,34410.8181818
57,0.949659634491,FamilySize,5.5,0.181818181818
58,0.557202741674,AgeGroup,-0.75,0.136363636364
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
