"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.504524591221,Gender,0.0,0.181818181818
1,0.545152298135,Pclass,1.5,0.181818181818
2,0.504964246723,TicketDashes,1.5,0.363636363636
3,0.850126207711,CabinC,0.0,0.181818181818
4,0.507509076442,TicketBeginLetter,0.0,0.181818181818
5,0.503587796039,AgeGroup,0.75,0.181818181818
6,0.789649488131,CabinNumbers,4.5,6.54545454545
7,1.0,ThisIsAnEndNode,nan,nan
8,0.821564717751,CabinNumbers,50.2727272727,10.8181818182
9,0.508104515631,CabinNumbers,19.5,11.0909090909
10,0.634993219606,TicketDots,0.5,0.0909090909091
11,0.502672306539,FamilySize,4.5,0.909090909091
12,0.698820995037,YesFancy,0.0,0.181818181818
13,0.737818388041,AgeGroup,-0.75,0.181818181818
14,0.789649488131,CabinNumbers,4.5,6.54545454545
15,nan,,nan,nan
16,nan,,nan,nan
17,0.615668786928,CabinNumbers,26.5,4.27272727273
18,0.853251970319,CabinNumbers,59.7272727273,7.36363636364
19,0.507475892055,AgeGroup,0.75,0.181818181818
20,1.0,ThisIsAnEndNode,nan,nan
21,1.0,Fare,0.25,0.0909090909091
22,0.641112473131,TicketDashes,0.5,0.363636363636
23,0.503815701378,AgeGroup,-0.75,0.136363636364
24,0.657975969676,TicketBeginLetter,0.0,0.181818181818
25,0.890118588967,FamilySize,2.5,0.454545454545
26,0.642573203329,CabinNumbers,24.0,9.54545454545
27,1.0,ThisIsAnEndNode,nan,nan
28,0.795872254853,TicketNumber,281940.181818,281937.181818
29,0.737818388041,AgeGroup,-0.75,0.181818181818
30,0.789649488131,CabinNumbers,4.5,6.54545454545
31,nan,,nan,nan
32,nan,,nan,nan
33,nan,,nan,nan
34,nan,,nan,nan
35,nan,,nan,nan
36,0.60430296652,SibSp,0.5,0.272727272727
37,nan,,nan,nan
38,1.0,ThisIsAnEndNode,nan,nan
39,0.506028820309,AgeGroup,0.25,0.136363636364
40,1.0,ThisIsAnEndNode,nan,nan
41,nan,,nan,nan
42,nan,,nan,nan
43,1.0,ThisIsAnEndNode,nan,nan
44,1.0,ThisIsAnEndNode,nan,nan
45,1.0,ThisIsAnEndNode,nan,nan
46,0.724598616856,TicketNumber,2100119.36364,2100116.36364
47,0.997366127438,TicketNumber,299195.5,35406.4545455
48,0.502688792862,CabinD,0.0,0.181818181818
49,0.623340446517,FamilySize,6.5,0.272727272727
50,1.0,ThisIsAnEndNode,nan,nan
51,1.0,ThisIsAnEndNode,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,nan,,nan,nan
56,nan,,nan,nan
57,0.867737730556,TicketNumber,92949.0,46473.0
58,0.722578587403,TicketNumber,294903.818182,280640.818182
59,1.0,ThisIsAnEndNode,nan,nan
60,0.795872254853,TicketNumber,281940.181818,281937.181818
61,0.737818388041,AgeGroup,-0.75,0.181818181818
62,0.789649488131,CabinNumbers,4.5,6.54545454545
63,nan,,nan,nan
64,nan,,nan,nan
65,nan,,nan,nan
66,nan,,nan,nan
67,nan,,nan,nan
68,nan,,nan,nan
69,nan,,nan,nan
70,nan,,nan,nan
71,nan,,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,0.506320178252,Parch,1.5,0.363636363636
80,0.557229420288,EmbarkIsS,0.0,0.181818181818
81,nan,,nan,nan
82,nan,,nan,nan
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
86,nan,,nan,nan
87,nan,,nan,nan
88,nan,,nan,nan
89,nan,,nan,nan
90,nan,,nan,nan
91,nan,,nan,nan
92,nan,,nan,nan
93,0.861012617924,YesMiss,0.0,0.181818181818
94,nan,,nan,nan
95,1.0,ThisIsAnEndNode,nan,nan
96,nan,,nan,nan
97,0.50281077436,YesFancy,0.0,0.181818181818
98,0.709458520551,TicketNumber,26520.0,21540.4545455
99,0.993173792525,FamilySize,4.5,0.181818181818
100,nan,,nan,nan
101,nan,,nan,nan
102,nan,,nan,nan
103,nan,,nan,nan
104,nan,,nan,nan
105,nan,,nan,nan
106,nan,,nan,nan
107,nan,,nan,nan
108,nan,,nan,nan
109,nan,,nan,nan
110,nan,,nan,nan
111,nan,,nan,nan
112,nan,,nan,nan
113,nan,,nan,nan
114,nan,,nan,nan
115,1.0,ThisIsAnEndNode,nan,nan
116,nan,,nan,nan
117,0.80409054595,TicketNumber,59439.6363636,45176.6363636
118,0.682477156571,AgeGroup,0.25,0.136363636364
119,nan,,nan,nan
120,nan,,nan,nan
121,0.867737730556,TicketNumber,92949.0,46473.0
122,0.722578587403,TicketNumber,294903.818182,280640.818182
123,1.0,ThisIsAnEndNode,nan,nan
124,0.795872254853,TicketNumber,281940.181818,281937.181818
125,0.737818388041,AgeGroup,-0.75,0.181818181818
126,0.789649488131,CabinNumbers,4.5,6.54545454545
127,nan,,nan,nan
128,nan,,nan,nan
129,nan,,nan,nan
130,nan,,nan,nan
131,nan,,nan,nan
132,nan,,nan,nan
133,nan,,nan,nan
134,nan,,nan,nan
135,nan,,nan,nan
136,nan,,nan,nan
137,nan,,nan,nan
138,nan,,nan,nan
139,nan,,nan,nan
140,nan,,nan,nan
141,nan,,nan,nan
142,nan,,nan,nan
143,nan,,nan,nan
144,nan,,nan,nan
145,nan,,nan,nan
146,nan,,nan,nan
147,nan,,nan,nan
148,nan,,nan,nan
149,nan,,nan,nan
150,nan,,nan,nan
