"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,2.06269838906e-09,0.014363344189,2.86099720536e-09,0.0162843114791
253,0,1,1.34055429952e-05,2.17928568931e-08,1.34055429952e-05,2.17928568931e-08
252,0,1,5.22305743459e-06,2.42998935194e-07,5.22305743459e-06,2.42998935194e-07
251,0,0,9.4766014199e-06,6.30324069153e-08,9.48564161225e-06,6.30324069153e-08
250,0,1,2.15067599831e-06,2.74277426708e-06,2.15067599831e-06,2.74277426708e-06
249,0,0,3.67017896784e-06,2.57915210905e-07,3.73774021213e-06,2.57915210905e-07
248,0,nan,7.28983488672e-07,nan,7.28983488672e-07,nan
123,0,nan,1.03735636942e-05,nan,1.0478115484e-05,nan
246,0,1,1.35604996335e-06,3.12158664274e-05,1.35604996335e-06,3.12158664274e-05
245,0,0,1.42141819193e-06,1.05533422046e-06,1.92633241861e-06,1.05533422046e-06
244,0,nan,2.98284548264e-06,nan,2.98284548264e-06,nan
121,0,nan,4.01756216232e-06,nan,4.7989226398e-06,nan
120,0,nan,8.43085252117e-06,nan,8.43085252117e-06,nan
59,0,nan,1.13554236323e-05,nan,1.25645878102e-05,nan
238,0,1,2.66566956324e-06,0.000357244840186,2.66566956324e-06,0.000357244840186
237,1,0,3.77344110467e-06,4.31820330789e-06,4.32394005692e-06,4.31820330789e-06
236,0,nan,1.22051696802e-05,nan,1.22051696802e-05,nan
117,1,nan,5.83944279546e-06,nan,7.39539851174e-06,nan
116,0,nan,3.44972564513e-05,nan,3.44972564513e-05,nan
57,1,nan,9.03660378303e-06,nan,1.34344290307e-05,nan
56,0,nan,9.75046422013e-05,nan,9.75046422013e-05,nan
27,1,nan,1.39842465783e-05,nan,2.64144633939e-05,nan
12,nan,1,nan,0.000162250647857,nan,0.000221575282084
25,1,nan,0.013330430705,nan,0.013330430705,nan
50,nan,1,nan,0.00567440571633,nan,0.0077514254805
101,0,nan,0.00479136692297,nan,0.00479136692297,nan
49,0,nan,0.0117977415898,nan,0.0117977415898,nan
98,nan,1,nan,0.00400822728972,nan,0.0044516860745
197,0,1,0.00744533797296,0.00495164171927,0.00973754400047,0.00890732413084
97,nan,0,nan,0.000779047953189,nan,0.0008593197596
195,0,1,0.0137475500867,0.00199212097621,0.0137475500867,0.00348508402411
96,0,nan,0.00537681047628,nan,0.00537681047628,nan
192,1,0,0.214152846934,0.0235292333861,0.412940534098,0.03886532086
191,1,0,0.00251817582924,0.0069817678027,0.00378763400174,0.0069817678027
10,0,nan,0.00452919528792,nan,0.00452919528792,nan
42,nan,1,nan,0.00209247140566,nan,0.00402593191802
85,nan,1,nan,0.00104623516372,nan,0.00201296353517
171,0,1,0.000368102504348,0.000764472239892,0.000649864349964,0.00144237650762
41,0,nan,0.00609748472559,nan,0.00609748472559,nan
40,1,nan,0.00323367896674,nan,0.00323367896674,nan
162,1,1,0.00141116542804,0.00301684489769,0.00225620532903,0.00336544475325
161,1,0,0.00466227070668,0.00145375929256,0.00769649246663,0.00145375929256
160,0,1,0.0333148124456,0.015851915059,0.0625669844863,0.0253183547008
159,0,1,0.0148141617036,0.00829667831551,0.0222797161426,0.0153073968238
18,nan,0,nan,0.0018852335876,nan,0.00339473396512
154,1,nan,0.00264764701302,nan,0.00264764701302,nan
76,1,nan,0.000950119759084,nan,0.00183662666707,nan
37,1,nan,0.00176826217628,nan,0.00276489416601,nan
17,1,nan,0.0535023276059,nan,0.0535023276059,nan
16,nan,0,nan,0.00369721076041,nan,0.00464279541072
33,1,nan,0.0029176112873,nan,0.0029176112873,nan
66,1,nan,0.00872894961649,nan,0.00872894961649,nan
132,1,nan,0.00374481559543,nan,0.00374481559543,nan
131,1,1,0.0219385629285,0.00323076977728,0.0374073497939,0.00323076977728
31,1,nan,0.011873103943,nan,0.011873103943,nan
