"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
6,1,nan,0.0031285950646,nan,0.0031285950646,nan
12,0,nan,0.00299174252305,nan,0.00299174252305,nan
206,1,0,3.05281574173e-05,0.00926097270103,5.65874959372e-05,0.0130501931239
205,1,0,0.00032253661967,0.000218861514932,0.000597859196206,0.000218861514932
204,0,nan,0.000239576802353,nan,0.000239576802353,nan
203,1,1,0.000292268654697,0.00343793746844,0.000292268654697,0.00662210291882
100,0,nan,0.000444167281097,nan,0.000444167281097,nan
200,0,1,0.00494445893328,0.00133324386287,0.00494445893328,0.00186633459542
199,1,0,0.00431901214352,0.174471390752,0.00598540576867,0.348139000775
48,0,nan,0.0108303289781,nan,0.0108303289781,nan
194,1,nan,0.00156500757753,nan,0.00156500757753,nan
96,1,nan,0.00378405946809,nan,0.00394826442152,nan
192,0,1,0.00515484801482,0.0152360267453,0.00564945467288,0.0230975782084
191,0,0,0.0706151550764,0.0126139142847,0.125229474687,0.0160162011629
94,1,nan,0.00251329358858,nan,0.00251329358858,nan
93,nan,1,nan,0.00196725285761,nan,0.00212578656285
187,0,0,0.0148544689324,0.00906245150393,0.0153853390748,0.0142174728272
92,nan,0,nan,0.00253206629149,nan,0.00401622402871
185,0,nan,0.00390884152673,nan,0.00390884152673,nan
184,1,0,0.0421198574528,0.00449680704134,0.0756524034062,0.00477876601953
183,1,1,0.000874339768951,0.00310266955042,0.00133944420373,0.00310266955042
90,nan,1,nan,0.00225125602355,nan,0.00403142579681
181,0,nan,0.00197483255809,nan,0.00197483255809,nan
180,1,0,0.00484345082749,0.000367654636472,0.00788386575764,0.000367654636472
89,1,nan,0.0322633526766,nan,0.0415429719339,nan
43,nan,1,nan,0.00563570307735,nan,0.00614265710879
87,nan,0,nan,0.000694475190928,nan,0.000948440778453
175,0,nan,0.0120849531339,nan,0.0120849531339,nan
9,0,nan,0.00579382187083,nan,0.00579382187083,nan
78,1,nan,0.00107368507954,nan,0.00107368507954,nan
38,0,nan,0.000919756967497,nan,0.00139246530816,nan
37,nan,0,nan,0.00103401249141,nan,0.00145231266455
75,1,nan,0.00072484371239,nan,0.00072484371239,nan
17,1,nan,0.0210758588968,nan,0.0210758588968,nan
34,nan,0,nan,0.00298720823549,nan,0.00389423428253
140,1,1,0.000803462769825,0.00375821874302,0.000895250371758,0.00732935928702
139,1,nan,0.00791748700972,nan,0.00791748700972,nan
68,1,nan,0.00188571287079,nan,0.00188571287079,nan
136,1,nan,0.000853709534297,nan,0.000853709534297,nan
135,0,0,0.010284962577,0.00342724992789,0.0155582571696,0.00669119567456
15,1,nan,0.00501555817251,nan,0.00501555817251,nan
