"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
6,0,nan,0.0059289845444,nan,0.0059289845444,nan
26,0,nan,0.00119010005181,nan,0.00119010005181,nan
12,1,nan,0.000106819787521,nan,0.000158646906862,nan
206,0,1,4.78154145816e-06,0.00120121435617,4.78154145816e-06,0.00179449035814
205,1,0,1.80393679844e-05,5.0962920028e-06,1.80393679844e-05,5.0962920028e-06
204,0,nan,1.05283120897e-05,nan,1.05283120897e-05,nan
203,1,nan,3.47475057387e-05,nan,3.47475057387e-05,nan
100,0,nan,2.17504743813e-05,nan,2.17504743813e-05,nan
99,1,nan,6.69481452116e-05,nan,6.69481452116e-05,nan
48,0,nan,4.4934950666e-05,nan,4.4934950666e-05,nan
47,1,nan,0.000129021920738,nan,0.000129021920738,nan
22,nan,0,nan,0.00336572740974,nan,0.00469912273112
186,1,0,0.000741102652675,0.000605938026003,0.00125215921132,0.000611753736575
185,0,nan,0.00132806245547,nan,0.00132806245547,nan
184,0,1,0.00245760707323,0.00397320851201,0.00278826853529,0.00683450967933
91,1,nan,0.00220840812857,nan,0.00365387996333,nan
44,nan,0,nan,0.00117879929598,nan,0.00127822894534
180,1,0,0.00349351022957,0.00280828190267,0.00686458823074,0.00508645780882
89,1,nan,0.0012122246321,nan,0.00134890865912,nan
21,1,nan,0.00552467791843,nan,0.00907439430188,nan
42,nan,0,nan,0.00477517750885,nan,0.00658183135195
85,nan,0,nan,0.0014051821179,nan,0.00166511860109
171,1,nan,0.00128337022275,nan,0.00128337022275,nan
41,1,nan,0.00339448495509,nan,0.00339448495509,nan
82,nan,1,nan,0.000761715618242,nan,0.000937285801977
165,1,1,0.000757709810469,0.000751634039115,0.00130403029494,0.00117346008832
81,1,nan,0.00107022147509,nan,0.00107022147509,nan
39,nan,0,nan,0.00156831718999,nan,0.00242999433575
160,1,0,0.00165702654847,0.000675280503521,0.00165702654847,0.00118618805424
159,1,nan,0.0219624778494,nan,0.0219624778494,nan
8,nan,1,nan,0.00374231275313,nan,0.00477048006916
74,nan,0,nan,0.000608540797298,nan,0.00121023611262
73,0,nan,0.00543088110907,nan,0.00543088110907,nan
35,nan,1,nan,0.0030041084374,nan,0.00491410806057
144,1,0,0.0044864704601,0.00169630242325,0.00550353278087,0.00169630242325
143,0,0,0.0111235558431,0.00340819081983,0.0115742024217,0.00586045395979
142,0,1,0.000181731530232,0.00176679652801,0.000340311712913,0.00176679652801
141,0,1,0.000458224868067,0.000177911405687,0.000705229913619,0.000177911405687
140,1,nan,0.000626504064839,nan,0.000626504064839,nan
139,0,1,0.00154289421001,0.000727602802106,0.00163184265028,0.000798319261663
138,0,0,0.000454391957435,0.00190749055807,0.000454391957435,0.00191387996746
137,0,0,7.3710547709e-05,0.000906266218537,7.66731651299e-05,0.000906266218537
136,0,nan,0.00286078989279,nan,0.00286078989279,nan
67,0,nan,0.000232680404019,nan,0.000237016716792,nan
32,1,nan,0.00516566291107,nan,0.00516566291107,nan
130,0,1,0.000447607291827,0.00161055644622,0.00050860365212,0.00320668761011
129,0,0,0.00538162885767,0.00192173568872,0.00637687326803,0.00202044318232
128,1,0,0.0347904370576,0.0166116112366,0.048070667126,0.0306852248038
127,1,1,0.307910104574,0.00108564403093,0.604686115668,0.00113986331534
