"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,0.000138922923138,0.00206810266667,0.000218334986654,0.00206810266667
253,1,0,0.00014038619197,0.000243301506855,0.000219799856785,0.000243301506855
252,1,0,0.000138082744688,0.000350154968594,0.00025182391256,0.000350154968594
251,1,0,0.000146760049207,5.51294224898e-05,0.000226189587467,5.51294224898e-05
250,1,0,0.000137724587983,0.000602227480781,0.000251225932473,0.000602227480781
124,1,nan,0.000138443685755,nan,0.00026843102044,nan
123,nan,0,nan,0.000135980021363,nan,0.000274083199044
247,1,0,0.000170816160333,5.35646410339e-05,0.000250265696561,5.35646410339e-05
246,1,0,0.000275451544499,0.0010826376005,0.000502455005417,0.0010826376005
122,1,nan,0.000276889752411,nan,0.000536851270998,nan
121,nan,0,nan,0.00027182722792,nan,0.000548035958328
243,1,0,0.000389564453917,0.000107052104867,0.000548464892716,0.000107052104867
59,0,nan,0.00397128106998,nan,0.00397128106998,nan
28,0,nan,0.00012609837883,nan,0.00012609837883,nan
27,1,nan,0.0191863755576,nan,0.0191863755576,nan
222,0,0,3.69480218451e-07,0.0028669020955,4.06073646479e-07,0.00499500854881
221,1,0,0.000131024080332,2.62722749772e-06,0.000134425460449,2.62722749772e-06
220,0,nan,4.54942685682e-05,nan,4.54942685682e-05,nan
219,1,0,0.000148759815712,1.29665424847e-05,0.000194693121334,1.29665424847e-05
108,0,nan,0.000787799486092,nan,0.000787799486092,nan
216,0,0,2.92032495818e-05,0.000238954132145,5.55413479776e-05,0.000238954132145
215,0,1,0.000671187219366,0.00012056599005,0.000850225926805,0.000201157999205
52,0,nan,0.0136418948984,nan,0.0136418948984,nan
210,0,0,0.000217074653582,0.00401493907569,0.000223716887546,0.00401493907569
104,0,nan,0.000411521691012,nan,0.000432831760078,nan
208,1,0,0.000127955216748,0.001395567956,0.000172804171849,0.001395567956
207,1,0,0.00310031584527,0.0089416311404,0.00573641949779,0.0089416311404
24,0,nan,0.00762323576367,nan,0.00762323576367,nan
198,0,1,7.49648700355e-05,0.0102409366008,7.49648700355e-05,0.0164813942543
197,1,0,0.000125814598063,0.000229089059251,0.000200856281508,0.000229089059251
97,nan,0,nan,0.000216811460886,nan,0.000314943809222
195,0,nan,0.000583446652924,nan,0.000583446652924,nan
194,0,1,0.000178379463159,0.000709146624478,0.000292889974135,0.000709146624478
96,1,nan,0.0002983527051,nan,0.00048336123126,nan
192,0,1,0.000283249444461,0.00050515788228,0.000283249444461,0.000672723153467
191,0,1,0.272386052886,0.000493930689796,0.448334903621,0.000642481462125
10,0,nan,0.00575955466776,nan,0.00575955466776,nan
174,1,1,1.20739165867e-06,0.00302055822058,1.20739165867e-06,0.00470526841032
173,1,1,6.76139328854e-05,3.30655590609e-05,6.76139328854e-05,5.20401590076e-05
85,nan,1,nan,3.36560154727e-05,nan,5.29694475613e-05
171,1,nan,0.00385399417447,nan,0.00385399417447,nan
170,0,1,0.000438049827881,0.000653670689956,0.000685592923489,0.000666603566804
169,0,1,0.000165777967434,0.000556782678716,0.000285174387673,0.000556782678716
168,0,nan,0.000378894505455,nan,0.000378894505455,nan
167,1,0,0.00165685920456,0.000845284026055,0.00266564135115,0.00141752949525
166,1,0,0.00056783860466,0.00422013847069,0.000911791958515,0.00422013847069
165,1,0,0.000725246268507,0.000553167904657,0.0010692098403,0.000553167904657
164,0,nan,0.000898360258635,nan,0.000898360258635,nan
163,1,0,0.00165164215797,0.000551442976283,0.00199607449375,0.000551442976283
80,1,nan,0.00329354520999,nan,0.00329354520999,nan
160,1,1,0.00316855326701,0.00231735817766,0.00628140042581,0.00319503975143
159,1,0,0.0399183451676,0.0203941939005,0.0725971806812,0.0352091713388
18,nan,0,nan,0.00438355947066,nan,0.00648988273111
154,1,nan,0.00695038244512,nan,0.00695038244512,nan
76,1,nan,0.000683127914919,nan,0.000729008846151,nan
37,0,nan,0.00162233353381,nan,0.00214647958366,nan
17,nan,0,nan,0.00105050989302,nan,0.00164646105685
35,nan,1,nan,7.39379293507e-05,nan,8.88568986847e-05
71,1,nan,0.00432362823082,nan,0.00432362823082,nan
16,nan,0,nan,0.00186863248665,nan,0.00307146598025
138,0,1,0.000683300863088,6.30495238009e-05,0.00124388274176,6.30495238009e-05
137,1,0,0.000660850180385,0.000136310077294,0.000660850180385,0.000230001912971
136,1,0,0.000883023197383,0.000376610476716,0.000883023197383,0.00065466924118
135,1,1,0.000990529752662,0.010789567366,0.00110828373777,0.010789567366
134,1,1,0.000605109888953,0.0139435347063,0.000833363905607,0.0139435347063
66,1,nan,0.000901993942156,nan,0.00155304638766,nan
65,nan,0,nan,0.0017476082857,nan,0.00283887016603
131,0,1,0.00112787365993,0.00430591895845,0.0020254641026,0.00430591895845
31,nan,1,nan,0.00459424638601,nan,0.00646470024993
128,1,1,0.00780580215634,0.0215539704423,0.010510354476,0.0215539704423
127,1,nan,0.0555791176875,nan,0.0555791176875,nan
