"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,0,1,0.0104028975273,0.000361171978722,0.0119579959115,0.000361171978722
253,0,1,0.000720893813863,5.10319702117e-05,0.00106714323849,5.10319702117e-05
252,0,1,9.51638426835e-06,0.000125396940337,9.51638426835e-06,0.000125396940337
251,0,1,0.000270235100383,3.3709914632e-05,0.000414528621405,3.3709914632e-05
124,nan,1,nan,0.000335026870435,nan,0.000341117876312
249,0,1,2.70961004087e-05,4.01370117935e-05,2.70961004087e-05,4.80055005837e-05
248,0,1,1.91342142705e-05,5.9417650515e-05,1.91342142705e-05,5.9417650515e-05
247,0,0,0.000205040148383,0.000697973125116,0.000249616146422,0.00132853948806
60,nan,1,nan,0.000957987146654,nan,0.000981022951
121,nan,1,nan,0.000117073938711,nan,0.000145643783341
243,0,nan,0.000102292156163,nan,0.000102292156163,nan
120,nan,1,nan,0.000173012978637,nan,0.000244692701392
240,1,0,0.00150001594876,0.00165970196649,0.00202715301976,0.0026507078895
239,0,0,0.000599303867972,0.000241502652878,0.000599303867972,0.000410478586835
28,nan,1,nan,0.00282196868496,nan,0.00290425362918
57,nan,1,nan,0.00035310669296,nan,0.000451907101823
115,0,nan,0.000364873122438,nan,0.000364873122438,nan
56,0,nan,0.00257439229895,nan,0.00257439229895,nan
112,1,nan,0.0040364815785,nan,0.0040364815785,nan
224,0,1,0.000254162109123,0.0005196682763,0.000254162109123,0.0005196682763
223,1,0,0.0169383364896,0.00788127748156,0.0257428528996,0.0115816739302
12,0,nan,0.00136877554381,nan,0.00136877554381,nan
50,nan,1,nan,0.00115172990367,nan,0.002114622062
202,1,nan,0.00137838751541,nan,0.00137838751541,nan
100,1,nan,0.000537702101968,nan,0.000990489786011,nan
49,1,nan,0.00119066097618,nan,0.0016996955775,nan
23,1,nan,0.0247391397282,nan,0.0247391397282,nan
10,0,nan,0.000375402629183,nan,0.000375402629183,nan
42,nan,1,nan,0.00133500314635,nan,0.00164053626874
85,0,nan,2.60122575775e-05,nan,2.60122575775e-05,nan
41,nan,0,nan,2.47417916342e-05,nan,0.00069210446312
83,nan,0,nan,1.23038223945e-05,nan,0.000346074549619
167,1,0,0.000333949606004,6.37117337075e-06,0.000345730264215,6.37117337075e-06
19,1,nan,0.00570188066458,nan,0.00570188066458,nan
18,0,nan,0.00141777897712,nan,0.00141777897712,nan
36,0,nan,0.0006943462103,nan,0.0006943462103,nan
72,0,nan,0.000340313214349,nan,0.000340313214349,nan
144,0,nan,0.000166920751351,nan,0.000166920751351,nan
143,0,0,0.000495098637062,0.000117111314638,0.000579065771478,0.000117111314638
34,0,nan,0.000912697411186,nan,0.000912697411186,nan
16,1,nan,0.000625128613602,nan,0.000629280717344,nan
32,nan,0,nan,0.00176239459093,nan,0.00197939060034
65,nan,0,nan,0.00085900554169,nan,0.00096753150004
131,0,0,0.0010704265468,0.000565309695145,0.00163472648703,0.000565309695145
64,0,nan,0.00218363498462,nan,0.00218363498462,nan
128,0,1,0.0486035933231,0.0158701499299,0.077574034239,0.0207684010506
127,1,1,0.314543789589,0.00451538936495,0.601437204731,0.00451538936495
