"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.510586155503,Gender,0.0,0.181818181818
1,0.577187785009,Pclass,2.5,0.181818181818
2,0.506631782748,FamilySize,4.5,0.909090909091
3,0.709699868895,Fare,0.25,0.136363636364
4,0.511741698916,Fare,0.25,0.0909090909091
5,0.510598413766,YesMaster,0.0,0.181818181818
6,0.731636379738,FamilySize,4.5,0.636363636364
7,0.602012786478,Parch,0.5,0.272727272727
8,0.916077950191,FamilySize,3.5,0.454545454545
9,0.506172286337,TicketDots,0.5,0.0909090909091
10,1.0,ThisIsAnEndNode,nan,nan
11,0.505626967165,TicketDashes,2.5,0.363636363636
12,0.991106767457,SibSp,1.5,0.272727272727
13,0.805810231758,CabinNumbers,1.5,9.0
14,0.731636379738,FamilySize,4.5,0.636363636364
15,0.55749607085,CabinNumbers,41.0,9.45454545455
16,0.800720278374,TicketNumber,55188.3636364,21718.1818182
17,1.0,ThisIsAnEndNode,nan,nan
18,0.855717164402,TicketNumber,113770.5,19883.8181818
19,0.518066576884,nTicketStrings,1.5,0.0909090909091
20,0.700189133891,TicketNumber,2106123.63636,2099516.63636
21,nan,,nan,nan
22,nan,,nan,nan
23,0.504073005211,YesRev,0.0,0.181818181818
24,1.0,ThisIsAnEndNode,nan,nan
25,1.0,ThisIsAnEndNode,nan,nan
26,nan,,nan,nan
27,0.781858650698,YesMaster,0.0,0.181818181818
28,0.805810231758,CabinNumbers,1.5,9.0
29,0.805810231758,CabinNumbers,1.5,9.0
30,0.731636379738,FamilySize,4.5,0.636363636364
31,0.568708090644,TicketDashes,1.0,0.272727272727
32,0.852899118012,TicketNumber,28331.0,22611.8181818
33,1.0,ThisIsAnEndNode,nan,nan
34,0.730019949714,SibSp,0.5,0.181818181818
35,nan,,nan,nan
36,nan,,nan,nan
37,0.769050889138,CabinNumbers,26.5,9.0
38,0.512994437712,YesMiss,0.0,0.181818181818
39,0.506558417963,TicketNumber,566020.909091,281697.454545
40,1.0,ThisIsAnEndNode,nan,nan
41,1.0,ThisIsAnEndNode,nan,nan
42,0.510287188179,TicketNumber,23101280.5,2064473.0
43,nan,,nan,nan
44,nan,,nan,nan
45,nan,,nan,nan
46,nan,,nan,nan
47,0.502654342428,nTicketStrings,2.5,0.181818181818
48,1.0,ThisIsAnEndNode,nan,nan
49,nan,,nan,nan
50,nan,,nan,nan
51,nan,,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,1.0,ThisIsAnEndNode,nan,nan
56,nan,,nan,nan
57,0.781858650698,YesMaster,0.0,0.181818181818
58,0.805810231758,CabinNumbers,1.5,9.0
59,0.781858650698,YesMaster,0.0,0.181818181818
60,0.805810231758,CabinNumbers,1.5,9.0
61,0.805810231758,CabinNumbers,1.5,9.0
62,0.731636379738,FamilySize,4.5,0.636363636364
