"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.504221864986,Fare,-0.75,0.181818181818
1,1.0,ThisIsAnEndNode,nan,nan
2,0.502774313969,AgeGroup,-0.75,0.181818181818
3,nan,,nan,nan
4,nan,,nan,nan
5,0.661518374096,CabinNumbers,5.0,11.0909090909
6,0.503163132017,CabinNumbers,12.5454545455,13.5454545455
7,nan,,nan,nan
8,nan,,nan,nan
9,nan,,nan,nan
10,nan,,nan,nan
11,0.683248598212,CabinNumbers,3.0,0.636363636364
12,0.661518374096,CabinNumbers,5.0,11.0909090909
13,0.507069510304,CabinE,0.0,0.181818181818
14,0.560192346416,YesMr,0.0,0.181818181818
15,nan,,nan,nan
16,nan,,nan,nan
17,nan,,nan,nan
18,nan,,nan,nan
19,nan,,nan,nan
20,nan,,nan,nan
21,nan,,nan,nan
22,nan,,nan,nan
23,0.799785666631,FamilySize,4.5,0.636363636364
24,nan,,nan,nan
25,0.683248598212,CabinNumbers,3.0,0.636363636364
26,0.661518374096,CabinNumbers,5.0,11.0909090909
27,0.503904508865,nTicketStrings,2.5,0.181818181818
28,1.0,ThisIsAnEndNode,nan,nan
29,0.737072261031,TicketDots,0.5,0.0909090909091
30,0.515571328991,Fare,0.25,0.136363636364
31,nan,,nan,nan
32,nan,,nan,nan
33,nan,,nan,nan
34,nan,,nan,nan
35,nan,,nan,nan
36,nan,,nan,nan
37,nan,,nan,nan
38,nan,,nan,nan
39,nan,,nan,nan
40,nan,,nan,nan
41,nan,,nan,nan
42,nan,,nan,nan
43,nan,,nan,nan
44,nan,,nan,nan
45,nan,,nan,nan
46,nan,,nan,nan
47,1.0,FamilySize,4.5,0.363636363636
48,0.632739488261,TicketNumber,565608.818182,281742.909091
49,nan,,nan,nan
50,nan,,nan,nan
51,0.799785666631,FamilySize,4.5,0.636363636364
52,nan,,nan,nan
53,0.683248598212,CabinNumbers,3.0,0.636363636364
54,0.661518374096,CabinNumbers,5.0,11.0909090909
55,0.504554698045,YesRev,0.0,0.181818181818
56,0.599117505133,AgeGroup,0.25,0.0909090909091
57,nan,,nan,nan
58,nan,,nan,nan
59,0.76264669906,EmbarkIsQ,0.0,0.181818181818
60,nan,,nan,nan
61,0.533209170054,CabinG,0.0,0.181818181818
62,0.593159543767,FamilySize,1.5,0.454545454545
63,nan,,nan,nan
64,nan,,nan,nan
65,nan,,nan,nan
66,nan,,nan,nan
67,nan,,nan,nan
68,nan,,nan,nan
69,nan,,nan,nan
70,nan,,nan,nan
71,nan,,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,nan,,nan,nan
80,nan,,nan,nan
81,nan,,nan,nan
82,nan,,nan,nan
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
86,nan,,nan,nan
87,nan,,nan,nan
88,nan,,nan,nan
89,nan,,nan,nan
90,nan,,nan,nan
91,nan,,nan,nan
92,nan,,nan,nan
93,nan,,nan,nan
94,nan,,nan,nan
95,1.0,ThisIsAnEndNode,nan,nan
96,1.0,ThisIsAnEndNode,nan,nan
97,0.656297056803,TicketNumber,348058.454545,34593.5454545
