"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,2.6721110391e-09,0.0129908382254,3.42810886812e-09,0.0129908382254
253,0,1,2.74275116524e-05,2.56862815705e-08,2.74300568048e-05,2.56862815705e-08
252,0,1,1.06519493552e-05,2.85049902978e-07,1.06623635781e-05,2.85049902978e-07
251,0,0,1.50340271253e-06,1.79518105727e-05,1.53444125845e-06,1.79518105727e-05
250,0,1,4.24644912227e-06,3.2068519464e-06,4.28906190845e-06,3.2068519464e-06
249,0,0,5.82250616146e-07,7.17366059065e-06,7.49892729894e-07,7.17366059065e-06
248,0,nan,2.02759662975e-05,nan,2.02759662975e-05,nan
123,0,nan,1.64570008861e-06,nan,2.00466761969e-06,nan
246,0,1,2.13999939546e-06,3.64167350981e-05,2.31436185871e-06,3.64167350981e-05
245,1,0,9.89668476245e-07,3.68309495597e-06,1.21516745744e-06,3.68309495597e-06
244,0,nan,1.04100700408e-05,nan,1.04100700408e-05,nan
121,1,nan,1.93881748944e-06,nan,2.57617824621e-06,nan
120,0,nan,2.94235037518e-05,nan,2.94235037518e-05,nan
59,1,nan,4.15153753335e-06,nan,5.95300347397e-06,nan
238,0,1,2.85586210083e-06,0.000416151256007,3.5693162379e-06,0.000416151256007
237,1,0,6.31928773898e-06,5.12874554571e-06,6.40662090636e-06,5.12874554571e-06
236,0,nan,1.44961237738e-05,nan,1.44961237738e-05,nan
117,1,nan,1.14457310731e-05,nan,1.16925735793e-05,nan
116,0,nan,4.09725151293e-05,nan,4.09725151293e-05,nan
57,1,nan,2.24228457474e-05,nan,2.3120532831e-05,nan
56,0,nan,0.00011580661301,nan,0.00011580661301,nan
27,1,nan,4.80134340813e-05,nan,4.99854091439e-05,nan
12,nan,1,nan,0.000215686959272,nan,0.000299170129274
25,1,nan,0.0142150998913,nan,0.0142150998913,nan
206,1,0,0.00130951931903,0.00232964290826,0.00130977384131,0.00232964290826
205,0,nan,0.00114329660461,nan,0.00114329660461,nan
204,0,1,3.79901457646e-05,0.000609917632479,3.79901457646e-05,0.000793443210045
203,0,nan,0.000137147530585,nan,0.000137147530585,nan
100,nan,0,nan,0.000205679839189,nan,0.00100651892988
99,0,nan,0.0145993702036,nan,0.0145993702036,nan
198,0,nan,0.00275609375452,nan,0.00275609375452,nan
197,1,0,0.00463524848449,0.0084238122347,0.00490067344148,0.0132027139435
97,nan,0,nan,0.000794003850657,nan,0.000873570328701
195,0,1,0.0126333377774,0.00202801433502,0.0126333377774,0.00363190230582
96,0,nan,0.00633652510415,nan,0.00633652510415,nan
192,0,1,0.00314280197431,0.00713322245448,0.00560816886278,0.00828052996732
191,0,0,0.229581090643,0.00259122024191,0.431649541852,0.00259122024191
10,0,nan,0.00373620510727,nan,0.00373620510727,nan
42,nan,1,nan,0.00215743289009,nan,0.00390353845544
84,nan,1,nan,0.000967238694047,nan,0.00178832243451
169,1,nan,0.00270750755959,nan,0.00270750755959,nan
41,1,nan,0.00255674007034,nan,0.00347982179099,nan
19,1,nan,0.0548307307894,nan,0.0548307307894,nan
38,1,nan,0.00177677659839,nan,0.00177677659839,nan
18,0,nan,0.00112878070868,nan,0.00114697428672,nan
36,nan,1,nan,0.00197160481685,nan,0.00319566484228
73,1,nan,0.00156414135748,nan,0.00156414135748,nan
72,1,nan,0.00543540176767,nan,0.00543540176767,nan
35,1,nan,0.00122605444369,nan,0.00198419174534,nan
16,1,nan,0.00451905976181,nan,0.00451905976181,nan
134,0,0,0.00267322438294,0.00637061611046,0.00463292596783,0.00637061611046
133,0,1,0.0465706839613,0.00793165817865,0.0812561150077,0.00793165817865
132,1,0,0.00149371655041,0.00979793887154,0.00149371655041,0.0161343523752
131,1,0,0.0189315882239,0.00208848969601,0.0232147164502,0.00393342337966
130,1,1,0.00529529488996,0.00415370749116,0.0103639179065,0.00415370749116
129,1,0,0.00167286841276,0.00354877097213,0.00167286841276,0.00650303166726
128,1,0,0.00341781475181,0.00240121380164,0.00610053365796,0.00319944924858
127,1,1,0.0109162784303,0.00964878530123,0.0111702437717,0.0182419692857
