"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,1.81740695784e-09,0.0143408396652,2.33871702816e-09,0.0164086144309
253,0,1,1.30802713676e-05,1.70670605028e-08,1.30824056067e-05,1.70670605028e-08
252,0,1,5.08624244913e-06,1.91078437402e-07,5.09497530186e-06,1.91078437402e-07
251,0,0,1.22949376037e-06,8.06025484507e-06,1.25174967429e-06,8.06025484507e-06
250,0,1,2.05332998662e-06,2.16273750691e-06,2.0890629637e-06,2.16273750691e-06
249,0,0,4.76168822602e-07,3.2741280951e-06,5.8855934614e-07,3.2741280951e-06
248,0,nan,9.25414717789e-06,nan,9.25414717789e-06,nan
123,0,nan,1.34586559777e-06,nan,1.60326008052e-06,nan
246,0,1,1.13684080637e-06,2.46603353689e-05,1.28305255319e-06,2.46603353689e-05
245,1,0,6.19241960098e-07,1.89196394283e-06,8.03656680145e-07,1.89196394283e-06
244,0,nan,5.34753444997e-06,nan,5.34753444997e-06,nan
121,1,nan,1.29982083745e-06,nan,1.82105913708e-06,nan
120,0,nan,1.51145188586e-05,nan,1.51145188586e-05,nan
59,1,nan,2.97682314835e-06,nan,4.45007520188e-06,nan
238,0,1,1.83807954744e-06,0.000282570041855,2.43634693659e-06,0.000282570041855
237,1,0,3.72480087645e-06,3.28573184902e-06,3.79622258101e-06,3.28573184902e-06
236,0,nan,9.28694456501e-06,nan,9.28694456501e-06,nan
117,1,nan,7.16166788635e-06,nan,7.36353749759e-06,nan
116,0,nan,2.62490499276e-05,nan,2.62490499276e-05,nan
57,1,nan,1.50327105548e-05,nan,1.56032841668e-05,nan
56,0,nan,7.41915295473e-05,nan,7.41915295473e-05,nan
27,1,nan,3.44276068462e-05,nan,3.60403025097e-05,nan
54,1,nan,0.000689678719544,nan,0.000689678719544,nan
26,1,nan,0.000113175092336,nan,0.000153203779064,nan
25,1,nan,0.0121150889638,nan,0.0121150889638,nan
102,nan,1,nan,0.00178309610752,nan,0.00317053434185
205,0,nan,0.00104706565833,nan,0.00104706565833,nan
101,0,nan,0.00249335041061,nan,0.00249335041061,nan
100,nan,0,nan,0.000195360712017,nan,0.00093931569662
99,0,nan,0.0127571499059,nan,0.0127571499059,nan
198,0,nan,0.00272471451469,nan,0.00272471451469,nan
197,1,0,0.00467469101095,0.0072736795368,0.00575220637535,0.012288504736
196,0,nan,0.00748658824282,nan,0.00748658824282,nan
195,0,0,0.00315951519595,0.00173751949812,0.00315951519595,0.00182622309523
194,1,0,0.00144029957966,0.0227445959877,0.0016642047465,0.0335047332347
193,0,1,0.000388753095216,0.00139010480913,0.000584308303563,0.00145866494844
192,0,0,0.00035986137794,0.00039431628855,0.00035986137794,0.000427824101872
191,1,0,0.215417444748,0.00049283946743,0.429899605359,0.00049283946743
10,nan,0,nan,0.00207248662381,nan,0.00329565536243
21,nan,0,nan,0.00103623825989,nan,0.00164782076947
43,nan,0,nan,0.000518116603957,nan,0.000823906928886
87,nan,0,nan,0.000259057038996,nan,0.000411951736531
175,0,0,0.00595136281595,0.000187117017766,0.00595136281595,0.00034001078545
20,0,nan,0.00430753407503,nan,0.00430753407503,nan
40,1,nan,0.00570409596411,nan,0.00570409596411,nan
162,1,1,0.000302457015711,0.00444187707153,0.000591881928349,0.00537927856486
161,0,1,0.00306622936515,0.00223701850491,0.00533393415865,0.00404704115254
160,0,0,0.0185040418108,0.00360889816729,0.0341184969359,0.00360889816729
159,0,1,0.0400569825611,0.00743212917632,0.0800638821617,0.0111642446332
78,nan,0,nan,0.00295081813987,nan,0.00515069243959
157,1,0,0.0018835773898,0.000214896777817,0.0018835773898,0.000374704760585
156,0,0,0.00137464821465,0.00287200742882,0.00151290212452,0.0044558869864
155,1,0,0.00152212336015,0.00326126610969,0.00152212336015,0.0043881948607
37,1,nan,0.00251037836285,nan,0.00251037836285,nan
17,nan,0,nan,0.000865645022973,nan,0.00140317011986
35,nan,1,nan,4.77367305579e-05,nan,6.00303145e-05
71,1,nan,0.00288603926047,nan,0.00288603926047,nan
34,1,nan,0.00106220565307,nan,0.00106220565307,nan
68,nan,0,nan,0.000747442955735,nan,0.000909866488235
137,1,0,0.000270768713197,5.90363769984e-05,0.000270768713197,7.98932038497e-05
67,nan,0,nan,0.000273123851759,nan,0.00038531670475
135,1,nan,0.000770882850882,nan,0.000770882850882,nan
66,nan,0,nan,0.000134249419829,nan,0.00015473053148
133,1,0,0.000328758354164,6.82730196104e-05,0.000328758354164,0.000120278832906
65,1,nan,0.000605043950687,nan,0.000605043950687,nan
130,1,nan,0.0168737319092,nan,0.0168737319092,nan
129,0,1,0.00514951238088,0.00892977170867,0.00786336616405,0.00895596546752
128,0,1,0.00210264520305,0.00352722357028,0.00369271607437,0.00352722357028
127,1,nan,0.0558913787921,nan,0.0558913787921,nan
