"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.504573535136,Fare,-0.75,0.181818181818
1,1.0,ThisIsAnEndNode,nan,nan
2,0.503580978939,Pclass,2.5,0.181818181818
3,nan,,nan,nan
4,nan,,nan,nan
5,0.534610014215,Gender,0.0,0.181818181818
6,0.50256726345,FamilySize,7.5,0.909090909091
7,nan,,nan,nan
8,nan,,nan,nan
9,nan,,nan,nan
10,nan,,nan,nan
11,0.679465799708,AgeGroup,0.25,0.181818181818
12,0.511532817173,Fare,0.25,0.136363636364
13,0.501345805542,YesMiss,0.0,0.181818181818
14,0.634764850561,Fare,0.25,0.0909090909091
15,nan,,nan,nan
16,nan,,nan,nan
17,nan,,nan,nan
18,nan,,nan,nan
19,nan,,nan,nan
20,nan,,nan,nan
21,nan,,nan,nan
22,nan,,nan,nan
23,0.599408015809,AgeGroup,-0.25,0.0909090909091
24,0.869602270047,TicketDots,0.5,0.0909090909091
25,0.513720559174,YesRev,0.0,0.181818181818
26,0.589636078711,TicketNumber,42731.3636364,10152.0909091
27,0.501681370531,FamilySize,4.5,0.636363636364
28,0.520680709127,AgeGroup,0.25,0.136363636364
29,0.563442449985,AgeGroup,-0.75,0.136363636364
30,1.0,ThisIsAnEndNode,nan,nan
31,nan,,nan,nan
32,nan,,nan,nan
33,nan,,nan,nan
34,nan,,nan,nan
35,nan,,nan,nan
36,nan,,nan,nan
37,nan,,nan,nan
38,nan,,nan,nan
39,nan,,nan,nan
40,nan,,nan,nan
41,nan,,nan,nan
42,nan,,nan,nan
43,nan,,nan,nan
44,nan,,nan,nan
45,nan,,nan,nan
46,nan,,nan,nan
47,0.9385348764,CabinC,0.0,0.181818181818
48,0.565923225046,Parch,0.5,0.272727272727
49,0.914725177077,CabinC,0.0,0.181818181818
50,nan,,nan,nan
51,0.515047516906,CabinB,0.0,0.181818181818
52,1.0,ThisIsAnEndNode,nan,nan
53,0.549326911772,FamilySize,1.5,0.454545454545
54,0.956362837734,YesMr,0.0,0.181818181818
55,0.503798410126,YesMaster,0.0,0.181818181818
56,0.579761650755,FamilySize,4.5,0.363636363636
57,0.510111881003,TicketDashes,1.5,0.181818181818
58,1.0,ThisIsAnEndNode,nan,nan
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,nan,,nan,nan
64,nan,,nan,nan
65,nan,,nan,nan
66,nan,,nan,nan
67,nan,,nan,nan
68,nan,,nan,nan
69,nan,,nan,nan
70,nan,,nan,nan
71,nan,,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,nan,,nan,nan
80,nan,,nan,nan
81,nan,,nan,nan
82,nan,,nan,nan
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
86,nan,,nan,nan
87,nan,,nan,nan
88,nan,,nan,nan
89,nan,,nan,nan
90,nan,,nan,nan
91,nan,,nan,nan
92,nan,,nan,nan
93,nan,,nan,nan
94,nan,,nan,nan
95,1.0,ThisIsAnEndNode,nan,nan
96,nan,,nan,nan
97,0.634231177676,Pclass,1.5,0.0909090909091
98,0.851654981601,Fare,0.75,0.136363636364
99,1.0,ThisIsAnEndNode,nan,nan
100,0.840271302874,CabinNumbers,49.0909090909,8.54545454545
101,nan,,nan,nan
102,nan,,nan,nan
103,0.518275667161,TicketNumber,45576.0909091,22786.5454545
104,nan,,nan,nan
105,nan,,nan,nan
106,nan,,nan,nan
107,0.781519741057,CabinNumbers,47.5,9.27272727273
108,0.550901210619,TicketNumber,8151.72727273,3014.36363636
109,1.0,ThisIsAnEndNode,nan,nan
110,0.959150394076,CabinNumbers,69.6363636364,10.0909090909
111,0.502020420398,CabinNumbers,24.0,11.0909090909
112,0.995812076546,AgeGroup,-0.25,0.0909090909091
113,nan,,nan,nan
114,0.655197566982,TicketNumber,347079.5,281741.0
115,0.507792100532,Parch,1.5,0.181818181818
116,1.0,ThisIsAnEndNode,nan,nan
117,nan,,nan,nan
118,nan,,nan,nan
119,nan,,nan,nan
120,nan,,nan,nan
121,nan,,nan,nan
122,nan,,nan,nan
123,nan,,nan,nan
124,nan,,nan,nan
125,nan,,nan,nan
126,nan,,nan,nan
127,nan,,nan,nan
128,nan,,nan,nan
129,nan,,nan,nan
130,nan,,nan,nan
131,nan,,nan,nan
132,nan,,nan,nan
133,nan,,nan,nan
134,nan,,nan,nan
135,nan,,nan,nan
136,nan,,nan,nan
137,nan,,nan,nan
138,nan,,nan,nan
139,nan,,nan,nan
140,nan,,nan,nan
141,nan,,nan,nan
142,nan,,nan,nan
143,nan,,nan,nan
144,nan,,nan,nan
145,nan,,nan,nan
146,nan,,nan,nan
147,nan,,nan,nan
148,nan,,nan,nan
149,nan,,nan,nan
150,nan,,nan,nan
151,nan,,nan,nan
152,nan,,nan,nan
153,nan,,nan,nan
154,nan,,nan,nan
155,nan,,nan,nan
156,nan,,nan,nan
157,nan,,nan,nan
158,nan,,nan,nan
159,nan,,nan,nan
160,nan,,nan,nan
161,nan,,nan,nan
162,nan,,nan,nan
163,nan,,nan,nan
164,nan,,nan,nan
165,nan,,nan,nan
166,nan,,nan,nan
167,nan,,nan,nan
168,nan,,nan,nan
169,nan,,nan,nan
170,nan,,nan,nan
171,nan,,nan,nan
172,nan,,nan,nan
173,nan,,nan,nan
174,nan,,nan,nan
175,nan,,nan,nan
176,nan,,nan,nan
177,nan,,nan,nan
178,nan,,nan,nan
179,nan,,nan,nan
180,nan,,nan,nan
181,nan,,nan,nan
182,nan,,nan,nan
183,nan,,nan,nan
184,nan,,nan,nan
185,nan,,nan,nan
186,nan,,nan,nan
187,nan,,nan,nan
188,nan,,nan,nan
189,nan,,nan,nan
190,nan,,nan,nan
191,nan,,nan,nan
192,nan,,nan,nan
193,nan,,nan,nan
194,nan,,nan,nan
195,1.0,ThisIsAnEndNode,nan,nan
196,0.617567620579,CabinNumbers,-0.5,9.27272727273
197,1.0,ThisIsAnEndNode,nan,nan
198,nan,,nan,nan
199,nan,,nan,nan
200,nan,,nan,nan
201,nan,,nan,nan
202,0.838800397559,CabinNumbers,52.3636363636,7.36363636364
203,nan,,nan,nan
204,nan,,nan,nan
205,nan,,nan,nan
206,nan,,nan,nan
207,0.652152018168,TicketNumber,3363.36363636,3360.36363636
208,0.561387091789,TicketNumber,45131.3636364,20552.3636364
209,nan,,nan,nan
210,nan,,nan,nan
211,nan,,nan,nan
212,nan,,nan,nan
213,nan,,nan,nan
214,nan,,nan,nan
215,0.85912046573,AgeGroup,0.25,0.136363636364
216,0.525603285849,CabinB,0.0,0.181818181818
217,1.0,ThisIsAnEndNode,nan,nan
218,0.555603286634,TicketNumber,19164.4545455,2686.09090909
219,nan,,nan,nan
220,nan,,nan,nan
221,1.0,ThisIsAnEndNode,nan,nan
222,nan,,nan,nan
223,0.501087487342,CabinNumbers,2.5,1.0
224,nan,,nan,nan
225,1.0,ThisIsAnEndNode,nan,nan
226,nan,,nan,nan
227,nan,,nan,nan
228,nan,,nan,nan
229,0.584895579559,TicketNumber,347079.5,34591.6363636
230,0.682806896012,TicketNumber,347079.5,250383.454545
231,0.504549038495,EmbarkIsS,0.0,0.181818181818
232,0.724003614101,FamilySize,6.5,0.454545454545
233,nan,,nan,nan
234,nan,,nan,nan
235,nan,,nan,nan
236,nan,,nan,nan
237,nan,,nan,nan
238,nan,,nan,nan
239,nan,,nan,nan
240,nan,,nan,nan
241,nan,,nan,nan
242,nan,,nan,nan
243,nan,,nan,nan
244,nan,,nan,nan
245,nan,,nan,nan
246,nan,,nan,nan
247,nan,,nan,nan
248,nan,,nan,nan
249,nan,,nan,nan
250,nan,,nan,nan
251,nan,,nan,nan
252,nan,,nan,nan
253,nan,,nan,nan
254,nan,,nan,nan
