"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
14,0,nan,0.013261036682,nan,0.013261036682,nan
28,nan,0,nan,0.00431849837328,nan,0.0089038514927
27,nan,1,nan,0.00231685537408,nan,0.0042370746453
226,0,nan,0.00925999729318,nan,0.00925999729318,nan
112,0,nan,0.000386929622728,nan,0.000473515487357,nan
55,0,nan,0.00224016039724,nan,0.00371360715637,nan
110,nan,1,nan,0.0078521251732,nan,0.0102694985347
221,0,nan,0.00492239473651,nan,0.00492239473651,nan
220,0,0,0.00148334956386,0.00247286177378,0.00148334956386,0.00480884765134
219,0,0,0.0175957271944,0.0066072802463,0.0175957271944,0.00675044772832
53,1,nan,0.00260155279295,nan,0.00260155279295,nan
214,0,0,2.49947071774e-06,0.0046353400783,4.10513306482e-06,0.0046353400783
213,1,0,0.000189513833778,0.00136583193551,0.000365961498182,0.00136583193551
212,0,nan,0.00176861117141,nan,0.00176861117141,nan
211,1,0,0.00581972345303,3.14278939502e-05,0.0113643793528,3.14278939502e-05
210,0,0,0.000921968251265,0.00207454783343,0.00150011758756,0.00207454783343
209,1,0,0.00780668083896,0.000728133305502,0.0148620031076,0.000728133305502
208,1,0,0.0120402770514,0.00445746212571,0.0120402770514,0.00601305873016
207,0,1,0.0209112702559,0.177551932775,0.029601167163,0.344634074588
11,0,nan,0.0106296759245,nan,0.0106296759245,nan
10,0,nan,0.00480603183233,nan,0.00480603183233,nan
42,0,nan,0.00554617263754,nan,0.00554617263754,nan
84,nan,1,nan,0.0031304450357,nan,0.00449529320483
169,1,0,0.00440380258687,0.00414786579521,0.00721300473473,0.0045034356164
83,0,nan,0.00464656422531,nan,0.00464656422531,nan
40,0,nan,0.00297648402568,nan,0.00297648402568,nan
162,1,0,0.0028548478719,0.00288287400345,0.0028548478719,0.00559485662065
161,1,1,0.00258848012644,0.000619474646631,0.00495106532759,0.000701903990077
79,nan,1,nan,0.00437928502507,nan,0.00571408045261
159,0,1,0.0540411265429,0.00235493419259,0.107226560871,0.00364413124028
78,nan,0,nan,0.00577703839162,nan,0.00751979137391
157,0,1,0.00389417262565,0.00254843438465,0.00750048893687,0.00254843438465
77,nan,0,nan,0.000749768227859,nan,0.00102752410883
155,1,nan,0.000161315478992,nan,0.000161315478992,nan
37,1,nan,0.0040542802475,nan,0.0040542802475,nan
17,nan,0,nan,0.00105981879838,nan,0.0016135732074
35,nan,1,nan,6.94620606879e-05,nan,8.45132317978e-05
71,1,nan,0.00377177421221,nan,0.00377177421221,nan
142,1,nan,0.000196829034764,nan,0.000196829034764,nan
141,1,0,0.000209142565544,0.00075641316383,0.000262705017472,0.000925484638542
69,nan,0,nan,0.000138387166571,nan,0.000228421031496
139,1,nan,0.000642357038309,nan,0.000642357038309,nan
33,nan,0,nan,0.00182309663141,nan,0.00229086519582
136,1,1,0.000688910707957,0.000408703991544,0.000688910707957,0.000804466315934
135,1,1,0.000772874898337,0.00774918250207,0.000889621860792,0.00774918250207
66,nan,0,nan,0.00170603961117,nan,0.00267899403065
133,1,nan,0.00615311808414,nan,0.00615311808414,nan
65,1,nan,0.0515325364676,nan,0.0515325364676,nan
130,1,nan,0.00241161028613,nan,0.00241161028613,nan
64,0,nan,0.00365070054517,nan,0.00376241816936,nan
128,1,1,0.0017485997837,0.0134151061729,0.00209700819079,0.0134151061729
127,1,1,0.00685754045565,0.00838267009262,0.00685754045565,0.0132093196571
