"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.515961396664,Gender,0.0,0.181818181818
1,0.610050435978,Pclass,2.5,0.181818181818
2,0.508354906094,FamilySize,4.5,0.909090909091
3,0.764913817331,TicketNumber,227917.363636,22737.6363636
4,0.519405301331,AgeGroup,0.25,0.136363636364
5,0.514453734883,YesMaster,0.0,0.181818181818
6,0.732949930228,FamilySize,4.5,0.636363636364
7,0.769443371918,TicketNumber,113361.909091,22564.1818182
8,0.68856527688,Parch,0.5,0.181818181818
9,0.512232721319,FamilySize,4.5,0.909090909091
10,0.657875276032,FamilySize,6.5,0.636363636364
11,0.508342245931,TicketDashes,1.5,0.363636363636
12,0.98968257352,SibSp,1.5,0.272727272727
13,0.833992834802,TicketNumber,74205.5,31616.9090909
14,0.732949930228,FamilySize,4.5,0.636363636364
15,0.815227058256,CabinC,0.0,0.181818181818
16,0.652594641359,TicketNumber,236147.454545,12599.5454545
17,0.659818460074,TicketNumber,243275.272727,2459.90909091
18,1.0,ThisIsAnEndNode,nan,nan
19,0.512659353897,TicketDashes,1.5,0.181818181818
20,0.720885940356,EmbarkIsS,0.0,0.181818181818
21,0.64457987632,Parch,4.5,0.454545454545
22,nan,,nan,nan
23,0.505570371874,YesRev,0.0,0.181818181818
24,0.7007740815,AgeGroup,0.25,0.136363636364
25,1.0,ThisIsAnEndNode,nan,nan
26,nan,,nan,nan
27,0.731697594777,TicketNumber,3224.0,2957.09090909
28,nan,,nan,nan
29,0.833992834802,TicketNumber,74205.5,31616.9090909
30,0.732949930228,FamilySize,4.5,0.636363636364
31,0.892124985937,Pclass,1.5,0.0909090909091
32,0.696698639318,FamilySize,3.5,0.454545454545
33,0.726327531458,SibSp,0.5,0.181818181818
34,0.701331460029,TicketNumber,242705.0,2014.0
35,0.763034281245,AgeGroup,0.25,0.0454545454545
36,0.534259161355,TicketNumber,248730.0,582.090909091
37,nan,,nan,nan
38,nan,,nan,nan
39,0.50791613416,FamilySize,4.5,0.363636363636
40,1.0,ThisIsAnEndNode,nan,nan
41,1.0,ThisIsAnEndNode,nan,nan
42,0.912180554197,TicketNumber,348498.5,281739.727273
43,0.725391973915,FamilySize,1.5,0.454545454545
44,nan,,nan,nan
45,nan,,nan,nan
46,nan,,nan,nan
47,0.504284170598,AgeGroup,-0.25,0.136363636364
48,1.0,ThisIsAnEndNode,nan,nan
49,1.0,ThisIsAnEndNode,nan,nan
50,0.615445861403,FamilySize,1.5,0.272727272727
51,nan,,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,nan,,nan,nan
56,0.731697594777,TicketNumber,3224.0,2957.09090909
57,nan,,nan,nan
58,nan,,nan,nan
59,0.731697594777,TicketNumber,3224.0,2957.09090909
60,nan,,nan,nan
61,0.833992834802,TicketNumber,74205.5,31616.9090909
