"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
14,0,nan,0.00571216873258,nan,0.00571216873258,nan
238,1,1,6.53529233038e-05,0.000187399999016,0.000115964464648,0.000219459223424
237,1,0,6.53542970692e-05,3.20585505144e-05,0.000115966902304,3.20585505144e-05
236,0,nan,6.41164271491e-05,nan,6.41164271491e-05,nan
117,1,nan,0.000130709967933,nan,0.000231936242316,nan
116,0,nan,0.000128231506553,nan,0.000128231506553,nan
57,1,nan,0.000261422683482,nan,0.000463877360098,nan
27,0,nan,0.000290156234386,nan,0.000290156234386,nan
26,0,nan,0.00408425008097,nan,0.00408425008097,nan
106,0,nan,0.000260199416655,nan,0.000260199416655,nan
212,1,0,2.20007117073e-05,0.0159690068859,3.87902266726e-05,0.0241718395534
211,0,0,0.00694819078899,0.00151332945481,0.0133980657437,0.00151332945481
210,0,0,0.00309443832799,0.000526461171402,0.00379971413612,0.000938158319257
209,1,0,0.00315865446038,0.00737071062135,0.00491274340136,0.0132296829944
208,1,0,0.0166995554699,0.00541550371417,0.0312713933481,0.007530098114
207,0,1,0.16717025103,0.00393440809062,0.308542020837,0.00527278835981
102,nan,0,nan,0.00189597504935,nan,0.00302676823864
205,1,0,0.00369354194766,0.00315687857794,0.00436838772137,0.00544880075469
204,0,nan,0.00683034579219,nan,0.00683034579219,nan
101,0,nan,0.00433980430134,nan,0.00564384325336,nan
100,0,nan,0.00286656909021,nan,0.00286656909021,nan
200,1,1,0.0059915162339,0.0028898410589,0.010864917952,0.00450094872964
199,0,1,0.0614476433626,0.000744685513274,0.121727265241,0.000744685513274
198,1,0,0.000127572978601,0.0109207498218,0.000127572978601,0.0182499809004
197,1,nan,0.00203298620037,nan,0.00203298620037,nan
97,nan,0,nan,0.000775544731783,nan,0.00117997529157
195,1,1,0.00187413806569,4.22687763151e-05,0.00187413806569,5.32827878417e-05
194,1,nan,0.000622569293139,nan,0.000622569293139,nan
193,1,0,0.000649011161126,0.00101891675203,0.000649011161126,0.00144629504321
192,1,1,0.000337356768755,0.00032559662007,0.000337356768755,0.000509490286749
191,1,0,0.0225676368422,0.00190947490368,0.0225908984148,0.00327083404979
46,1,nan,0.00291173901677,nan,0.00291173901677,nan
186,0,0,0.00100403125387,0.000874818256371,0.00100403125387,0.00106363344089
185,0,0,0.00226903520659,0.000586816466649,0.00226903520659,0.000716094955486
184,0,1,0.00554545186332,0.00318450948086,0.00805106692014,0.00414961110297
183,0,nan,0.00213164443169,nan,0.00213164443169,nan
44,nan,0,nan,0.00363808881177,nan,0.00587921980361
180,1,1,0.000919862215475,0.0105450155419,0.00113085153865,0.0105450155419
89,1,nan,0.0038024080024,nan,0.00593651600103,nan
178,1,0,0.0237265945718,0.00971225120865,0.0409318108165,0.012177739336
177,1,0,0.0133022137627,0.00126703221622,0.0178937528326,0.00126703221622
87,0,nan,0.00325611325006,nan,0.00325611325006,nan
174,1,nan,0.00166038415793,nan,0.00166038415793,nan
173,1,0,0.00482910751644,0.00137728149678,0.00631694577047,0.00216312395556
85,0,nan,0.00136410335256,nan,0.00136410335256,nan
41,0,nan,0.00286840504996,nan,0.00286840504996,nan
19,nan,1,nan,0.00017555545947,nan,0.000245932553215
80,nan,0,nan,0.000773301476382,nan,0.00114976049354
79,0,nan,0.00178956534753,nan,0.00178956534753,nan
38,1,nan,0.00886012231474,nan,0.00886012231474,nan
18,0,nan,0.00116549626581,nan,0.0017388700343,nan
17,nan,0,nan,0.00471273783531,nan,0.00583973884819
7,1,nan,0.0365189592726,nan,0.0365189592726,nan
