"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,3.16087855535e-09,0.01432062393,5.51082148445e-09,0.01616761607
253,0,1,2.31890046786e-05,3.08563491785e-08,2.31915436985e-05,3.08563491785e-08
252,0,1,9.07280940571e-06,3.37175215637e-07,9.08319853547e-06,3.37175215637e-07
251,0,0,1.5807982407e-06,1.49902007565e-05,1.61945859863e-06,1.49902007565e-05
250,0,1,3.89013314312e-06,3.75238892489e-06,3.93264325379e-06,3.75238892489e-06
249,0,0,6.12225015944e-07,6.49289419587e-06,8.36983192396e-07,6.49289419587e-06
248,0,nan,1.83518166528e-05,nan,1.83518166528e-05,nan
123,0,nan,1.73042111945e-06,nan,2.17753656332e-06,nan
246,0,1,3.04649979073e-06,4.22977344535e-05,3.22044212761e-06,4.22977344535e-05
245,1,0,1.41715553382e-06,5.3271604906e-06,1.65426325604e-06,5.3271604906e-06
244,0,nan,1.50569329569e-05,nan,1.50569329569e-05,nan
121,1,nan,2.59937717114e-06,nan,3.26954941082e-06,nan
120,0,nan,4.25576121592e-05,nan,4.25576121592e-05,nan
59,1,nan,5.17098730744e-06,nan,7.06519314189e-06,nan
238,0,1,7.48080098825e-06,0.000480965762802,8.19253605751e-06,0.000480965762802
237,1,0,9.51667718264e-06,1.35714520443e-05,9.60850628219e-06,1.35714520443e-05
236,0,nan,3.83589801582e-05,nan,3.83589801582e-05,nan
117,1,nan,1.63897118259e-05,nan,1.66492618428e-05,nan
116,0,nan,0.000108419596811,nan,0.000108419596811,nan
57,1,nan,3.00623620663e-05,nan,3.07959662463e-05,nan
56,0,nan,0.000306442166192,nan,0.000306442166192,nan
27,1,nan,5.98035923382e-05,nan,6.18770851446e-05,nan
12,nan,1,nan,0.00107884794855,nan,0.00108874393059
25,1,nan,0.0119250272046,nan,0.0119250272046,nan
206,0,nan,0.00146018142543,nan,0.00146018142543,nan
205,1,0,0.000474314465695,0.0012439438318,0.000807899092074,0.0012439438318
204,0,nan,0.00189971869935,nan,0.00189971869935,nan
203,1,0,0.005203556704,0.00141929893851,0.00668000886009,0.00141929893851
49,0,nan,0.0117097178853,nan,0.0117097178853,nan
48,nan,1,nan,0.00494646475179,nan,0.00686227617185
97,0,nan,0.0160466187498,nan,0.0160466187498,nan
96,0,nan,0.00338832175718,nan,0.00338832175718,nan
192,1,0,0.209997824011,0.0179440833669,0.411194474951,0.0277325975974
191,0,1,0.00830706958981,0.00428590022967,0.00830706958981,0.00693833742655
22,nan,1,nan,0.00214241555156,nan,0.00242374762748
92,0,nan,0.00132070867403,nan,0.00132070867403,nan
45,1,nan,7.77372381544e-05,nan,0.000112191590532,nan
182,0,0,9.17366407493e-09,0.00492046788049,1.51825239079e-08,0.00492046788049
181,0,0,5.13725188196e-07,2.03921004202e-05,8.50221338842e-07,2.03921004202e-05
180,0,nan,2.07562450705e-05,nan,2.07562450705e-05,nan
89,0,nan,2.92823357272e-05,nan,4.8462616314e-05,nan
88,nan,0,nan,0.000998896266001,nan,0.00190828595925
177,0,nan,0.00048829736897,nan,0.00048829736897,nan
176,0,1,3.59433567114e-05,0.000454726180455,3.59433567114e-05,0.000880861962472
175,0,0,0.00157099421764,0.000452446638444,0.00221338046544,0.000452446638444
20,nan,0,nan,0.00200542533574,nan,0.00391368632905
41,nan,0,nan,0.00100270792654,nan,0.00195683529434
83,nan,0,nan,0.000501351592625,nan,0.000978413712108
167,0,1,0.00459135447527,0.000477058990665,0.00459135447527,0.000831459598675
40,1,nan,0.00438267732665,nan,0.00438267732665,nan
162,1,1,0.000325122154536,0.00254393521869,0.000578714250571,0.00254393521869
161,0,1,0.00243663086296,0.00253479247809,0.00428399007507,0.00431046745338
160,1,0,0.00823579353705,0.0178770321574,0.00823579353705,0.0339186018314
159,0,1,0.0466344053742,0.0087795353452,0.0747207457883,0.0103420621132
78,nan,0,nan,0.00568164160903,nan,0.00755961749345
156,0,1,0.000676899849029,0.00459660228449,0.00116013065072,0.00459660228449
155,0,1,0.00320832417747,0.00176923958378,0.00395821927059,0.00176923958378
37,nan,0,nan,0.000360978402978,nan,0.00066694126297
75,nan,0,nan,0.000179504958962,nan,0.000294753436942
151,1,0,0.000186084893071,0.000177557826529,0.000186084893071,0.000219679767531
36,nan,0,nan,0.000510137289776,nan,0.000953242560878
73,nan,0,nan,0.000253577517449,nan,0.000415984285092
147,1,0,0.000198851400693,0.000250629928349,0.000198851400693,0.000307306683386
35,nan,1,nan,6.44700602912e-05,nan,7.88754248714e-05
71,1,nan,0.00398467383052,nan,0.00398467383052,nan
70,1,nan,0.000231632141617,nan,0.000231632141617,nan
140,0,1,0.00050126085558,0.000397346997969,0.000601672640772,0.000732300543883
139,0,1,0.000189034551239,0.000118922310873,0.000263017726636,0.000118922310873
68,nan,0,nan,6.30689362525e-05,nan,0.000114676673809
137,1,0,4.11194062896e-05,6.23358219334e-05,4.11194062896e-05,8.16342642592e-05
67,nan,1,nan,1.37488009512e-05,nan,1.55297548995e-05
135,1,nan,0.00197925782279,nan,0.00197925782279,nan
134,0,1,0.000141263072431,0.000113622259774,0.000175867458906,0.000142078937432
133,1,0,4.72038533309e-05,4.96876130805e-05,4.72038533309e-05,7.04550592276e-05
132,1,0,7.72869656358e-06,8.42357976025e-06,7.72869656358e-06,1.06199135859e-05
131,1,1,0.00106455854797,2.34999277321e-06,0.00106455854797,2.46962146872e-06
130,1,1,0.00518672344185,0.0130394389494,0.00956760686763,0.0130394389494
129,1,nan,0.0710083832972,nan,0.0710083832972,nan
128,1,1,0.00121431345199,0.000207692794764,0.00121431345199,0.00023811689889
127,1,0,0.00967060419237,0.00198131663506,0.00967060419237,0.00350943911679
