"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
6,nan,1,nan,0.00373752994195,nan,0.00426412250219
28,nan,1,nan,0.00560552106403,nan,0.00980218825474
27,nan,1,nan,0.00303626195874,nan,0.00600560405704
55,nan,0,nan,0.00244695866614,nan,0.00456525497169
111,0,nan,0.0189991398627,nan,0.0189991398627,nan
26,1,nan,0.00160744282437,nan,0.00160744282437,nan
52,nan,1,nan,0.00276540892989,nan,0.00473571278803
105,0,nan,0.00337623816977,nan,0.00337623816977,nan
51,0,nan,0.00791538652499,nan,0.00791538652499,nan
102,0,nan,0.00414890076474,nan,0.00414890076474,nan
101,nan,0,nan,0.0026554394285,nan,0.00510251638039
203,0,0,0.00012185809357,0.00233028042511,0.000138073080747,0.00233028042511
49,1,nan,0.000214784265145,nan,0.000214784265145,nan
48,nan,1,nan,6.08062019165e-05,nan,8.07769061624e-05
97,1,nan,0.00914715703895,nan,0.00914715703895,nan
194,0,1,0.00223467690657,0.0066436792868,0.00328737441075,0.00769863486709
193,1,0,0.164762661514,0.0879596555739,0.3015617563,0.166615189805
192,0,nan,0.00331787781378,nan,0.00331787781378,nan
95,0,nan,0.00606237573194,nan,0.00866665996463,nan
22,0,nan,0.004250607896,nan,0.004250607896,nan
10,0,nan,0.00512182214513,nan,0.00796199360813,nan
20,0,nan,0.00324875489646,nan,0.00324875489646,nan
166,1,nan,0.00304412125049,nan,0.00304412125049,nan
165,1,0,0.00793766893034,0.00716988763608,0.0122777025179,0.0119743687349
164,0,0,0.0382055577252,0.00519698306039,0.0692400639173,0.00519698306039
81,1,nan,0.0051089375089,nan,0.00745312437649,nan
162,1,1,1.84364728135e-06,0.0194198048421,1.84364728135e-06,0.0366565495151
161,1,1,0.000103244247755,0.000173313505872,0.000103244247755,0.0002985595955
160,1,0,0.000136552918223,6.69943506163e-05,0.000197041194549,0.000106849822299
159,1,nan,0.00588492212206,nan,0.00588492212206,nan
18,nan,0,nan,0.00379917503319,nan,0.00547631769341
37,1,nan,0.00434123658377,nan,0.00434123658377,nan
17,1,nan,0.044986221268,nan,0.044986221268,nan
34,1,nan,0.00676547938537,nan,0.00676547938537,nan
68,1,nan,0.00363207598849,nan,0.00363207598849,nan
136,1,nan,0.00273260781142,nan,0.00273260781142,nan
135,1,1,0.0225341866928,0.00259478826571,0.0422540445607,0.00259478826571
15,1,nan,0.0120313333652,nan,0.0120313333652,nan
