"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,1.68200268765e-12,0.00856628586998,2.87617645902e-12,0.00856628586998
253,0,0,2.35799841369e-11,6.57944547252e-07,2.35799841369e-11,6.58038739402e-07
252,0,0,6.71779217131e-07,3.38016626251e-10,6.7714816971e-07,3.38016626251e-10
251,0,nan,1.3440590958e-09,nan,1.3440590958e-09,nan
250,0,nan,1.92669476963e-08,nan,1.92669476963e-08,nan
249,0,1,5.0934183286e-07,3.06030297001e-07,5.0934183286e-07,5.99690417428e-07
123,0,nan,7.66113684607e-08,nan,7.66113684607e-08,nan
122,0,nan,1.09821601869e-06,nan,1.09821601869e-06,nan
244,1,1,4.8352055359e-06,1.26085213932e-05,8.12334009773e-06,1.56040221784e-05
243,0,nan,1.32962661317e-06,nan,1.32962661317e-06,nan
59,0,nan,4.36684800226e-06,nan,4.36684800226e-06,nan
58,0,nan,6.25983130654e-05,nan,6.25983130654e-05,nan
116,nan,1,nan,0.000994292434957,nan,0.00134181796194
115,0,nan,4.75911652004e-05,nan,4.75911652004e-05,nan
27,0,nan,0.000248910336129,nan,0.000248910336129,nan
26,0,nan,6.4525426419e-06,nan,6.4525426419e-06,nan
25,1,nan,0.0068672437738,nan,0.0068672437738,nan
24,0,nan,0.00395211976221,nan,0.00395211976221,nan
98,nan,1,nan,0.00275084429258,nan,0.00477663577181
197,0,1,0.0157476281046,0.00264700967284,0.0176965437642,0.00484070703013
97,nan,1,nan,0.00422553998502,nan,0.00757721802965
194,0,1,0.0255557218085,0.105924645805,0.0443383951652,0.176180753439
193,0,nan,0.00628866980309,nan,0.00628866980309,nan
192,0,1,0.0121084328585,0.00281963756927,0.0121084328585,0.00357487068023
191,0,1,0.139148425009,0.0179113141063,0.260438955358,0.0286876484248
22,0,nan,0.00253830756755,nan,0.00253830756755,nan
21,nan,0,nan,0.00497224871628,nan,0.00928389032218
174,1,1,1.03395032262e-05,0.00144864083295,1.03395032262e-05,0.00232429353764
173,1,nan,0.00029672367219,nan,0.00029672367219,nan
85,1,nan,0.000736300252733,nan,0.000736300252733,nan
41,1,nan,0.00369174020969,nan,0.00369174020969,nan
166,1,0,0.000692313208548,0.00150640689058,0.00129406228863,0.00298509041547
165,1,0,0.000891943429911,0.00180575143612,0.00174445954824,0.00350998253827
164,0,1,0.00534161472679,0.0034367294584,0.00999998300357,0.00623017801334
163,1,0,0.00387033359763,0.000963299979229,0.00599945659753,0.00132969767368
162,1,0,0.0163244649274,0.0026143374194,0.0269790081439,0.0026143374194
161,1,0,0.0149119227489,0.0134754687694,0.0262489329479,0.0206907953352
160,1,0,0.00174038904864,0.00371834218998,0.00259772176,0.00371834218998
159,1,1,0.0109593934261,0.00742469116266,0.0198604914705,0.00742469116266
18,1,nan,0.0251330276338,nan,0.0251330276338,nan
36,1,nan,0.0102268538449,nan,0.0102268538449,nan
17,1,nan,0.0020729808637,nan,0.00324255674042,nan
70,nan,1,nan,0.00751732407502,nan,0.0126130711015
69,1,nan,0.0101571245892,nan,0.0101571245892,nan
68,1,nan,0.00254714032887,nan,0.00254714032887,nan
136,1,nan,0.00120494046998,nan,0.00120494046998,nan
135,0,0,0.003586364751,0.00845708881339,0.00563074066951,0.0163313854334
15,1,nan,0.00903803003687,nan,0.00903803003687,nan
