"NodeNumber,LT_className_decision,GT_className_decision,LT_WeightCorrect,GT_WeightCorrect,LT_TotalWeight,GT_TotalWeight"
254,1,0,1.56240438829e-09,0.00725867187135,2.84335637039e-09,0.00725867187135
253,0,1,1.33403422247e-05,1.65071420155e-08,1.33403422247e-05,2.13197949184e-08
125,nan,1,nan,1.90908685918e-07,nan,2.46568062969e-07
251,0,nan,1.46943209552e-05,nan,1.46943209552e-05,nan
61,nan,1,nan,2.20790045453e-06,nan,2.85161324999e-06
123,0,nan,1.71411914578e-05,nan,1.71411914578e-05,nan
29,nan,1,nan,2.5534848735e-05,nan,3.29795271521e-05
59,0,nan,3.09770565907e-05,nan,3.09770565907e-05,nan
13,nan,1,nan,0.000295316076674,nan,0.000381415400976
27,0,nan,0.000175160220673,nan,0.000175160220673,nan
54,nan,0,nan,0.000914679014401,nan,0.00136453358699
53,0,nan,0.00689226765286,nan,0.00689226765286,nan
25,nan,1,nan,0.0029832622327,nan,0.00452250258572
210,0,0,0.00378476834918,0.00149495216227,0.00378476834918,0.00260897712081
209,1,0,0.00416840538598,0.00415704391392,0.0056312114005,0.0057592175241
103,0,nan,0.00763744973347,nan,0.00763744973347,nan
206,0,0,2.76190465086e-06,0.0024330568375,2.76190465086e-06,0.00455206702246
205,0,1,3.01300472306e-05,0.000129869514827,3.01300472306e-05,0.000144803962469
204,0,0,0.000148892281988,0.000107821400353,0.000148892281988,0.000205073979447
203,0,1,0.000515720565187,4.05763551824e-05,0.000515720565187,4.84994365916e-05
202,0,0,0.000468187777409,0.00139889672491,0.000468187777409,0.00150210970256
201,0,nan,0.00257828660455,nan,0.00257828660455,nan
99,nan,0,nan,0.000162156066075,nan,0.000205219257611
199,0,nan,0.00890549594081,nan,0.00890549594081,nan
48,nan,1,nan,0.00486643616894,nan,0.00644904328954
97,0,nan,0.0130480049485,nan,0.0130480049485,nan
96,0,nan,0.00444655033858,nan,0.00444655033858,nan
192,1,0,0.00156777583375,0.00617355658403,0.00187990792513,0.00860892892743
191,1,0,0.207960515493,0.00118737320513,0.402132066816,0.00118737320513
10,0,nan,0.00767506382321,nan,0.00767506382321,nan
174,1,1,0.00129447368533,0.00269131284024,0.00236557741353,0.00369967137216
173,0,0,0.00153755934381,0.00235115296138,0.00301921974182,0.00322459802058
172,1,1,0.00112041373296,0.00157782727424,0.00223049165186,0.00239638291042
171,0,1,0.00450465925191,0.000813192794492,0.00575883689828,0.00138529814428
41,0,nan,0.00531076125598,nan,0.00531076125598,nan
82,1,nan,2.79725405147e-05,nan,2.79725405147e-05,nan
164,1,0,0.00380242826862,0.00286740830929,0.00572749676269,0.00479442908538
163,0,0,0.000951180190378,0.00420988754549,0.00095525672878,0.00420988754549
162,0,nan,0.00229492164472,nan,0.00229492164472,nan
161,1,1,0.0398974796206,0.024921469349,0.0780803049227,0.0376841373666
160,0,nan,1.08984030896e-05,nan,1.08984030896e-05,nan
159,1,1,0.00324812515797,0.00940411201354,0.00522700126216,0.00940411201354
8,0,nan,0.00422046871082,nan,0.00422046871082,nan
70,nan,0,nan,0.00482884417447,nan,0.00914049998192
69,nan,1,nan,0.00265085148316,nan,0.00440466627211
139,1,nan,0.0123960893149,nan,0.0123960893149,nan
33,1,nan,0.0476079348707,nan,0.0476079348707,nan
134,1,0,0.00681112336868,0.00573424842498,0.0114174137588,0.00745074471032
133,1,0,0.0021181574188,0.000946321099001,0.0021181574188,0.0014574845125
132,1,nan,0.00739229190018,nan,0.00739229190018,nan
131,1,1,0.021338397075,0.00390642678857,0.034927969892,0.00390642678857
31,1,nan,0.0201107607576,nan,0.0201107607576,nan
