"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.509464937566,YesMrs,0.0,0.181818181818
1,0.503978528452,FamilySize,7.5,0.909090909091
2,0.643237483289,Pclass,2.5,0.181818181818
3,0.503762752751,AgeGroup,0.75,0.181818181818
4,0.698029019857,nTicketStrings,1.5,0.0909090909091
5,0.837807392065,TicketNumber,46015.1818182,22737.0909091
6,0.517438596971,FamilySize,4.5,0.636363636364
7,0.505423830967,CabinE,0.0,0.181818181818
8,0.611207522767,YesMr,0.0,0.181818181818
9,0.543163272811,YesMaster,0.0,0.181818181818
10,1.0,ThisIsAnEndNode,nan,nan
11,1.0,ThisIsAnEndNode,nan,nan
12,0.73458539261,TicketNumber,46749.9090909,20389.9090909
13,0.518058824028,EmbarkIsS,0.0,0.181818181818
14,0.656157683861,TicketNumber,347079.5,281741.0
15,0.503112832972,Pclass,1.5,0.181818181818
16,0.76368481249,AgeGroup,0.25,0.136363636364
17,0.612299207659,CabinNumbers,64.5,9.54545454545
18,0.740759638965,FamilySize,2.5,0.454545454545
19,nan,,nan,nan
20,nan,,nan,nan
21,nan,,nan,nan
22,nan,,nan,nan
23,nan,,nan,nan
24,nan,,nan,nan
25,1.0,ThisIsAnEndNode,nan,nan
26,0.728072303549,TicketNumber,48440.8181818,20220.8181818
27,1.0,TicketNumber,2673.0,32929.3636364
28,0.538691973961,TicketDots,0.5,0.0909090909091
29,0.73251795218,TicketNumber,347079.5,34591.6363636
30,0.577107188995,TicketNumber,348498.5,250383.454545
31,0.56559384433,Gender,0.0,0.181818181818
32,0.502284200602,CabinG,0.0,0.181818181818
33,1.0,ThisIsAnEndNode,nan,nan
34,0.715932699975,CabinNumbers,28.0,8.27272727273
35,0.56995885945,TicketNumber,45363.4545455,22098.7272727
36,1.0,ThisIsAnEndNode,nan,nan
37,0.886834356085,TicketDashes,1.0,0.181818181818
38,nan,,nan,nan
39,nan,,nan,nan
40,nan,,nan,nan
41,nan,,nan,nan
42,nan,,nan,nan
43,nan,,nan,nan
44,nan,,nan,nan
45,nan,,nan,nan
46,nan,,nan,nan
47,nan,,nan,nan
48,nan,,nan,nan
49,nan,,nan,nan
50,nan,,nan,nan
51,nan,,nan,nan
52,nan,,nan,nan
53,1.0,ThisIsAnEndNode,nan,nan
54,0.70697266874,TicketNumber,230535.0,20114.0
55,1.0,TicketNumber,2673.0,5.90909090909
56,1.0,TicketNumber,2673.0,32929.3636364
57,0.552206069276,AgeGroup,0.25,0.136363636364
58,nan,,nan,nan
59,0.69907466493,TicketNumber,347079.5,31615.0
60,nan,,nan,nan
61,nan,,nan,nan
62,0.577107188995,TicketNumber,348498.5,250383.454545
63,0.918765552393,FamilySize,3.5,0.454545454545
64,0.524145665769,Fare,0.25,0.181818181818
65,0.502204311049,FamilySize,4.5,0.636363636364
66,nan,,nan,nan
67,nan,,nan,nan
68,nan,,nan,nan
69,0.806471262522,CabinNumbers,24.5,1.90909090909
70,0.693122438593,YesMr,0.0,0.181818181818
71,0.603220397171,CabinNumbers,21.0,4.54545454545
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,1.0,ThisIsAnEndNode,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,nan,,nan,nan
80,nan,,nan,nan
81,nan,,nan,nan
82,nan,,nan,nan
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
86,nan,,nan,nan
87,nan,,nan,nan
88,nan,,nan,nan
89,nan,,nan,nan
90,nan,,nan,nan
91,nan,,nan,nan
92,nan,,nan,nan
93,nan,,nan,nan
94,nan,,nan,nan
95,nan,,nan,nan
96,nan,,nan,nan
97,nan,,nan,nan
98,nan,,nan,nan
99,nan,,nan,nan
100,nan,,nan,nan
101,nan,,nan,nan
102,nan,,nan,nan
103,nan,,nan,nan
104,nan,,nan,nan
105,nan,,nan,nan
106,nan,,nan,nan
107,nan,,nan,nan
108,nan,,nan,nan
109,0.698239191296,TicketNumber,228797.727273,19940.2727273
110,0.727933147618,AgeGroup,0.25,0.136363636364
111,0.77817810215,TicketNumber,2662.5,4.72727272727
112,nan,,nan,nan
113,1.0,TicketNumber,2673.0,5.90909090909
114,1.0,TicketNumber,2673.0,32929.3636364
115,0.691351285209,TicketNumber,363236.5,34777.0
116,0.674045984652,Parch,0.5,0.181818181818
117,nan,,nan,nan
118,nan,,nan,nan
119,0.69907466493,TicketNumber,347079.5,31615.0
120,nan,,nan,nan
121,nan,,nan,nan
122,nan,,nan,nan
123,nan,,nan,nan
124,nan,,nan,nan
125,nan,,nan,nan
126,0.577107188995,TicketNumber,348498.5,250383.454545
127,1.0,ThisIsAnEndNode,nan,nan
128,nan,,nan,nan
129,0.589612738583,nTicketStrings,1.5,0.0909090909091
130,0.605542872545,TicketNumber,39583.3636364,9277.45454545
131,0.50542341864,YesMaster,0.0,0.181818181818
132,0.610687063801,FamilySize,4.5,0.363636363636
133,nan,,nan,nan
134,nan,,nan,nan
135,nan,,nan,nan
136,nan,,nan,nan
137,nan,,nan,nan
138,nan,,nan,nan
139,1.0,ThisIsAnEndNode,nan,nan
140,nan,,nan,nan
141,1.0,ThisIsAnEndNode,nan,nan
142,0.522577898687,TicketNumber,17474.5,9598.72727273
143,0.714857094416,TicketNumber,13516.5,3252.81818182
144,nan,,nan,nan
145,nan,,nan,nan
146,nan,,nan,nan
147,nan,,nan,nan
148,nan,,nan,nan
149,nan,,nan,nan
150,nan,,nan,nan
151,nan,,nan,nan
152,nan,,nan,nan
153,nan,,nan,nan
154,nan,,nan,nan
155,nan,,nan,nan
156,nan,,nan,nan
157,nan,,nan,nan
158,nan,,nan,nan
159,nan,,nan,nan
