"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.517015863579,Gender,0.0,0.181818181818
1,0.60054307963,Pclass,2.5,0.181818181818
2,0.514900522928,AgeGroup,0.75,0.181818181818
3,0.74253462257,TicketNumber,227868.454545,22786.5454545
4,0.51547680094,Fare,0.25,0.0909090909091
5,0.512185041427,Fare,-0.75,0.181818181818
6,0.710460418859,Pclass,1.5,0.181818181818
7,0.754859621018,TicketNumber,113068.454545,22613.0909091
8,0.614532477454,TicketNumber,237105.0,2710.0
9,0.513678872684,AgeGroup,0.25,0.181818181818
10,1.0,ThisIsAnEndNode,nan,nan
11,1.0,ThisIsAnEndNode,nan,nan
12,0.510981122692,TicketDashes,0.5,0.363636363636
13,0.60501608988,SibSp,0.5,0.181818181818
14,1.0,ThisIsAnEndNode,nan,nan
15,0.81299961953,Fare,0.25,0.136363636364
16,0.649928823086,TicketNumber,236147.454545,12599.5454545
17,0.799188132358,TicketNumber,236248.636364,1540.36363636
18,0.575523600506,AgeGroup,-0.25,0.181818181818
19,0.512419663543,TicketDashes,1.5,0.181818181818
20,0.62843935057,Parch,1.5,0.454545454545
21,nan,,nan,nan
22,nan,,nan,nan
23,nan,,nan,nan
24,nan,,nan,nan
25,0.511473720161,TicketNumber,2100799.72727,2100048.72727
26,0.669541536699,AgeGroup,-0.75,0.136363636364
27,0.725287370085,CabinE,0.0,0.181818181818
28,0.713856594068,CabinNumbers,42.5,7.90909090909
29,nan,,nan,nan
30,nan,,nan,nan
31,0.742055720008,CabinNumbers,46.2727272727,9.45454545455
32,0.930255097273,Parch,1.5,0.181818181818
33,0.670556886123,Parch,1.5,0.181818181818
34,0.625851305016,TicketNumber,236663.0,2014.0
35,0.844649138091,TicketNumber,236141.363636,1529.63636364
36,nan,,nan,nan
37,1.0,ThisIsAnEndNode,nan,nan
38,0.546803912339,TicketNumber,237521.636364,1458.81818182
39,0.50755122215,TicketNumber,2102220.90909,2099906.90909
40,1.0,ThisIsAnEndNode,nan,nan
41,0.611660145891,EmbarkIsS,0.0,0.181818181818
42,1.0,ThisIsAnEndNode,nan,nan
43,nan,,nan,nan
44,nan,,nan,nan
45,nan,,nan,nan
46,nan,,nan,nan
47,nan,,nan,nan
48,nan,,nan,nan
49,nan,,nan,nan
50,nan,,nan,nan
51,0.509833047152,TicketNumber,564490.272727,281869.636364
52,0.51855315812,TicketNumber,2200539.72727,2090074.72727
53,1.0,ThisIsAnEndNode,nan,nan
54,0.735013444649,nTicketStrings,2.5,0.0909090909091
55,0.852095446608,TicketNumber,21047.0,9276.0
56,nan,,nan,nan
57,nan,,nan,nan
58,nan,,nan,nan
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,0.750486557164,TicketNumber,21133.1818182,10296.0909091
64,0.833737333755,CabinNumbers,89.0,5.54545454545
65,1.0,ThisIsAnEndNode,nan,nan
66,0.862998146053,TicketNumber,28439.0,10150.7272727
67,0.809386127969,TicketNumber,232061.090909,12190.9090909
68,nan,,nan,nan
69,0.777208634364,TicketNumber,235753.363636,1017.81818182
70,0.616247065013,Parch,0.5,0.0909090909091
71,1.0,ThisIsAnEndNode,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,0.696270976496,TicketNumber,237260.0,289.545454545
78,0.537335144366,SibSp,0.5,0.181818181818
79,0.506805815616,nTicketStrings,1.5,0.0909090909091
