"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.577854336915,YesMr,0.0,0.181818181818
1,0.643743815234,Pclass,2.5,0.181818181818
2,0.587718138701,TicketDashes,1.5,0.363636363636
3,0.812292752074,YesRev,0.0,0.181818181818
4,0.536400482979,FamilySize,4.5,0.909090909091
5,0.580266207505,AgeGroup,0.75,0.136363636364
6,0.918913935388,AgeGroup,0.75,0.136363636364
7,0.838585802384,YesFancy,0.0,0.181818181818
8,1.0,ThisIsAnEndNode,nan,nan
9,0.538537197046,AgeGroup,0.25,0.181818181818
10,0.660132111689,nTicketStrings,1.5,0.0909090909091
11,0.560228124219,EmbarkIsC,0.0,0.181818181818
12,0.932871391188,CabinE,0.0,0.181818181818
13,1.0,ThisIsAnEndNode,nan,nan
14,nan,,nan,nan
15,0.88328187839,TicketNumber,227868.454545,22786.5454545
16,0.640222152302,CabinNumbers,7.5,9.54545454545
17,nan,,nan,nan
18,nan,,nan,nan
19,0.543324659061,FamilySize,4.5,0.363636363636
20,0.702932066687,YesMrs,0.0,0.181818181818
21,0.737006138434,TicketNumber,347079.5,281693.545455
22,1.0,ThisIsAnEndNode,nan,nan
23,0.581842431698,Pclass,2.5,0.181818181818
24,0.521806923602,CabinNumbers,9.81818181818,10.8181818182
25,1.0,ThisIsAnEndNode,nan,nan
26,nan,,nan,nan
27,nan,,nan,nan
28,nan,,nan,nan
29,nan,,nan,nan
30,nan,,nan,nan
31,0.895704613125,Fare,-0.25,0.136363636364
32,0.753820395322,AgeGroup,0.25,0.136363636364
33,0.800505774267,TicketNumber,18791.5,21138.4545455
34,0.640222152302,CabinNumbers,7.5,9.54545454545
35,nan,,nan,nan
36,nan,,nan,nan
37,nan,,nan,nan
38,nan,,nan,nan
39,0.554734066721,AgeGroup,-0.75,0.0909090909091
40,1.0,ThisIsAnEndNode,nan,nan
41,1.0,ThisIsAnEndNode,nan,nan
42,0.636818835523,TicketNumber,5840.0,281691.363636
43,0.8464519117,TicketNumber,347079.5,34544.1818182
44,0.7870559803,TicketNumber,347079.5,250383.454545
45,nan,,nan,nan
46,nan,,nan,nan
47,0.552923807015,Fare,-0.75,0.181818181818
48,0.624489170942,Parch,0.5,0.454545454545
49,0.539409360803,AgeGroup,0.25,0.0909090909091
50,0.730987125763,CabinNumbers,50.5454545455,9.63636363636
51,nan,,nan,nan
52,nan,,nan,nan
53,nan,,nan,nan
54,nan,,nan,nan
55,nan,,nan,nan
56,nan,,nan,nan
57,nan,,nan,nan
58,nan,,nan,nan
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,0.74768835263,AgeGroup,0.25,0.136363636364
64,0.9332263256,CabinC,0.0,0.181818181818
65,0.877714820699,YesMrs,0.0,0.181818181818
66,0.770558990274,TicketNumber,237099.0,2709.0
67,nan,,nan,nan
68,0.800505774267,TicketNumber,18791.5,21138.4545455
69,0.800505774267,TicketNumber,18791.5,21138.4545455
70,0.640222152302,CabinNumbers,7.5,9.54545454545
71,nan,,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,0.854223732672,EmbarkIsS,0.0,0.181818181818
80,0.526678246774,CabinNumbers,2.5,11.0909090909
81,nan,,nan,nan
82,nan,,nan,nan
83,nan,,nan,nan
84,nan,,nan,nan
85,nan,,nan,nan
86,0.636818835523,TicketNumber,5840.0,281691.363636
87,0.823801473286,TicketNumber,347079.5,31567.5454545
88,0.921516152754,TicketNumber,347079.5,3234.09090909
89,0.921516152754,TicketNumber,347079.5,3234.09090909
90,0.7870559803,TicketNumber,347079.5,250383.454545
91,nan,,nan,nan
92,nan,,nan,nan
93,nan,,nan,nan
94,nan,,nan,nan
95,1.0,ThisIsAnEndNode,nan,nan
96,0.528060144309,CabinNumbers,116.272727273,11.7272727273
97,0.601386003633,TicketBeginLetter,0.0,0.181818181818
98,1.0,ThisIsAnEndNode,nan,nan
99,0.530452928174,TicketDots,0.5,0.0909090909091
100,0.720564532809,TicketDots,0.5,0.0909090909091
101,1.0,ThisIsAnEndNode,nan,nan
102,0.764364649028,CabinNumbers,59.9090909091,6.45454545455
103,nan,,nan,nan
104,nan,,nan,nan
105,nan,,nan,nan
106,nan,,nan,nan
107,nan,,nan,nan
108,nan,,nan,nan
109,nan,,nan,nan
110,nan,,nan,nan
111,nan,,nan,nan
