"NodeNumber,GiniIncrease,ColumnName,ValueOfSplit,RangeBetweenSplits"
0,0.542424343594,YesMr,0.0,0.181818181818
1,0.609798083384,Pclass,2.5,0.181818181818
2,0.548544683113,FamilySize,2.5,0.909090909091
3,0.751478045925,YesRev,0.0,0.181818181818
4,0.530478542475,FamilySize,4.5,0.909090909091
5,0.541789027334,TicketDashes,1.5,0.363636363636
6,0.64255267282,CabinB,0.0,0.181818181818
7,0.764194166356,Fare,0.25,0.181818181818
8,1.0,ThisIsAnEndNode,nan,nan
9,0.529425895872,YesMiss,0.0,0.181818181818
10,0.65742002763,TicketBeginLetter,0.0,0.181818181818
11,0.53651371558,AgeGroup,0.75,0.136363636364
12,0.781210244701,TicketDots,0.5,0.0909090909091
13,0.676251177501,FamilySize,2.5,0.818181818182
14,0.727018286413,Fare,0.75,0.0454545454545
15,0.667916508901,Parch,0.5,0.272727272727
16,0.924161402818,Gender,0.0,0.181818181818
17,nan,,nan,nan
18,nan,,nan,nan
19,0.611878420832,AgeGroup,0.25,0.181818181818
20,0.530794435648,TicketDashes,1.5,0.181818181818
21,0.733767962545,TicketNumber,347079.5,281693.545455
22,0.937139429806,SibSp,1.5,0.636363636364
23,0.528872520098,CabinD,0.0,0.181818181818
24,0.739430684048,Pclass,1.5,0.181818181818
25,1.0,ThisIsAnEndNode,nan,nan
26,0.758414318003,AgeGroup,0.25,0.136363636364
27,0.630306048098,FamilySize,2.5,0.0909090909091
28,0.676251177501,FamilySize,2.5,0.818181818182
29,nan,,nan,nan
30,1.0,ThisIsAnEndNode,nan,nan
31,0.568361864251,Gender,0.0,0.181818181818
32,0.892411586012,YesMrs,0.0,0.181818181818
33,0.965219688704,FamilySize,3.5,0.454545454545
34,0.556677041608,Parch,0.5,0.181818181818
35,nan,,nan,nan
36,nan,,nan,nan
37,nan,,nan,nan
38,nan,,nan,nan
39,0.714289299598,EmbarkIsS,0.0,0.181818181818
40,0.538396248155,Parch,0.5,0.272727272727
41,0.517763857663,AgeGroup,0.25,0.136363636364
42,1.0,ThisIsAnEndNode,nan,nan
43,0.880754199843,TicketNumber,347079.5,34544.1818182
44,0.714773371565,FamilySize,6.5,0.272727272727
45,nan,,nan,nan
46,0.937139429806,SibSp,1.5,0.636363636364
47,0.533054823442,FamilySize,2.5,0.181818181818
48,0.663780341847,TicketNumber,24575.2727273,22412.2727273
49,0.65391707271,FamilySize,2.5,0.181818181818
50,1.0,ThisIsAnEndNode,nan,nan
51,nan,,nan,nan
52,nan,,nan,nan
53,1.0,ThisIsAnEndNode,nan,nan
54,nan,,nan,nan
55,0.571053333268,Fare,-0.25,0.136363636364
56,0.809133295946,EmbarkIsS,0.0,0.181818181818
57,0.630306048098,FamilySize,2.5,0.0909090909091
58,0.676251177501,FamilySize,2.5,0.818181818182
59,nan,,nan,nan
60,nan,,nan,nan
61,nan,,nan,nan
62,nan,,nan,nan
63,0.601967951683,TicketNumber,227862.090909,22785.9090909
64,0.626976340986,TicketNumber,18786.5,9144.27272727
65,1.0,ThisIsAnEndNode,nan,nan
66,0.81803726771,AgeGroup,0.25,0.0909090909091
67,1.0,ThisIsAnEndNode,nan,nan
68,0.848977723909,TicketNumber,113770.5,19883.8181818
69,nan,,nan,nan
70,nan,,nan,nan
71,nan,,nan,nan
72,nan,,nan,nan
73,nan,,nan,nan
74,nan,,nan,nan
75,nan,,nan,nan
76,nan,,nan,nan
77,nan,,nan,nan
78,nan,,nan,nan
79,1.0,ThisIsAnEndNode,nan,nan
80,0.62498125174,AgeGroup,-0.75,0.0909090909091
81,nan,,nan,nan
82,0.569320625829,TicketNumber,176190.5,33405.0909091
83,0.508481048505,AgeGroup,-0.75,0.0909090909091
84,0.745650930832,TicketNumber,348740.0,32792.2727273
85,nan,,nan,nan
86,nan,,nan,nan
87,0.861690656215,TicketNumber,347079.5,31567.5454545
88,0.705957422494,FamilySize,6.5,0.181818181818
89,0.953045408222,FamilySize,5.5,0.181818181818
90,0.576759121587,YesMiss,0.0,0.181818181818
91,nan,,nan,nan
92,nan,,nan,nan
93,nan,,nan,nan
94,0.937139429806,SibSp,1.5,0.636363636364
95,0.526815265197,CabinE,0.0,0.181818181818
96,0.833166340218,EmbarkIsS,0.0,0.181818181818
97,0.70765684866,TicketNumber,17665.5,3164.0
98,0.739195587356,TicketNumber,26520.0,21540.6363636
99,0.754128625744,TicketNumber,21259.1818182,10283.0909091
100,nan,,nan,nan
101,nan,,nan,nan
102,nan,,nan,nan
103,nan,,nan,nan
104,nan,,nan,nan
105,nan,,nan,nan
106,nan,,nan,nan
107,nan,,nan,nan
108,nan,,nan,nan
109,nan,,nan,nan
110,nan,,nan,nan
111,nan,,nan,nan
112,0.630645393838,Pclass,2.5,0.181818181818
113,0.7473261302,AgeGroup,0.25,0.136363636364
114,0.91406706218,Fare,0.25,0.0909090909091
115,0.571053333268,Fare,-0.25,0.136363636364
116,0.809133295946,EmbarkIsS,0.0,0.181818181818
117,0.630306048098,FamilySize,2.5,0.0909090909091
118,0.676251177501,FamilySize,2.5,0.818181818182
119,nan,,nan,nan
